OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,Shape_Leng,Shape_Area,provinceID
818,69,EGY,Egypt,5,Al Gharbiyah,Muhafazah,Governorate,محافظة الغربية,al-Garbīyah|El Gharbiya|Garbia|Gharbieh|Gharbīya|Gharbia,2.82825776715,0.18859675011,818
819,69,EGY,Egypt,6,Al Iskandariyah,Muhafazah,Governorate,محافظة الإسكندرية,Alexandria|Alexandrie|El Iskandariya,4.19537067379,0.24065652425,819
820,69,EGY,Egypt,7,Al Isma`iliyah,Muhafazah,Governorate,محافظة الإسماعيلية,As Ismailiyah|Ismailia|Ismaïlia|Isma'iliya,3.58392833503,0.53462764789,820
821,69,EGY,Egypt,8,Al Jizah,Muhafazah,Governorate,,El Giza|El Gīzah|Gizeh|Giza|Guizèh,12.85156415560,3.36240935415,821
822,69,EGY,Egypt,9,Al Minufiyah,Muhafazah,Governorate,محافظة المنوفية,Menoufieh|Menufia|Menūfīya|Minūfīya|Munufia|Menoufia|Minufia,3.23288228180,0.20351438006,822
823,69,EGY,Egypt,10,Al Minya,Muhafazah,Governorate,,Minia|Minieh|Menia|Minya,9.37404931905,2.88152067749,823
824,69,EGY,Egypt,11,Al Qahirah,Muhafazah,Governorate,,Cairo|El Cairo|El Qahira|Le Caire,7.93384623133,0.64829792820,824
825,69,EGY,Egypt,12,Al Qalyubiyah,Muhafazah,Governorate,محافظة القليوبية,Caliubia|Kalioubieh|Kalioubiya|Qaliyubia|Qalyubiya|Kalyoubia|Kalyubia,2.23618395327,0.10788391970,825
826,69,EGY,Egypt,13,Al Uqsur,Muhafazah,Governorate,,Luxor,1.12679702478,0.05551651054,826
827,69,EGY,Egypt,14,Al Wadi al Jadid,Muhafazah,Governorate,محافظة الوادي الجديد‎,Al Wadi/Al Jadid|El-Wadi El-Gidid|New Valley|Novo Vale|Ouādi El Guedīd|Southern Desert,25.03512409850,38.09296663680,827
828,69,EGY,Egypt,15,As Suways,Muhafazah,Governorate,محافظة السويس,El Suweiz|Es Suweis|Suez,5.81844710035,0.87670562721,828
829,69,EGY,Egypt,16,Ash Sharqiyah,Muhafazah,Governorate,محافظة الشرقية‎,Charkieh|Sharqia|Sharqīya|Sharquia|Sharkia,3.74878218275,0.50170335102,829
830,69,EGY,Egypt,17,Aswan,Muhafazah,Governorate,محافظة أسوان,Assouan|Assuã|Assuán|Syene,11.07366342140,5.39674739607,830
831,69,EGY,Egypt,18,Asyut,Muhafazah,Governorate,,Asyiut|Assiout|Assiut|Assyut|Asyout,5.65695334849,1.50414721392,831
832,69,EGY,Egypt,19,Bani Suwayf,Muhafazah,Governorate,محافظة بنى سويف,Beni Suwayf|Beni Souef|Beni Suef,6.01741730139,0.98671388566,832
833,69,EGY,Egypt,20,Bur Sa`id,Muhafazah,Governorate,محافظة بورسعيد,Bur Said|Canal|Port Said|Port-Saïd,2.35074613812,0.13807837394,833
834,69,EGY,Egypt,21,Dumyat,Muhafazah,Governorate,,Damietta|Damiette|Dumiāt,2.57500067586,0.08865283000,834
835,69,EGY,Egypt,22,Janub Sina',Muhafazah,Governorate,محافظة جنوب سيناء,Janub Sina|Sina al-Janubiyah|Sina' al-Janūbīyah|Sinai al Janūbīa|South Sinai|Sud Sinaī,10.62840913280,2.71162832116,835
836,69,EGY,Egypt,23,Kafr ash Shaykh,Muhafazah,Governorate,محافظة كفر الشيخ,Kafr-El-Sheikh|Kafr ash Shaikh|Kafr ash-Shayk|Kafr el Sheik|Kafr el Sheikh,3.72559363387,0.35698102546,836
837,69,EGY,Egypt,24,Matrouh,Muhafazah,Governorate,محافظة مطروح,Marsā Matrūh|Mersa Matruh|Western Desert|Matrouh,18.86990503430,14.78068929390,837
838,69,EGY,Egypt,25,Qina,Muhafazah,Governorate,محافظة قنا,Kena|Qena|Quena,7.39290364475,1.18912561161,838
839,69,EGY,Egypt,26,Shamal Sina',Muhafazah,Governorate,محافظة شمال سيناء,Shamal Sina|Nord Sinaï|North Sinai|Sina ash-Shamālīyah|Sinai ash Shamālīya,12.38677566010,2.49268565249,839
840,69,EGY,Egypt,27,Suhaj,Muhafazah,Governorate,,Girga|Girgeh|Sawhāj|Sohag|Suhag,4.45386362736,0.91401324282,840
841,70,SLV,El Salvador,1,Ahuachapán,Departamento,Department,,,1.71981207313,0.10240049465,841
842,70,SLV,El Salvador,2,Cabañas,Departamento,Department,,,1.52346972229,0.09123635058,842
843,70,SLV,El Salvador,3,Chalatenango,Departamento,Department,,,2.87089826260,0.16312208205,843
844,70,SLV,El Salvador,4,Cuscatlán,Departamento,Department,,,1.73034891869,0.05669422139,844
845,70,SLV,El Salvador,5,La Libertad,Departamento,Department,,,2.48074134988,0.13632136304,845
846,70,SLV,El Salvador,6,La Paz,Departamento,Department,,,2.29733158501,0.09810626349,846
847,70,SLV,El Salvador,7,La Unión,Departamento,Department,,,3.92581177544,0.16608525077,847
848,70,SLV,El Salvador,8,Morazán,Departamento,Department,,,1.53352087350,0.10506627727,848
849,70,SLV,El Salvador,9,San Miguel,Departamento,Department,,,2.81052049298,0.17311166283,849
850,70,SLV,El Salvador,10,San Salvador,Departamento,Department,,,1.90927093422,0.07720584018,850
851,70,SLV,El Salvador,11,San Vicente,Departamento,Department,,,1.89716590111,0.10097114130,851
852,70,SLV,El Salvador,12,Santa Ana,Departamento,Department,,,2.59382127122,0.17148832961,852
853,70,SLV,El Salvador,13,Sonsonate,Departamento,Department,,,2.00326786412,0.09991130548,853
854,70,SLV,El Salvador,14,Usulután,Departamento,Department,,,5.64633354190,0.16497988895,854
855,71,GNQ,Equatorial Guinea,1,Annobón,Provincia,Province,,,0.43163804208,0.00247978640,855
856,71,GNQ,Equatorial Guinea,2,Bioko Norte,Provincia,Province,,,1.30014320917,0.04998887866,856
857,71,GNQ,Equatorial Guinea,3,Bioko Sur,Provincia,Province,,,1.98693442791,0.10877462317,857
858,71,GNQ,Equatorial Guinea,4,Centro Sur,Provincia,Province,,,4.96087525808,0.68240622955,858
859,71,GNQ,Equatorial Guinea,5,Kié-Ntem,Provincia,Province,,,2.80606150147,0.26241310164,859
860,71,GNQ,Equatorial Guinea,6,Litoral,Provincia,Province,,,5.85400464103,0.58999366333,860
861,71,GNQ,Equatorial Guinea,7,Wele-Nzás,Provincia,Province,,,3.91052520973,0.49554858953,861
862,72,ERI,Eritrea,1,Anseba,Zoba,Region,,Ansaba|A'Nseba,1.74439863447,0.10272129794,862
863,72,ERI,Eritrea,2,Debubawi Keyih Bahri,Zoba,Region,,Southern Red Sea|Debubawi Keyh Bahri|Debub-Keih-Bahri|al-Bahru al-Ahmaru al-Janubi,31.57011220690,1.82266771510,863
864,72,ERI,Eritrea,3,Debub,Zoba,Region,,Southern|al-Janubiyah,19.55287950770,2.77526678127,864
865,72,ERI,Eritrea,4,Gash Barka,Zoba,Region,,Gash-Barka|al-Qash wa-Barka|Debubawi Gash Barka,9.04794833594,2.77261159303,865
866,72,ERI,Eritrea,5,Maekel,Zoba,Region,,Central|al-Markaziyah|Maakel|Maekelay|Ma'kil|Makelay,4.96865769598,0.79949195447,866
867,72,ERI,Eritrea,6,Semenawi Keyih Bahri,Zoba,Region,,Northern Red Sea|al-Bahru al-Ahmaru ash-Shimali|Semenawi Keyh Bahri|Semien-Keih-Bahri,8.04940956335,1.81821586272,867
868,73,EST,Estonia,1,Harju,Maakond,County,,Harjumaa|Harju maakond,12.23623916400,0.68384461108,868
869,73,EST,Estonia,2,Hiiu,Maakond,County,,Hiiumaa|Hiiu maakond|Dagö,7.56962377572,0.16104806560,869
870,73,EST,Estonia,3,Ida-Viru,Maakond,County,,Ida-Virumaa|Ida-Viru maakond,6.18634683367,0.52086131083,870
871,73,EST,Estonia,4,Järva,Maakond,County,,Jaerva|Järvamaa|Järva maakond,4.16555461073,0.40890271182,871
872,73,EST,Estonia,5,Jõgeva,Maakond,County,,Jogeva|Jõgevamaa|Jõgeva maakond,4.64068257548,0.40349379557,872
873,73,EST,Estonia,6,Lääne-Viru,Maakond,County,,Laeaene-Viru|Lääne-Virumaa|Lääne-Viru maakond,5.76218556830,0.54906567369,873
874,73,EST,Estonia,7,Lääne,Maakond,County,,Laeaene|Läänemaa|Lääne maakond,11.91001776360,0.37793137926,874
875,73,EST,Estonia,8,Pärnu,Maakond,County,,Paernu|Pärnumaa|Pärnu maakond,11.44707374800,0.73868313432,875
876,73,EST,Estonia,9,Põlva,Maakond,County,,Polva|Põlvamaa|Põlva maakond,5.01712383267,0.32940661904,876
877,73,EST,Estonia,10,Peipsi,Water body,Water body,,Peipsi järv|Pihkva järv|Lake Peipsi|Чудско-Псковское озеро,6.15504399816,0.27317024699,877
878,73,EST,Estonia,11,Rapla,Maakond,County,,Raplamaa|Rapla maakond,4.75180921015,0.46445161461,878
879,73,EST,Estonia,12,Saare,Maakond,County,,Saaremaa|Saare maakond|Ösel,19.13826448970,0.45139540510,879
880,73,EST,Estonia,13,Tartu,Maakond,County,,Tartumaa|Tartu maakond|Dorpat,6.70995354049,0.50064090152,880
881,73,EST,Estonia,14,Võru,Maakond,County,,Voru|Võrumaa|Võru maakond,5.02016009598,0.34427244828,881
882,73,EST,Estonia,15,Valga,Maakond,County,,Valgamaa|Valga maakond,4.73778685775,0.30748116970,882
883,73,EST,Estonia,16,Viljandi,Maakond,County,,Viljandimaa|Viljandi maakond|Vilyandi,5.97863838621,0.52393466075,883
884,74,ETH,Ethiopia,1,Addis Ababa,Kilil,Administrative State,,Āddīs Ābaba|Addis Abeba|Adis-Abeba|Ādīs Ābeba,1.03128292562,0.04531403415,884
885,74,ETH,Ethiopia,2,Afar,Kilil,Administrative State,,,16.39030244570,8.07108714701,885
886,74,ETH,Ethiopia,3,Amhara,Kilil,Administrative State,,Amara,26.79670426410,12.90483196080,886
887,74,ETH,Ethiopia,4,Benshangul-Gumaz,Kilil,Administrative State,,Benishangul|Beni Shangul|Bénishangul|Benishangul-Gumuz|Binshangul Gumuz,19.46057183740,4.10213471615,887
888,74,ETH,Ethiopia,5,Dire Dawa,Kilil,Administrative State,,,1.69610906640,0.08677633471,888
889,74,ETH,Ethiopia,6,Gambela Peoples,Kilil,Administrative State,,Gambella|Gambela Hizboch,8.27838820962,2.09295388870,889
890,74,ETH,Ethiopia,7,Harari People,Kilil,Administrative State,,Harari|Harer|Hareri Hizb,0.76393646727,0.03051663117,890
891,74,ETH,Ethiopia,8,Oromia,Kilil,Administrative State,,Oromiya,57.98664889340,26.57968393390,891
892,74,ETH,Ethiopia,9,Somali,Kilil,Administrative State,,Sumale,35.14504060880,25.77629536180,892
893,74,ETH,Ethiopia,10,"Southern Nations, Nationalities and Peoples",Kilil,Administrative State,,"Southern Nations, Nationalities, and People's Region",24.44385705040,9.18923110859,893
894,74,ETH,Ethiopia,11,Tigray,Kilil,Administrative State,,Tegr?|Tigrai|Tigre|Tigr?|Tigré,15.69809708750,4.13174581385,894
895,76,FRO,Faroe Islands,1,Eysturoyar,Syssel|sýsla,Region,,Østerø|Eysturoy,2.56483497078,0.04942475830,895
896,76,FRO,Faroe Islands,2,Norderøerne,Syssel|sýsla,Region,,Norðoya|Norderøer,3.38616229145,0.04436370756,896
897,76,FRO,Faroe Islands,3,Sandoyar,Syssel|sýsla,Region,,Sandø|Sadoy,1.33875408213,0.02213345090,897
898,76,FRO,Faroe Islands,4,Streymoyar,Syssel|sýsla,Region,,Strømø|Stremoy|Streymoy,2.78123205570,0.06877381689,898
899,76,FRO,Faroe Islands,5,Suðuroyar,Syssel|sýsla,Region,,Suðuroy|Syderø,1.93796962627,0.02972248848,899
900,76,FRO,Faroe Islands,6,Vågø,Syssel|sýsla,Region,,Vága|Vágar|Vaagø,1.66955277009,0.03267039359,900
901,77,FJI,Fiji,1,Central,Division,Division,,,6.70897184718,0.37263087375,901
902,77,FJI,Fiji,2,Eastern,Division,Division,,,13.95635277250,0.12544038463,902
903,77,FJI,Fiji,3,Northern,Division,Division,,,16.13072730420,0.54790989376,903
904,77,FJI,Fiji,4,Rotuma,Division,Division,,,0.50965425735,0.00392607567,904
905,77,FJI,Fiji,5,Western,Division,Division,,,12.27631503780,0.56317159861,905
906,78,FIN,Finland,1,Eastern Finland,Lääni,Province,,Itä-Suomen lääni|Östra Finlands län,25.65864150110,11.05125994730,906
907,78,FIN,Finland,2,Lapland,Lääni,Province,,Lapin lääni|Lappi|Laponia|Lapônia|Laponie|Lappland|Lapplands län,42.42122395960,20.98867542160,907
908,78,FIN,Finland,3,Oulu,Lääni,Province,,Oulun lääni|Uleåborgs län,32.58136253160,11.63740600220,908
909,78,FIN,Finland,4,Southern Finland,Lääni,Province,,Etelä-Suomen lääni|Södra Finlands län,68.82313088990,3.83260845184,909
910,78,FIN,Finland,5,Western Finland,Lääni,Province,,Länsi-Suomen lääni|Västra Finlands län,140.57038911100,15.42163556520,910
911,79,FRA,France,1,Alsace,Région,Region,,Alsacia|Elsaß,7.54836966192,1.01028689285,911
912,79,FRA,France,2,Aquitaine,Région,Region,,,19.67477270860,4.71222320154,912
913,79,FRA,France,3,Auvergne,Région,Region,,,13.14328971300,3.02148208244,913
914,79,FRA,France,4,Île-de-France,Région,Region,,,8.02333826992,1.47459980209,914
915,79,FRA,France,5,Basse-Normandie,Région,Region,,Baja Normandía|Lower Normandy,13.81277441640,2.18534322388,915
916,79,FRA,France,6,Bourgogne,Région,Region,,Borgoña|Burgundy,13.55670305220,3.77262704702,916
917,79,FRA,France,7,Bretagne,Région,Region,,Bretaña|Brittany,41.22725755560,3.34169747860,917
918,79,FRA,France,8,Centre,Région,Region,,,14.33781068640,4.71813166256,918
919,79,FRA,France,9,Champagne-Ardenne,Région,Region,,Champaña-Ardenne,14.33434340650,3.14420872200,919
920,79,FRA,France,10,Corse,Région,Region,,Còrsica|Córcega|Corsica,12.28347286670,0.95235025578,920
921,79,FRA,France,11,Franche-Comté,Région,Region,,Franco-Condado,9.06971509166,1.93612719103,921
922,79,FRA,France,12,Haute-Normandie,Région,Region,,Alta Normandía|Upper Normandy,7.81406980587,1.53131607726,922
923,79,FRA,France,13,Languedoc-Roussillon,Région,Region,,Languedoc-Rosellon,18.58617840950,3.08288684169,923
924,79,FRA,France,14,Limousin,Région,Region,,Lemosin,8.55367664774,1.97330564142,924
925,79,FRA,France,15,Lorraine,Région,Region,,Lorena,12.29790888330,2.89504466265,925
926,79,FRA,France,16,Midi-Pyrénées,Région,Region,,,18.02078820140,5.09958090905,926
927,79,FRA,France,17,Nord-Pas-de-Calais,Région,Region,,,9.95559350490,1.57755198285,927
928,79,FRA,France,18,Pays de la Loire,Région,Region,,,18.14721491540,3.86443428445,928
929,79,FRA,France,19,Picardie,Région,Region,,,12.10776470530,2.43058214937,929
930,79,FRA,France,20,Poitou-Charentes,Région,Region,,,15.22055837220,3.02831380509,930
931,79,FRA,France,21,Provence-Alpes-Côte d'Azur,Région,Region,,,21.24615598870,3.58173887049,931
932,79,FRA,France,22,Rhône-Alpes,Région,Region,,,18.74228729440,5.17944083218,932
933,80,GUF,French Guiana,1,Cayenne,Arrondissement,Arrondissement,,,12.25651261730,3.46958949747,933
934,80,GUF,French Guiana,2,Saint-Laurent-du-Maroni,Arrondissement,Arrondissement,,,11.53391941900,3.31418200431,934
935,81,PYF,French Polynesia,1,Îles Australes,Subdivisions administratives,Administrative subdivisions,,Tuha'a Pae|Austral Islands|Archipel des Australes,10.94153764650,0.03317014095,935
936,81,PYF,French Polynesia,2,Îles du Vent,Subdivisions administratives,Administrative subdivisions,,Windward Islands,3.08520779039,0.10301457801,936
937,81,PYF,French Polynesia,3,Îles Marquises,Subdivisions administratives,Administrative subdivisions,,Marquises|Marquesas Islands,5.88913376391,0.08143167738,937
938,81,PYF,French Polynesia,4,Îles Sous-le-Vent,Subdivisions administratives,Administrative subdivisions,,Leeward Islands,6.08005083457,0.03633884976,938
939,81,PYF,French Polynesia,5,Îles Tuamotu-Gambier,Subdivisions administratives,Administrative subdivisions,,Tuāmotu-Gambier|Archipels des Tuamotu et des Gambier,50.57032140280,0.08869301336,939
940,82,ATF,French Southern Territories,1,Îles Éparses,District,District,,Glorioso Islands,0.72779959423,0.00378095404,940
941,82,ATF,French Southern Territories,2,Îles Crozet,District,District,,Crozet Islands,2.38082831361,0.04348905272,941
942,82,ATF,French Southern Territories,3,Îles Saint Paul et Amsterdam,District,District,,St. Paul and Amsterdam islands,0.49075094908,0.00659454818,942
943,82,ATF,French Southern Territories,4,Kerguelen,District,District,,,37.58428825710,0.91329771146,943
944,83,GAB,Gabon,1,Estuaire,Province,Province,,,12.13710055410,1.61598265706,944
945,83,GAB,Gabon,2,Haut-Ogooué,Province,Province,,,8.66858302237,2.73823770614,945
946,83,GAB,Gabon,3,Moyen-Ogooué,Province,Province,,,7.25466229247,1.44858682880,946
947,83,GAB,Gabon,4,Ngounié,Province,Province,,N'Gounié,9.48126949326,3.11989620094,947
948,83,GAB,Gabon,5,Nyanga,Province,Province,,,8.16779672347,1.77480522818,948
949,83,GAB,Gabon,6,Ogooué-Ivindo,Province,Province,,,10.52423806110,3.53288849979,949
950,83,GAB,Gabon,7,Ogooué-Lolo,Province,Province,,,7.40157244297,2.35920416603,950
951,83,GAB,Gabon,8,Ogooué-Maritime,Province,Province,,,16.85533316430,1.86121763012,951
952,83,GAB,Gabon,9,Wouleu-Ntem,Province,Province,,Woleu-Ntem,11.12516235940,3.04914292492,952
953,84,GMB,Gambia,1,Banjul,Independent City,Independent City,,,0.67843734162,0.00606339355,953
954,84,GMB,Gambia,2,Lower River,Division,Division,,Central|South Bank,3.05609685588,0.12475759618,954
955,84,GMB,Gambia,3,Maccarthy Island,Division,Division,,Central River|Jangjangbureh|Janjanbureh|Janjangburreh,2.89242835193,0.25292227931,955
956,84,GMB,Gambia,4,North Bank,Division,Division,,,3.24078383821,0.18898333863,956
957,84,GMB,Gambia,5,Upper River,Division,Division,,,2.02894180094,0.17349302463,957
958,84,GMB,Gambia,6,Western,Division,Division,,,3.44098038373,0.14447068265,958
959,85,GEO,Georgia,1,Abkhazia,Avtonomiuri Respublika,Autonomous Republic,,Sokhumi,6.66210616360,0.97446088361,959
960,85,GEO,Georgia,2,Ajaria,Avtonomiuri Respublika,Autonomous Republic,,Batumi,3.06011161781,0.30742599018,960
961,85,GEO,Georgia,3,Guria,Region,Region,,Ozurgeti,2.88255170573,0.20926636345,961
962,85,GEO,Georgia,4,Imereti,Region,Region,,Kutaisi,4.21456922558,0.67831807773,962
963,85,GEO,Georgia,5,Kakheti,Region,Region,,Telavi,6.82052999254,1.24850345448,963
964,85,GEO,Georgia,6,Kvemo Kartli,Region,Region,,Rustavi,5.21934831130,0.68078733986,964
965,85,GEO,Georgia,7,Mtskheta-Mtianeti,Region,Region,,Mtskheta,4.84102825377,0.76532835163,965
966,85,GEO,Georgia,8,Racha-Lechkhumi-Kvemo Svaneti,Region,Region,,Ambrolauri,4.08358711575,0.57483749392,966
967,85,GEO,Georgia,9,Samegrelo-Zemo Svaneti,Region,Region,,Zugdidi,6.06284524019,0.83737318712,967
968,85,GEO,Georgia,10,Samtskhe-Javakheti,Region,Region,,Akhaltsikhe,4.88403288953,0.68373834644,968
969,85,GEO,Georgia,11,Shida Kartli,Region,Region,,Gori,4.32351208657,0.62544761688,969
970,85,GEO,Georgia,12,Tbilisi,K'alak'i,Independent City,,,0.96683988400,0.02554314294,970
971,86,DEU,Germany,1,Baden-Württemberg,Land,State,,,17.62131851290,4.35101396053,971
972,86,DEU,Germany,2,Bayern,Land,State,,Bavaria,28.22698557180,8.65186314752,972
973,86,DEU,Germany,3,Berlin,Land,State,,,2.63121377097,0.11715296549,973
974,86,DEU,Germany,4,Brandenburg,Land,State,,,18.99130579700,3.89607492689,974
975,86,DEU,Germany,5,Bremen,Land,State,,,2.42698293810,0.05282110902,975
976,86,DEU,Germany,6,Hamburg,Land,State,,,2.52202615638,0.10414204781,976
977,86,DEU,Germany,7,Hessen,Land,State,,Hesse,15.51750529400,2.66452946077,977
978,86,DEU,Germany,8,Mecklenburg-Vorpommern,Land,State,,Mecklenburg-West Pomerania,32.25500382830,3.15914056448,978
979,86,DEU,Germany,9,Niedersachsen,Land,State,,Lower Saxony,31.07113637960,6.35017425636,979
980,86,DEU,Germany,10,Nordrhein-Westfalen,Land,State,,North Rhine-Westphalia,18.85950891590,4.43419403336,980
981,86,DEU,Germany,11,Rheinland-Pfalz,Land,State,,Rhineland-Palatinate,12.87245501530,2.48779291853,981
982,86,DEU,Germany,12,Saarland,Land,State,,,4.04033078944,0.32491518494,982
983,86,DEU,Germany,13,Sachsen-Anhalt,Land,State,,Saxony-Anhalt,13.95387219550,2.69692629635,983
984,86,DEU,Germany,14,Sachsen,Land,State,,Saxony,14.95156549990,2.36105881396,984
985,86,DEU,Germany,15,Schleswig-Holstein,Land,State,,,24.51926583890,2.15414102699,985
986,86,DEU,Germany,16,Thüringen,Land,State,,Thuringia,14.52947943110,2.07735298841,986
987,87,GHA,Ghana,1,Ashanti,Region,Region,,,8.47326784896,2.03725787537,987
988,87,GHA,Ghana,2,Brong Ahafo,Region,Region,,,13.96386247910,3.23668139806,988
989,87,GHA,Ghana,3,Central,Region,Region,,,6.22851310565,0.78772991868,989
990,87,GHA,Ghana,4,Eastern,Region,Region,,,5.55446532956,1.51228650592,990
991,87,GHA,Ghana,5,Greater Accra,Region,Region,,,5.49060819860,0.30118399254,991
992,87,GHA,Ghana,6,Northern,Region,Region,,,15.12027380480,5.71816130936,992
993,87,GHA,Ghana,7,Upper East,Region,Region,,,5.01114926018,0.71117092523,993
994,87,GHA,Ghana,8,Upper West,Region,Region,,,6.06328183279,1.56096139981,994
995,87,GHA,Ghana,9,Volta,Region,Region,,,12.24793161860,1.68044878412,995
996,87,GHA,Ghana,10,Western,Region,Region,,,9.60463829505,2.00756162580,996
997,89,GRC,Greece,1,Aegean,Apokentroménes dioikíseis,Decentralized administration,Αιγαίο,,69.57927915510,0.95119771773,997
998,89,GRC,Greece,2,Athos,Apokentroménes dioikíseis,Decentralized administration,Άθως,,1.80730968361,0.03575711967,998
999,89,GRC,Greece,3,Attica,Apokentroménes dioikíseis,Decentralized administration,Αττική,,16.45428688020,0.39371771646,999
1000,89,GRC,Greece,4,Crete,Apokentroménes dioikíseis,Decentralized administration,Κρήτη,,15.77432252760,0.82897972378,1000
1001,89,GRC,Greece,5,Epirus and Western Macedonia,Apokentroménes dioikíseis,Decentralized administration,Ήπειρος και Δυτική Μακεδον,,12.83345796180,1.97659962494,1001
1002,89,GRC,Greece,6,Macedonia and Thrace,Apokentroménes dioikíseis,Decentralized administration,Μακεδονία και Θράκη,,28.56145154950,3.53753309863,1002
1003,89,GRC,Greece,7,"Peloponnese, Western Greece and the Ionian Islands",Apokentroménes dioikíseis,Decentralized administration,"Πελοπόννησος, Δυτική Ελλάδ",,45.95727263440,2.98236624108,1003
1004,89,GRC,Greece,8,Thessaly and Central Greece,Apokentroménes dioikíseis,Decentralized administration,Θεσσαλία και Στερεά Ελλάδα,,38.41120996000,3.09205097216,1004
1005,90,GRL,Greenland,1,Avannaa,Lansdele,Province,,Nordgrønland|North Greenland,631.95189640900,229.45034915400,1005
1006,90,GRL,Greenland,2,Kitaa,Lansdele,Province,,Vestgrønland|West Greenland,616.84318529300,151.71617654500,1006
1007,90,GRL,Greenland,3,Tunu,Lansdele,Province,,Østgrønland|East Greenland,705.32817924900,275.51102725400,1007
1008,91,GRD,Grenada,1,Carriacou,Dependency,Dependency,,,0.75025151484,0.00302917472,1008
1009,91,GRD,Grenada,2,Saint Andrew,Parish,Parish,,,0.50956667316,0.00786691010,1009
1010,91,GRD,Grenada,3,Saint David,Parish,Parish,,,0.40580570190,0.00330608353,1010
1011,91,GRD,Grenada,4,Saint George,Parish,Parish,,Saint George's,0.91039069337,0.00613121217,1011
1012,91,GRD,Grenada,5,Saint John,Parish,Parish,,,0.26021050892,0.00311955066,1012
1013,91,GRD,Grenada,6,Saint Mark,Parish,Parish,,,0.21737124814,0.00201742570,1013
1014,91,GRD,Grenada,7,Saint Patrick,Parish,Parish,,,0.69277947619,0.00439024624,1014
1015,92,GLP,Guadeloupe,1,Basse-Terre,Arrondissement,District,,,2.81670405727,0.07338262715,1015
1016,92,GLP,Guadeloupe,2,Pointe-à-Pitre,Arrondissement,District,,,3.11795324891,0.06608091350,1016
1017,93,GUM,Guam,1,Agana Heights,Municipality,Municipality,,,0.07320747683,0.00022055036,1017
1018,93,GUM,Guam,2,Agat,Municipality,Municipality,,,0.23087376874,0.00226654416,1018
1019,93,GUM,Guam,3,Asan,Municipality,Municipality,,,0.16419764559,0.00120720645,1019
1020,93,GUM,Guam,4,Barrigada,Municipality,Municipality,,,0.18583414702,0.00182533971,1020
1021,93,GUM,Guam,5,Chalan-Pago-Ordot,Municipality,Municipality,,,0.17033132127,0.00124798044,1021
1022,93,GUM,Guam,6,Dededo,Municipality,Municipality,,,0.39480064385,0.00662069575,1022
1023,93,GUM,Guam,7,Hagåtña,Municipality,Municipality,,Agana,0.10925788372,0.00019453666,1023
1024,93,GUM,Guam,8,Inarajan,Municipality,Municipality,,,0.33796655535,0.00416309779,1024
1025,93,GUM,Guam,9,Mangilao,Municipality,Municipality,,Machanao,0.30129377780,0.00229631539,1025
1026,93,GUM,Guam,10,Merizo,Municipality,Municipality,,,0.20019111256,0.00136693291,1026
1027,93,GUM,Guam,11,Mongmong-Toto-Maite,Municipality,Municipality,,,0.08180046938,0.00039806234,1027
1028,93,GUM,Guam,12,Piti,Municipality,Municipality,,,0.39011343623,0.00171151230,1028
1029,93,GUM,Guam,13,Santa Rita,Municipality,Municipality,,,0.36975757304,0.00360471160,1029
1030,93,GUM,Guam,14,Sinajana,Municipality,Municipality,,,0.06153561626,0.00018951687,1030
1031,93,GUM,Guam,15,Talofofo,Municipality,Municipality,,,0.30205884411,0.00383720988,1031
1032,93,GUM,Guam,16,Tamuning,Municipality,Municipality,,,0.22686624412,0.00124190924,1032
1033,93,GUM,Guam,17,Umatac,Municipality,Municipality,,,0.22610153901,0.00138841169,1033
1034,93,GUM,Guam,18,Yigo,Municipality,Municipality,,,0.46250376748,0.00770608756,1034
1035,93,GUM,Guam,19,Yona,Municipality,Municipality,,,0.29672337999,0.00440432166,1035
1036,94,GTM,Guatemala,1,Alta Verapaz,Departamento,Department,,,5.70745697936,0.84674230409,1036
1037,94,GTM,Guatemala,2,Baja Verapaz,Departamento,Department,,,2.73316173335,0.23693489942,1037
1038,94,GTM,Guatemala,3,Chimaltenango,Departamento,Department,,,2.14684112247,0.15803138488,1038
1039,94,GTM,Guatemala,4,Chiquimula,Departamento,Department,,,2.37838820411,0.20005992444,1039
1040,94,GTM,Guatemala,5,El Progreso,Departamento,Department,,Guastatoya,2.01059198642,0.14151499901,1040
1041,94,GTM,Guatemala,6,Escuintla,Departamento,Department,,,4.17687080627,0.39982228067,1041
1042,94,GTM,Guatemala,7,Guatemala,Departamento,Department,,,2.43004668788,0.18558192951,1042
1043,94,GTM,Guatemala,8,Huehuetenango,Departamento,Department,,,3.96347176280,0.64536839725,1043
1044,94,GTM,Guatemala,9,Izabal,Departamento,Department,,,6.01981195345,0.73905524559,1044
1045,94,GTM,Guatemala,10,Jalapa,Departamento,Department,,,2.10501471845,0.16517396096,1045
1046,94,GTM,Guatemala,11,Jutiapa,Departamento,Department,,,3.93025445872,0.28010854679,1046
1047,94,GTM,Guatemala,12,Petén,Departamento,Department,,,9.14223862214,3.06783710566,1047
1048,94,GTM,Guatemala,13,Quezaltenango,Departamento,Department,,,3.06207124498,0.17889864503,1048
1049,94,GTM,Guatemala,14,Quiché,Departamento,Department,,,6.06528197590,0.60733473724,1049
