system:index,PfafIDIndWW_yearY2014M12,countIndWW_yearY2014M12,meanIndWW_yearY2014M12,.geo
14243,742867,2249,0.04893078128564456,
14244,742868,2198,0.07688645050675715,
14245,742869,2702,0.08396515762703513,
14246,742871,1677,0.11012743283209142,
14247,742872,44685,0.0912947254827422,
14248,742873,37607,0.05889788514964187,
14249,742874,50814,0.05914716408611025,
14250,742875,44698,0.05863173361992911,
14251,742876,40224,0.041131933165028556,
14252,742877,10694,0.1029670057248379,
14253,742878,33387,0.056562619985461575,
14254,742879,1051,0.3175683883932992,
14255,742881,8577,0.12119940437649655,
14256,742882,14910,0.05111795556630917,
14257,742883,2533,0.047666621513209405,
14258,742884,5108,0.02672214535172336,
14259,742885,14746,0.03358712846619716,
14260,742886,8900,0.03971012388837494,
14261,742887,200,0.03854597971726756,
14262,742888,4074,0.012802293762741489,
14263,742889,12700,0.02574907571062224,
14264,742891,3322,0.3022382279512278,
14265,742892,6560,0.07026166899027934,
14266,742893,151,0.2847420306818747,
14267,742894,11746,0.0783516411773286,
14268,742895,17040,0.0827262256034874,
14269,742896,16368,0.03528606091221313,
14270,742897,18818,0.02833410770674309,
14271,742898,5697,0.015840176564968986,
14272,742899,6918,0.02880105122936849,
14273,742900,44228,0.0036694335811248225,
14274,742911,6249,0.09055355363317832,
14275,742912,13706,0.02955644661617738,
14276,742913,2874,0.043110445706777974,
14277,742914,57684,0.03427925069332002,
14278,742915,9490,0.06234986887527266,
14279,742916,10209,0.04477851451034521,
14280,742917,13487,0.016443685988022993,
14281,742918,31163,0.013049235909838761,
14282,742919,9890,0.10978415977436988,
14283,742921,19449,0.05293818960651044,
14284,742922,37957,0.018272659298316077,
14285,742923,2106,0.03966834755674504,
14286,742924,77259,0.006367201621750868,
14287,742925,21432,0.009111932420446249,
14288,742926,14962,0.0037518916002882686,
14289,742927,16788,0.003823218299943943,
14290,742928,11549,0.0028416784269464468,
14291,742929,33160,0.0019682174133669786,
14292,742931,605,0.24057815160386065,
14293,742932,9589,0.04069352291743126,
14294,742933,3445,0.07521123397660212,
14295,742934,7165,0.016381196379741295,
14296,742935,3231,0.015999038505721545,
14297,742936,7590,0.013910187628418037,
14298,742937,6914,0.021576698768618813,
14299,742938,11898,0.02539650171012931,
14300,742939,3463,0.04589459302310341,
14301,742940,15561,0.0022137680341110435,
14302,742941,7771,0.0684482609789932,
14303,742942,28171,0.01763490761941502,
14304,742943,4702,0.03383254451459641,
14305,742944,59852,0.00394500396586174,
14306,742945,19205,0.026611216378284484,
14307,742946,95707,0.032703881001892,
14308,742947,43853,0.0047875558583754885,
14309,742948,18609,0.005422874602504682,
14310,742949,66999,0.005606576739370699,
14311,742950,3008,0.00793144211507284,
14312,742951,37814,0.05587420488104432,
14313,742952,34206,0.04491913206798277,
14314,742953,15703,0.025586386118872248,
14315,742954,89911,0.0096031322050358,
14316,742955,4806,0.02175120700777835,
14317,742956,53693,0.003037552684479358,
14318,742957,17205,0.005870230275629975,
14319,742958,41764,0.00427480680740426,
14320,742959,36465,0.0044255614054744,
14321,742961,7015,5.245097164296415E-4,
14322,742962,7899,3.1376135293259273E-4,
14323,742963,4058,1.5529973540256222E-4,
14324,742964,30563,0.013639872281956083,
14325,742965,26877,0.012567876101464582,
14326,742966,6982,0.004878958365097188,
14327,742967,1219,8.772991018215243E-4,
14328,742968,8690,6.69517218084892E-4,
14329,742969,12315,0.007222095015667797,
14330,742970,11432,0.00244767535240867,
14331,742971,7669,0.003065872343961061,
14332,742972,23010,7.836780593209102E-4,
14333,742973,1023,0.013131880073316324,
14334,742974,24355,0.001637790318942174,
14335,742975,18983,0.0044575327752831165,
14336,742976,18693,0.0016610610097251269,
14337,742977,54137,0.011637368389054999,
14338,742978,41140,0.0025169654930462786,
14339,742979,28662,0.007717297299783418,
14340,742981,30367,0.00484148013851935,
14341,742982,56978,0.002860515434884068,
14342,742983,6295,0.0028645497064710324,
14343,742984,23159,0.006920585828963656,
14344,742985,23983,0.003786072058162317,
14345,742986,62042,0.008586373138146378,
14346,742987,17345,0.00471891067395377,
14347,742988,12623,0.008556349533909434,
14348,742989,66023,0.004634408420347236,
14349,742991,3302,0.004750667321236289,
14350,742992,21351,0.0027320048520265952,
14351,742993,35861,0.0023705857712499534,
14352,742994,105841,0.002145044805746293,
14353,742995,26702,5.588851804417062E-4,
14354,742996,41569,8.40735151962196E-4,
14355,742997,35961,0.0024769371221598172,
14356,742998,41746,0.004821449898150332,
14357,742999,106189,0.00883236902615674,
14358,743001,5673,0.04324159356567427,
14359,743002,3622,0.07154314148121768,
14360,743003,5035,0.02234596208429146,
14361,743004,16292,0.04335344740109918,
14362,743005,7509,0.036780634095669174,
14363,743006,10081,0.0395184947272966,
14364,743007,157,0.040094555818855564,
14365,743008,13768,0.036942951525905245,
14366,743009,720,0.022298361826509742,
14367,751100,61,0.024226652664867017,
14368,751201,88,0.07521863239581694,
14369,751202,2483,0.09343687679302339,
14370,751203,310,0.05205597894684723,
14371,751204,35410,0.029730738937186963,
14372,751205,6470,0.03588589530111095,
14373,751206,1604,0.04039353775697104,
14374,751207,20016,0.0329143108337039,
14375,751208,2427,0.03131714899278237,
14376,751209,5195,0.05088617552667206,
14377,751300,2433,0.023823823749398215,
14378,751401,19597,0.023937556324017728,
14379,751402,8385,0.040931189271301474,
14380,751403,615,0.015583621393967566,
14381,751404,3878,0.0586975127155628,
14382,751405,2560,0.06585479918703545,
14383,751406,4857,0.13060758872400133,
14384,751407,1772,0.2492346344117434,
14385,751408,9284,0.0913414069712681,
14386,751409,12536,0.10421265238129405,
14387,751500,19758,0.13790688771549373,
14388,751600,11133,0.005645621501919214,
14389,751610,8437,0.06737330587623261,
14390,751620,7740,0.02650900322491463,
14391,751630,7752,0.030163891414390128,
14392,751640,26920,0.03136146717279577,
14393,751650,31023,0.028820702240588376,
14394,751660,20632,0.016545378989346535,
14395,751670,9093,0.003528181771596577,
14396,751680,21855,0.028355674877780866,
14397,751690,19148,0.011231860014713105,
14398,751700,5736,0.03219061330699628,
14399,751810,21078,0.046496823364664694,
14400,751820,15688,0.0022051444371354667,
14401,751830,2797,0.006735442447754987,
14402,751840,11007,0.002975923448940898,
14403,751850,14796,0.007107168353710166,
14404,751860,23805,0.0077040984591850775,
14405,751870,9082,0.003683214674703078,
14406,751880,16758,0.009233051916936246,
14407,751890,36504,0.02076962418328423,
14408,751910,3406,0.027740570625075553,
14409,751920,7841,0.016519834236532988,
14410,751930,3481,0.028694639830186986,
14411,751940,35565,0.046268334048923054,
14412,751950,9534,0.02382024821333989,
14413,751961,4611,0.021788412457559463,
14414,751962,23872,0.010432392308600283,
14415,751963,5171,0.003773424171785738,
14416,751964,1832,0.0036709436252883327,
14417,751965,8343,0.002391952690709069,
14418,751966,6375,0.004412594986095851,
14419,751967,1673,0.008183151578628468,
14420,751968,2892,0.0012388927708302127,
14421,751969,3142,1.6246273247650847E-4,
14422,751970,18972,0.021288631018101082,
14423,751980,7132,0.0024717180621440303,
14424,751990,9294,0.06588640513653359,
14425,752101,10863,0.0012903292815250277,
14426,752102,13546,2.0048295916873961E-4,
14427,752103,3702,2.8072839874845454E-5,
14428,752104,4743,0.01156161101010207,
14429,752105,15370,0.004569351552005261,
14430,752106,4443,0.004455751890628547,
14431,752107,7370,1.2576295510001095E-4,
14432,752108,3589,0.0,
14433,752109,8264,0.008677693600478513,
14434,752110,8965,0.03794845714426271,
14435,752121,4188,0.003366089951933833,
14436,752122,12055,0.011907777541303188,
14437,752123,12028,0.015444644970968776,
14438,752124,2192,0.023225207322829122,
14439,752125,1958,0.002013581347933723,
14440,752126,2881,1.2993614601721594E-5,
14441,752127,1014,2.6717891007157184E-4,
14442,752128,3482,0.002523464197196291,
14443,752129,2929,1.152344936119746E-4,
14444,752130,10915,0.004415796122702883,
14445,752140,3151,0.0,
14446,752141,928,5.146668103724526E-4,
14447,752142,9670,0.0013336866557209254,
14448,752143,3722,1.1270343147716149E-4,
14449,752144,4025,1.5846772952708953E-4,
14450,752145,7779,8.648655780316031E-4,
14451,752146,22191,0.0012614406020179723,
14452,752147,20616,0.0025870711244993464,
14453,752148,5484,3.761900959870685E-4,
14454,752149,4765,2.082931484495149E-4,
14455,752151,21060,0.011597460317119362,
14456,752152,3980,0.004518015974285868,
14457,752153,1641,0.015033445379458069,
14458,752154,3487,3.278384890926817E-4,
14459,752155,9298,0.004647986558395415,
14460,752156,14890,0.002135516710759342,
14461,752157,499,0.0020265315007684213,
14462,752158,5341,0.0,
14463,752159,1073,2.2522388054722873E-4,
14464,752160,5991,7.841719554314764E-4,
14465,752161,37862,0.0054002682719733784,
14466,752162,8560,0.009170926982401078,
14467,752163,2065,0.002456584185640963,
14468,752164,11344,0.0010950754554850104,
14469,752165,44928,0.005487874641817407,
14470,752166,6132,0.016827217448750893,
14471,752167,2208,0.0029525408464177497,
14472,752168,9598,1.1159873307806486E-4,
14473,752169,31142,0.0020907042984211594,
14474,752170,9262,3.855535412385978E-6,
14475,752171,2672,0.0,
14476,752172,5911,7.012157185313959E-5,
14477,752173,12159,2.690481717515467E-4,
14478,752174,6844,1.3913197116016828E-4,
14479,752175,7881,0.0,
14480,752176,6339,3.9405058307124956E-5,
14481,752177,20891,1.1196963376535511E-4,
14482,752178,5394,9.35080693036448E-4,
14483,752179,1428,0.009286777194056878,
14484,752180,7257,5.331785673068707E-5,
14485,752181,14979,5.087525056909822E-4,
14486,752182,5874,0.012750521793604641,
14487,752183,3024,0.005035932866451409,
14488,752184,16592,0.002478647590935058,
14489,752185,2036,0.007882900259241446,
14490,752186,17900,0.002470297517687912,
14491,752187,9320,9.38025292775481E-4,
14492,752188,9054,5.147585498863513E-4,
14493,752189,10762,3.886247062064728E-4,
14494,752190,7201,1.0642145418640102E-5,
14495,752191,51498,0.01680499634492189,
14496,752192,5122,9.904914689878813E-4,
14497,752193,328,0.0014978717134033373,
14498,752194,26913,0.004728048797748992,
14499,752195,20935,0.03948914307161303,
14500,752196,11935,0.002342030617823047,
14501,752197,19410,0.004835417368249728,
14502,752198,11103,0.0016050361682182096,
14503,752199,8231,0.005884362342743117,
14504,752200,8679,3.501195201279954E-5,
14505,752210,13874,0.003647495319992573,
14506,752220,5449,7.090730543696633E-4,
14507,752230,20788,0.002012235832774356,
14508,752240,969,2.254140479136316E-5,
14509,752241,1,0.0,
14510,752242,10421,9.110473719299122E-5,
14511,752243,8978,0.006055197260596581,
14512,752244,1988,9.560528091117873E-5,
14513,752245,55,8.236075322772597E-4,
14514,752246,3387,0.0024980573300223256,
14515,752247,14411,0.002393588907378119,
14516,752248,1747,0.0016446592213454991,
14517,752249,1050,0.0024998366071395366,
14518,752251,651,2.877028702223866E-4,
14519,752252,7829,0.0010067236371185495,
14520,752253,15450,0.005362827702852194,
14521,752254,4636,0.0013877037524977944,
14522,752255,7514,8.134773940090794E-4,
14523,752256,10688,6.386059120238947E-4,
14524,752257,4369,2.542505023283913E-4,
14525,752258,4071,0.001010379572170852,
14526,752259,4653,0.0013857109496937079,
14527,752260,3262,0.0024749014733109857,
14528,752271,20835,1.617705442120236E-4,
14529,752272,2110,0.0,
14530,752273,8366,4.8356942967682395E-4,
14531,752274,5721,0.01007137134972859,
14532,752275,3747,0.0014658588468191174,
14533,752276,4852,5.492308631221455E-4,
14534,752277,8425,1.712637935229703E-5,
14535,752280,7284,2.3477653414779507E-5,
14536,752290,9482,2.5775926536955514E-4,
14537,752311,2667,2.785902001895031E-4,
14538,752312,18976,0.005189970000335449,
14539,752313,129,0.0,
14540,752314,3387,4.27390917612502E-5,
14541,752315,3747,2.3887696589682778E-4,
14542,752316,2783,1.6808138846844675E-5,
14543,752317,3811,9.532292166887863E-4,
14544,752318,3105,3.8402153193069764E-4,
14545,752319,6738,8.743607949271134E-4,
14546,752320,6160,0.011242817372838118,
14547,752330,26224,2.389085997294276E-4,
14548,752340,5373,0.005678031562935947,
14549,752350,19110,8.536904540458272E-4,
14550,752360,27704,0.0010550346690623008,
14551,752370,8152,3.0368389497380705E-4,
14552,753000,0,0.0,
14553,753101,2587,0.006345440667261655,
14554,753102,2859,0.011918224277349744,
14555,753103,538,1.4145977811832596E-4,
14556,753104,3520,0.004395158222900667,
14557,753105,3730,9.392152359287427E-4,
14558,753106,24544,0.0012215142538264238,
14559,753107,5873,1.5727961901108254E-4,
14560,753108,26966,0.0017339937990660745,
14561,753109,8153,0.0032714452786016565,
14562,753201,1953,0.001314669542707127,
14563,753202,25826,0.005465301281493003,
14564,753203,1140,0.003954751617782554,
14565,753204,1614,0.007736245567724712,
14566,753205,10212,5.478518912171444E-4,
14567,753206,3694,2.839711075056122E-4,
14568,753207,5077,0.0016579651410262026,
14569,753208,7490,6.937459754599632E-4,
14570,753209,1592,1.882272313867753E-4,
14571,753210,1541,0.01145369330296192,
14572,753220,21993,0.0030819784151241087,
14573,753230,7162,0.0030060496876355403,
14574,753240,11882,0.05498957793153547,
14575,753241,769,0.0026437542989983798,
14576,753242,7372,0.006207628024657217,
14577,753243,3285,0.007702180618940755,
14578,753244,8708,0.008634805028437236,
14579,753245,1462,0.0052813304010118165,
14580,753246,4888,0.004861000778383472,
14581,753247,1423,0.007601415200725422,
14582,753248,6668,0.018050486946349656,
14583,753249,8157,0.024115942442964212,
14584,753250,2642,0.004882039129481142,
14585,753260,5156,0.004648644563897037,
14586,753270,3585,0.002842942407714814,
14587,753280,22778,0.0022137333307119937,
14588,753290,14673,0.003113621225213346,
14589,753301,4500,0.006002755604206746,
14590,753302,7333,0.008862728634792014,
14591,753303,4712,0.01558405180712305,
14592,753304,9782,0.0117658089616316,
14593,753305,14053,0.011710551086667438,
14594,753306,4814,0.015098487114609664,
14595,753307,274,0.009439247167792443,
14596,753308,7067,0.01218282495700866,
14597,753309,329,0.0023577611112261332,
14598,753401,1117,0.007139829038472338,
14599,753402,11923,0.00388530950785818,
14600,753403,130,0.005841410264448537,
14601,753404,7212,0.002744992265219146,
14602,753405,2881,0.011830764590445996,
14603,753406,6668,0.007761714794447785,
14604,753407,5000,0.003689051541279539,
14605,753408,6046,0.0014545569956667455,
14606,753409,7571,0.00842922256629439,
14607,753501,2289,0.003778074538832465,
14608,753502,26047,0.0048206867195345875,
14609,753503,180,0.03642706455219449,
14610,753504,6890,0.008013372691918898,
14611,753505,286,0.009453583018681518,
14612,753506,876,0.00997141438642908,
14613,753507,2514,0.022632455152810205,
14614,753508,1943,0.026695172739614786,
14615,753509,194,0.01160387351873096,
14616,753610,800,0.007260810386720882,
14617,753620,336,0.024664024807988454,
14618,753621,449,0.005112372158636968,
14619,753622,9977,0.005281417409501125,
14620,753623,1366,0.016105586363319886,
14621,753624,8306,0.014902130497804738,
14622,753625,3991,0.01474007602472408,
14623,753626,7642,0.0028896933409509637,
14624,753627,22735,0.006248178533442771,
14625,753628,5363,0.003301336390881915,
14626,753629,6345,0.0034298388977270747,
14627,753630,6979,0.004069243552026017,
14628,753640,17003,6.832567436961203E-4,
14629,753650,8779,0.002013398088894752,
14630,753660,23830,0.001703057842889914,
14631,753670,263,0.0020446326609558853,
14632,753680,14650,3.17948223807556E-4,
14633,753690,16036,0.0011905419939084309,
14634,753700,0,0.0,
14635,753710,44696,0.002036226595950166,
14636,753711,9111,0.0028792047713136776,
14637,753712,17965,8.431693416096378E-4,
14638,753713,5694,0.0018377835434332539,
14639,753714,15775,6.753521567654049E-4,
14640,753715,78497,0.004333279678904025,
14641,753716,15589,9.137105814991978E-4,
14642,753717,42228,6.626051142673964E-4,
14643,753718,19687,0.004588490298347075,
14644,753719,6101,0.0069472563219449834,
14645,753720,26347,0.0013302169941233955,
14646,753730,33037,6.277503076254885E-4,
14647,753740,28325,2.439098302998972E-4,
14648,753750,9552,9.52226182112896E-6,
14649,753760,29541,7.318590222315201E-4,
14650,753770,29700,1.5736942547299457E-4,
14651,753780,22035,0.0014941684101324332,
14652,753790,31312,2.822527888681865E-4,
14653,753801,1250,6.475017590440414E-4,
14654,753802,3664,0.004640898237648476,
14655,753803,647,0.0,
14656,753804,3827,0.0045716688273813024,
14657,753805,4094,5.109541951076803E-4,
14658,753806,4997,0.0029686399296203975,
14659,753807,7381,7.146872935703714E-4,
14660,753808,7720,0.0012003614596903826,
14661,753809,15766,0.013207381646449756,
14662,753901,1603,0.003551097283135718,
14663,753902,3377,0.009199338064627487,
14664,753903,5075,0.004774416127256861,
14665,753904,3386,0.0012634372483221322,
14666,753905,299,0.0072792111722987845,
14667,753906,3811,4.7898146325858044E-4,
14668,753907,12857,2.588461779327736E-4,
14669,753908,4006,0.009939362784242825,
14670,753909,1250,0.014138159950229219,
14671,761000,17272,0.0011649075067438992,
14672,762011,7789,0.001364801870445587,
14673,762012,11262,0.0014798075854129712,
14674,762013,19957,0.001157178445717296,
14675,762014,3196,0.0022435566229822915,
14676,762015,15730,0.0012981566430526146,
14677,762016,3282,0.0012945664086194799,
14678,762017,39613,0.002565488959327824,
14679,762018,3172,0.0017160087152992233,
14680,762019,35699,7.770261233907153E-4,
14681,762020,3231,4.325744764778636E-4,
14682,762030,0,0.0,
14683,762040,44,1.5598969750963832E-5,
14684,763000,13792,0.001407514186380803,
14685,764001,92792,0.0025788528735806297,
14686,764002,892,0.0,
14687,764003,0,0.0,
14688,765000,16005,0.018005861278256628,
14689,771000,142,6.734743611637215E-6,
14690,771100,0,0.0,
14691,771111,6221,0.020605144202431164,
14692,771112,4668,0.004596420302572387,
14693,771113,29867,0.0024344903725786442,
14694,771114,5916,0.0031846383468384252,
14695,771115,12660,0.00965402455048381,
14696,771116,3874,0.004972109707936903,
14697,771117,13736,0.007216984913806805,
14698,771118,4415,0.001636284060174914,
14699,771119,2984,2.752423560863579E-4,
14700,771120,9706,0.002628349732812028,
14701,771130,12728,0.001757990789288692,
14702,771140,21953,0.0019055162467755387,
14703,771150,668,0.008649417960072629,
14704,771151,5197,0.002918618689979816,
14705,771152,2618,0.003358909303577102,
14706,771153,661,0.0010160867573802226,
14707,771154,2513,0.0040336786460854505,
14708,771155,347,0.0012114484182732992,
14709,771156,3618,0.013942593677211419,
14710,771157,6095,0.006485058160634162,
14711,771158,1857,0.004852951821209193,
14712,771159,30595,0.006645225283730087,
14713,771160,12421,0.0016929517193639489,
14714,771170,12557,0.003438379582390439,
14715,771180,22317,0.005109864552024046,
14716,771191,3017,0.004976481062894547,
14717,771192,8518,0.004239037354985628,
14718,771193,5727,0.00561958293318787,
14719,771194,9284,0.0051489758175636375,
14720,771195,5019,0.01273609567078089,
14721,771196,1716,0.002098321037419872,
14722,771197,2840,0.002430191309026674,
14723,771198,1654,0.0026552195965291736,
14724,771199,4478,0.004108790209383865,
14725,771200,6043,0.012790812683659367,
14726,771210,4505,0.002030876218504408,
14727,771220,22638,0.0043657441013795735,
14728,771230,16421,0.0019651376383975744,
14729,771240,16574,0.006508221545011782,
14730,771250,23743,0.004979948677216225,
14731,771260,11789,0.024374780657360037,
14732,771270,15957,0.008191471019956762,
14733,771280,13639,0.0049320928698555755,
14734,771290,12481,0.028483322760772162,
14735,771300,3382,0.010102107912084443,
14736,771301,11537,0.001757361864241427,
14737,771302,9405,0.005151323949097161,
14738,771303,729,0.011508475627078678,
14739,771304,12044,0.004402809992914022,
14740,771305,8677,0.0045144879584294514,
14741,771306,2948,1.6282654019906842E-4,
14742,771307,6654,0.0024165726916248976,
14743,771308,16086,0.00543423737899611,
14744,771309,4153,0.008127971391555768,
14745,771410,3009,0.012132707389188828,
14746,771420,22368,2.3191263046690066E-4,
14747,771430,5060,0.001386221905130663,
14748,771440,18876,0.0025797936490028605,
14749,771450,17258,0.008283922537040488,
14750,771460,28814,0.01056940257329077,
14751,771470,35911,0.01735209075363199,
14752,771480,15125,0.020305202695609422,
14753,771490,21147,0.02193704649883114,
14754,771510,30,0.001694446218006096,
14755,771520,34120,0.003133909179743906,
14756,771530,351,0.0017840545572234757,
14757,771531,3389,0.0034613813932544207,
14758,771532,6992,0.001429806154729147,
14759,771533,2270,0.003210846686615104,
14760,771534,7237,0.0021330936064036968,
14761,771535,837,0.0044355392128642675,
14762,771536,7651,0.0028794732323634584,
14763,771537,2512,0.009661749433362525,
14764,771538,8855,6.451754571340136E-4,
14765,771539,5575,0.003080220322216797,
14766,771540,12917,8.868747900245276E-4,
14767,771550,2404,0.013798576300419542,
14768,771560,21214,0.0026710156605834886,
14769,771570,9927,0.00596994191370179,
14770,771580,16734,0.0015507788100183925,
14771,771590,5467,0.011615316301543882,
14772,771601,2725,0.007318841324866256,
14773,771602,3138,9.155550865459963E-4,
14774,771603,5441,0.0018451763885577478,
14775,771604,10623,1.5488548029900972E-4,
14776,771605,1321,2.6051859901443706E-5,
14777,771606,6113,3.550332894861859E-4,
14778,771607,464,1.7089284051831678E-6,
14779,771608,3106,2.593316775184154E-4,
14780,771609,12566,2.775462539888006E-4,
14781,771700,33141,0.0037405994708400825,
14782,771800,6013,0.0050604922042795375,
14783,771801,19271,8.915006784288243E-4,
14784,771802,9526,0.001135794618921465,
14785,771803,2263,2.2388217565644694E-4,
14786,771804,3842,3.960814107524073E-4,
14787,771805,1229,0.0,
14788,771806,31015,0.0014841374463503358,
14789,771807,5339,5.1921470622718245E-5,
14790,771808,4438,1.2484303136770986E-4,
14791,771809,20639,8.564155822169072E-4,
14792,771900,1729,6.624683919672561E-6,
14793,771910,20093,0.00182913512727819,
14794,771920,33939,0.0027336028123843862,
14795,771930,70,0.004028621873131418,
14796,771940,11011,3.398886789157412E-4,
14797,771950,11044,1.3862876045603605E-4,
14798,771960,35221,0.0014064826112993507,
14799,771970,6915,7.393239592201821E-4,
14800,771980,17203,8.726090968464171E-4,
14801,771990,19534,0.0015586296286850335,
14802,772000,37144,0.024151144613993338,
14803,772100,6968,0.034930828814646334,
14804,772200,8362,0.0018380822954395088,
14805,772211,8677,0.006510411909806508,
14806,772212,5603,5.740847151172287E-4,
14807,772213,15156,0.002731859834742576,
14808,772214,6780,0.004219333692121256,
14809,772215,301,0.025659096255551045,
14810,772216,5250,0.008159140108518915,
14811,772217,3350,0.04880533218580383,
14812,772218,8069,0.05191610953285425,
14813,772219,91,0.08680991044486805,
14814,772220,1361,7.23933562817468E-5,
14815,772221,2958,0.22039265260112625,
14816,772222,22643,0.0049664678974523525,
14817,772223,9131,0.01232848363372194,
14818,772224,1717,0.018816911553277468,
14819,772225,632,0.038117973208648084,
14820,772226,1759,0.003107553133949925,
14821,772227,5698,0.012471737043923332,
14822,772228,2029,0.001525984689372564,
14823,772229,2136,0.0015028145702891626,
14824,772230,415,0.10975940367266447,
14825,772240,29079,0.027244294305708332,
14826,772250,11781,0.052817215986196916,
14827,772260,15821,0.008031854555418336,
14828,772270,23445,0.0038620851616393975,
14829,772280,10221,0.0023415716232829398,
14830,772290,14437,0.0010760358001500826,
14831,772300,5258,0.009689832749398242,
14832,772310,21301,0.005071722975043719,
14833,772320,19745,0.0010859750870107201,
14834,772330,29051,0.03572332586545672,
14835,772340,904,0.026265351441416413,
14836,772341,1614,0.003953539685258825,
14837,772342,23186,0.0085758800545932,
14838,772343,1253,0.019300589542744235,
14839,772344,9538,0.0013938512174123555,
14840,772345,31,0.03569924516142913,
14841,772346,1055,0.014830432698291901,
14842,772347,9982,5.926005874194487E-4,
14843,772348,1382,3.1432183429879535E-5,
14844,772349,3550,0.0015155377402639714,
14845,772350,16954,2.8040388019279683E-4,
14846,772360,11069,0.0013707941207533525,
14847,772370,403,0.0,
14848,772380,8881,0.001471746164904777,
14849,772390,3194,3.8788411212415655E-4,
14850,772401,2108,3.97961359762989E-4,
14851,772402,10204,0.0032324075523312294,
14852,772403,17844,0.003661899133293152,
14853,772404,7862,0.004017637398016395,
14854,772405,19965,0.0034605731558902016,
14855,772406,11174,0.015159412761362331,
14856,772407,7235,0.00681532120619932,
14857,772408,13295,0.0020196144192121683,
14858,772409,9723,0.0013955645322708467,
14859,772500,20913,0.0018195270189078421,
14860,772601,9277,6.39427425712652E-4,
14861,772602,15425,0.004423255265370928,
14862,772603,21249,0.004909423155138476,
14863,772604,17138,0.003990978741036417,
14864,772605,3836,0.02320625538698037,
14865,772606,5214,0.02386274910906627,
14866,772607,2201,0.030739574989948525,
14867,772608,6419,6.223284656557186E-4,
14868,772609,13382,0.005180790081395527,
14869,772700,35493,4.6233561033869806E-4,
14870,772801,8729,0.002741317756177721,
14871,772802,17787,0.00135986400938047,
14872,772803,9584,0.008454934716583056,
14873,772804,30937,0.005329802439291472,
14874,772805,11072,0.01230376498363124,
14875,772806,5642,0.015293358894361052,
14876,772807,655,0.01424056662962659,
14877,772808,3831,0.026269672004670248,
14878,772809,13424,0.014867399182114547,
14879,772910,35330,0.003182059411335536,
14880,772920,19638,0.0029611177441274147,
14881,772930,2,0.0,
14882,772940,15155,0.00571967605860026,
14883,772950,6489,0.006571665651279299,
14884,772960,32767,0.004625822238004717,
14885,772970,12786,5.024249808921473E-4,
14886,772980,14822,0.00981373887899947,
14887,772990,40717,0.005292140210235285,
14888,773100,30251,0.004264693848539309,
14889,773200,1733,0.020483052337988836,
14890,773201,30627,0.0011639616821356462,
14891,773202,15873,0.025765728686646835,
14892,773203,14408,0.0033136500034037825,
14893,773204,10670,0.020019622139075998,
14894,773205,12943,0.03791668798575158,
14895,773206,9601,0.004904361647355615,
14896,773207,13914,0.005293965042140915,
14897,773208,6274,0.0,
14898,773209,13304,0.0037917825257590006,
14899,773301,18155,7.772801316325056E-5,
14900,773302,6354,0.0,
14901,773303,10918,2.946273964301312E-4,
14902,773304,12363,0.0012081002119122583,
14903,773305,14139,5.641535844142189E-4,
14904,773306,4275,3.608153753803686E-4,
14905,773307,6553,0.0013579787960178154,
14906,773308,3024,0.0011282491867671272,
14907,773309,14505,0.002843857417908892,
14908,773401,82105,0.0060910150576250766,
14909,773402,18918,4.539682396117818E-4,
14910,773403,7448,0.001990300293311032,
14911,773404,12144,8.424393561516773E-4,
14912,773405,5661,1.3185832472617357E-4,
14913,773501,10823,0.042315127279720796,
14914,773502,7944,0.0019073407748426898,
14915,773503,11265,0.010363804177743435,
14916,773504,3332,1.2906842724775733E-4,
14917,773505,5744,5.495250045600463E-4,
14918,773506,28410,2.5823553475004605E-4,
14919,773507,2626,1.6035065313201456E-4,
14920,773508,12248,5.700795135738923E-6,
14921,773509,1741,4.045484007209448E-6,
14922,773601,5941,5.101230717226962E-4,
14923,773602,2913,0.0,
14924,773603,7678,1.1156095471727729E-4,
14925,773604,11802,0.0,
14926,773605,21859,0.0012002660269702231,
14927,773606,983,6.964319016864789E-6,
14928,773607,15109,1.498813835356546E-4,
14929,773608,1685,1.0620547939849904E-4,
14930,773609,3672,2.438322158032419E-4,
14931,773701,16271,7.528225836961805E-5,
14932,773702,20835,0.0020541763706330555,
14933,773703,8325,0.0,
14934,773810,3823,0.0,
14935,773811,293,0.0,
14936,773812,59165,9.185492077775522E-4,
14937,773813,6860,0.0017993186127832116,
14938,773814,7319,6.288745505989878E-4,
14939,773815,328,0.0,
14940,773816,22892,0.0637045697252721,
14941,773817,152,0.0,
14942,773818,8762,0.042591834726621654,
14943,773819,33247,0.017338172174957128,
14944,773820,2819,0.0,
14945,773830,2215,0.0,
14946,773831,3343,3.466617764773043E-5,
14947,773832,12410,0.006635649854079458,
14948,773833,25,0.0,
14949,773834,5638,0.0036627348901071177,
14950,773835,437,0.0,
14951,773836,5906,0.002181668519268164,
14952,773837,14989,0.00826340601211492,
14953,773838,4657,8.040174941024736E-4,
14954,773839,4430,0.0026728685643627064,
14955,773840,7950,0.004543959575268857,
14956,774000,0,0.0,
14957,774100,1330,0.003370293415064771,
14958,774110,2062,2.610171748452542E-5,
14959,774111,64703,0.0011551144725347468,
14960,774112,4664,7.65005677669604E-4,
14961,774113,593,1.7686755947693953E-4,
14962,774114,5394,4.82475983344267E-4,
