system:index,PfafIDLivWN_yearY2014M12,countLivWN_yearY2014M12,meanLivWN_yearY2014M12,.geo
14979,774150,12804,2.4874728146518076E-4,
14980,774160,9131,1.6143760381224243E-4,
14981,774170,21894,5.286989156856042E-5,
14982,774180,6722,1.0873971242645933E-4,
14983,774190,5273,9.206362655130845E-5,
14984,774200,15964,1.5213247591172303E-4,
14985,774300,16644,1.0387508262494064E-4,
14986,774401,35248,4.816872549225683E-4,
14987,774402,8393,1.402333844402336E-4,
14988,774403,1524,1.0631396330787853E-4,
14989,774410,155,7.518697932017242E-5,
14990,774421,2388,4.753346138647412E-4,
14991,774422,8682,3.2699332226045907E-4,
14992,774423,11222,6.904719962768479E-4,
14993,774424,7437,3.2323903429321303E-4,
14994,774425,2778,0.002034197954404369,
14995,774426,5292,2.9686202350586273E-4,
14996,774427,15487,6.764588901499251E-4,
14997,774428,7696,1.410783260374378E-4,
14998,774429,17319,3.1636354640788124E-4,
14999,774430,5718,1.4021257841953128E-4,
15000,774440,8943,5.0745045173287585E-5,
15001,774450,6742,6.607225469422287E-5,
15002,774460,24482,5.7275400769117385E-5,
15003,774470,187,1.1840296246894026E-4,
15004,774480,5947,1.4621815565972417E-4,
15005,774491,4202,9.403184144795421E-5,
15006,774492,3126,1.487597700127175E-4,
15007,774493,10902,1.1750891758070396E-4,
15008,774494,3753,9.350129164602475E-5,
15009,774495,6786,3.3876728405478674E-5,
15010,774496,2712,4.557988637866339E-5,
15011,774497,5909,3.761172432651683E-5,
15012,774498,2886,6.562928324227794E-5,
15013,774499,16214,8.022120847878671E-5,
15014,774500,20865,1.8353742923871142E-4,
15015,774600,14234,5.2765262224447424E-5,
15016,774700,4645,4.5483125964404006E-5,
15017,774800,14872,9.32822604754034E-5,
15018,774801,1828,4.9689471245356164E-5,
15019,774802,11772,2.3843635285992454E-5,
15020,774803,7747,2.1328334926038787E-5,
15021,774804,3260,3.975955635476748E-5,
15022,774805,1497,6.0648165673551774E-5,
15023,774806,3170,1.0280186299952084E-4,
15024,774807,7410,8.462453250020065E-5,
15025,774808,5765,9.98582623291096E-5,
15026,774809,6575,1.1192526732578236E-4,
15027,774900,3371,1.7806494030762543E-5,
15028,781001,2601,5.899078062292158E-6,
15029,781002,21055,4.2840113337026284E-5,
15030,781003,1964,1.8823665890886033E-5,
15031,781004,4304,7.028657931948869E-5,
15032,781005,3079,3.10751800904556E-5,
15033,781006,19333,4.261179027359901E-5,
15034,781007,14037,4.453345265811435E-5,
15035,781008,3707,7.878881249405835E-5,
15036,781009,2168,2.1970177439959943E-5,
15037,782100,20604,5.334120563383677E-5,
15038,782200,47338,1.038795883646071E-4,
15039,782300,18852,8.93973827221934E-5,
15040,782400,45095,7.536947852438805E-5,
15041,782501,718,6.899100847136582E-5,
15042,782502,33684,6.844827237849985E-5,
15043,782503,2679,6.095310712403086E-5,
15044,782504,3711,9.83889479939719E-5,
15045,782505,6484,9.887460526834868E-5,
15046,782506,10832,1.4238626467408537E-4,
15047,782507,1048,8.364567167932696E-5,
15048,782508,7648,1.895844274008475E-4,
15049,782509,824,1.1154826998745512E-4,
15050,782611,4117,1.392929635600253E-4,
15051,782612,27040,1.83463002328004E-4,
15052,782613,4981,1.486565909274707E-4,
15053,782614,20523,1.9648197215095753E-4,
15054,782615,7335,7.252057311256819E-5,
15055,782616,6009,1.5725330072768962E-5,
15056,782617,7761,6.013702990397697E-6,
15057,782618,8236,2.6431704869056536E-5,
15058,782619,636,7.394879719419483E-5,
15059,782620,38232,2.8729445811199096E-5,
15060,782630,12895,4.1192196592998074E-5,
15061,782640,29955,5.0321018328577874E-5,
15062,782650,32333,2.5631094054359616E-5,
15063,782661,7595,1.6114842134567516E-5,
15064,782662,4487,2.264851835967122E-5,
15065,782663,15265,2.1333542361886888E-5,
15066,782664,40779,4.565040836371867E-5,
15067,782665,8118,1.3133452392952558E-5,
15068,782666,12441,6.248503089620475E-5,
15069,782667,645,2.2106765642777448E-5,
15070,782668,10222,7.344313575114102E-5,
15071,782669,16098,1.0230059105238352E-4,
15072,782670,1761,6.419640157430516E-7,
15073,782681,251,4.2281880314092407E-7,
15074,782682,6110,2.3103561188097477E-7,
15075,782683,1925,1.952633602524638E-7,
15076,782684,12879,5.559079028216362E-7,
15077,782685,34520,7.500066699067689E-6,
15078,782686,7957,1.3642890537444033E-6,
15079,782687,5374,2.8432235705822626E-6,
15080,782688,4848,2.7528489496667828E-6,
15081,782689,16034,9.156003581998656E-7,
15082,782691,29179,1.040992857796027E-6,
15083,782692,8455,2.0624629922216452E-7,
15084,782693,5287,3.979435735509414E-8,
15085,782694,3082,1.0414741537179758E-7,
15086,782695,6549,1.173390784627426E-7,
15087,782696,3389,1.1286920629917416E-6,
15088,782697,1512,1.608814806694357E-6,
15089,782698,2697,8.513940204308393E-7,
15090,782699,8138,1.0320479544219288E-6,
15091,782701,3160,1.420915416147516E-4,
15092,782702,14536,6.242121218774626E-5,
15093,782703,53,1.7109020192309184E-4,
15094,782704,2235,4.759428831649783E-5,
15095,782705,4135,7.459496325477211E-5,
15096,782706,40990,2.1101824532277348E-5,
15097,782707,2387,8.792500966746345E-5,
15098,782708,17642,1.0208718558496976E-4,
15099,782709,613,8.499088958305933E-5,
15100,782801,9932,4.059975133401942E-5,
15101,782802,5551,2.0382279015107733E-5,
15102,782803,5034,1.3211426287764304E-6,
15103,782804,12186,4.504072981279552E-6,
15104,782805,5685,6.0502232637544615E-5,
15105,782806,5353,7.469451602634495E-5,
15106,782807,2104,8.120406109524273E-5,
15107,782808,3476,6.529479684978534E-5,
15108,782809,10204,2.9065303085827866E-5,
15109,782900,27171,8.665962360129553E-5,
15110,782910,44956,1.373680213557718E-4,
15111,782920,19654,1.0216684804619167E-4,
15112,782930,593,4.2657140252117014E-4,
15113,782940,16629,3.2103546821657126E-4,
15114,782950,8,1.3389143016742495E-4,
15115,782960,44835,5.1118144449198534E-5,
15116,782970,9691,1.4337039895917923E-4,
15117,782980,13862,4.3875911560991006E-5,
15118,782991,10580,2.1379397674070198E-4,
15119,782992,13397,1.9310171624487623E-4,
15120,782993,775,9.815307767635057E-4,
15121,782994,9376,1.2083559494656024E-4,
15122,782995,43976,2.5361017480717333E-4,
15123,782996,8081,1.4580129665249565E-4,
15124,782997,5349,1.7033083532535856E-4,
15125,782998,13724,1.0435802585982596E-4,
15126,782999,24351,7.26478641458202E-5,
15127,783000,21099,2.702298825674283E-7,
15128,783101,6019,2.3130973480241446E-5,
15129,783102,9273,8.598903279959697E-5,
15130,783103,32216,8.011868782965033E-5,
15131,783104,4512,3.900340726416064E-5,
15132,783105,5312,4.1016323783984814E-5,
15133,783106,7851,1.0112578427438249E-4,
15134,783107,4115,1.7426261482154462E-4,
15135,783108,14422,6.822672753264381E-5,
15136,783109,7958,2.199282673367781E-4,
15137,783210,35520,2.748442776739739E-5,
15138,783221,1282,3.6040047717748198E-6,
15139,783222,13130,9.402744924581339E-6,
15140,783223,1826,4.401612264618362E-6,
15141,783224,9340,3.3678024355783645E-6,
15142,783225,6576,5.648489226324124E-6,
15143,783226,38925,1.6789158526770794E-6,
15144,783227,3650,1.0727873887132861E-5,
15145,783228,6212,1.2447701296425728E-6,
15146,783229,21990,5.25869950517438E-6,
15147,783230,29643,1.3993313679635665E-6,
15148,783240,37151,1.263353074469994E-6,
15149,783250,48987,4.136067440174747E-6,
15150,783260,23748,2.7270523186940226E-7,
15151,783270,5286,2.606674990687626E-6,
15152,783281,615,8.527337332168897E-7,
15153,783282,7027,1.1236975518282447E-6,
15154,783283,1395,2.5261838737454537E-6,
15155,783284,31432,1.9109492483456335E-7,
15156,783285,6196,9.440927169270578E-6,
15157,783286,12866,1.6197525956102318E-6,
15158,783287,10499,1.082067089399455E-6,
15159,783288,13978,1.3000709492216382E-7,
15160,783289,9248,2.59051591062778E-7,
15161,783291,455,1.5195073453690533E-7,
15162,783292,8876,5.692135882815509E-7,
15163,783293,33,7.503436771107331E-8,
15164,783294,6203,6.717443558046653E-7,
15165,783295,1858,4.809142706281878E-7,
15166,783296,10981,1.05488834323988E-6,
15167,783297,591,1.0697174958533392E-7,
15168,783298,7053,2.950127050490256E-7,
15169,783299,27905,6.23529432992925E-7,
15170,783301,3484,1.1251495046224416E-6,
15171,783302,2569,2.059071937237249E-6,
15172,783303,25755,1.3901556337887634E-7,
15173,783304,3327,4.733375016525165E-8,
15174,783305,3207,5.0272019471450006E-8,
15175,783306,2450,2.79481993114366E-7,
15176,783307,1242,6.138384603794724E-7,
15177,783308,3188,3.763323401658448E-7,
15178,783309,18304,4.253895896066527E-6,
15179,783310,34591,2.0448500129397083E-7,
15180,783320,10733,3.6621396119088773E-7,
15181,783330,10612,1.0676718511666882E-7,
15182,783340,10980,1.2379430946280082E-8,
15183,783350,36823,5.820444508882502E-8,
15184,783360,10197,1.1066269176089468E-7,
15185,783370,2058,1.2036211451685951E-8,
15186,783380,14918,5.895601498882777E-7,
15187,783390,16053,2.672824368719027E-6,
15188,783391,23809,4.976539467994531E-7,
15189,783392,6164,1.0873294450238868E-8,
15190,783393,305,1.3753470369343969E-11,
15191,783394,2560,5.622713842643102E-10,
15192,783395,4539,1.7593798491337572E-9,
15193,783396,4003,5.089701090941581E-9,
15194,783397,5317,1.0160291200554024E-6,
15195,783398,2713,2.97984280367494E-7,
15196,783399,969,7.109217186925798E-8,
15197,783401,7500,1.4110493679318497E-7,
15198,783402,4922,1.345043238345613E-7,
15199,783403,207,3.9671442995478256E-7,
15200,783404,6164,1.698346179496919E-7,
15201,783405,8845,1.661198172108062E-7,
15202,783406,24314,1.9150529463822667E-6,
15203,783407,6137,1.2097687035775542E-7,
15204,783408,26487,7.572308807549431E-8,
15205,783409,21211,5.661018685024539E-8,
15206,783500,9580,1.282313828716338E-7,
15207,783600,41467,2.5846525837983225E-8,
15208,783700,33621,7.110108136332056E-7,
15209,783701,7354,4.205672439059109E-6,
15210,783702,1503,1.710141861302457E-8,
15211,783703,13543,7.80643917158793E-6,
15212,783704,3452,6.557212188163648E-10,
15213,783705,868,0.0,
15214,783706,5178,2.6557837236496916E-8,
15215,783707,4964,1.991169241805705E-8,
15216,783708,1934,0.0,
15217,783709,3883,8.411319491608886E-7,
15218,783801,2777,1.4885003168264502E-7,
15219,783802,20385,2.334627906662998E-8,
15220,783803,28512,1.2206142531846812E-9,
15221,783804,8088,3.6423390242243945E-8,
15222,783805,11132,2.211429001417151E-8,
15223,783806,7753,2.654246596517449E-7,
15224,783807,15250,1.6234316562282424E-8,
15225,783808,7588,1.0395670268118218E-8,
15226,783809,8771,1.2033981028218105E-8,
15227,783900,48083,4.183782146466585E-6,
15228,783901,18195,2.773204362833413E-7,
15229,783902,5472,1.862531094933247E-8,
15230,783903,3300,0.0,
15231,783904,39086,1.1510368768586114E-8,
15232,783905,10742,3.3145935795240446E-7,
15233,783906,2674,8.997383034956124E-12,
15234,783907,4211,1.1285263616067673E-7,
15235,783908,9067,2.317789538989322E-9,
15236,783909,27354,8.72912402918823E-8,
15237,811000,33702,0.0,
15238,811101,2098,3.3176948237006075E-8,
15239,811102,66032,1.641873986899432E-8,
15240,811103,10559,6.569461861302535E-8,
15241,811104,8906,0.0,
15242,811105,3148,1.8459487839665865E-7,
15243,811106,7083,4.578764727347236E-9,
15244,811107,18015,2.407459743866708E-6,
15245,811108,5506,3.692162516949951E-7,
15246,811109,8157,1.0456147406368918E-7,
15247,811201,5196,4.2102748713495086E-11,
15248,811202,6496,0.0,
15249,811203,9784,1.8727168236689396E-7,
15250,811204,81499,6.285696170051288E-6,
15251,811205,11113,0.0,
15252,811206,10310,0.0,
15253,811207,3113,0.0,
15254,811208,20526,0.0,
15255,811209,13352,0.0,
15256,811301,62311,1.3203363239967795E-6,
15257,811302,4923,2.676123208699886E-7,
15258,811303,493,7.563448098923175E-7,
15259,811304,13784,7.201212544153245E-8,
15260,811305,16848,2.364107980516431E-7,
15261,811306,7802,4.5129669687755806E-5,
15262,811307,1,0.0,
15263,811308,14172,4.984243968152413E-6,
15264,811309,5428,2.6484230915774223E-6,
15265,811401,997,3.305948919366335E-7,
15266,811402,39928,2.9544912901740307E-7,
15267,811403,14491,1.464969970722656E-6,
15268,811404,11553,3.227403832837098E-7,
15269,811405,31,5.780998050620324E-7,
15270,811406,17240,4.5396486764458896E-8,
15271,811407,27207,1.8849060712135242E-7,
15272,811408,5957,1.364087949373687E-7,
15273,811409,9523,7.328810604402013E-8,
15274,811500,30124,3.6111939224370233E-6,
15275,811510,10276,7.951160987292157E-6,
15276,811520,10563,6.889596178918861E-6,
15277,811530,8396,0.0,
15278,811531,42560,7.424143356435485E-7,
15279,811532,3142,1.6423816207020717E-10,
15280,811533,23553,7.25495485951987E-7,
15281,811534,3360,3.7864947021423923E-6,
15282,811535,22552,1.5911527742529726E-6,
15283,811536,3559,1.1381117042890901E-7,
15284,811537,2351,3.9485278825799825E-8,
15285,811538,6506,3.375598469810863E-7,
15286,811539,3295,1.0262228755426829E-6,
15287,811540,9821,4.0510391603080833E-8,
15288,811550,7325,4.71849481292612E-7,
15289,811560,21483,4.0953784126451415E-7,
15290,811570,1109,5.013123498625332E-6,
15291,811580,56356,5.776540234082007E-6,
15292,811590,2994,2.351138705347808E-6,
15293,811601,19,3.4818689382347456E-9,
15294,811602,8097,3.7050887761386236E-7,
15295,811603,7896,3.857985772323893E-6,
15296,811604,4191,2.749885575829839E-6,
15297,811605,3836,5.339577010736922E-6,
15298,811606,31476,3.510172602941118E-6,
15299,811607,18164,7.654195727461782E-6,
15300,811608,4487,5.338628166486035E-8,
15301,811609,5438,2.3465465711020063E-7,
15302,811700,53493,1.5391996474354227E-6,
15303,811811,1973,8.766504929456257E-8,
15304,811812,12835,1.605521979860365E-9,
15305,811813,16377,4.265472777041657E-8,
15306,811814,10784,9.836844390934335E-8,
15307,811815,6286,4.383148288566919E-10,
15308,811816,9216,0.0,
15309,811817,16930,1.1258190956820538E-6,
15310,811818,12406,3.4288907595204674E-6,
15311,811819,27970,8.48485251648981E-6,
15312,811820,37281,4.293005882088032E-6,
15313,811830,1943,8.959831170626496E-6,
15314,811840,40334,2.876265400779146E-6,
15315,811850,32326,8.280252735895907E-6,
15316,811860,19562,1.8200178849253649E-6,
15317,811870,193,4.206074279519048E-6,
15318,811880,20201,1.2797596292714652E-6,
15319,811890,36174,2.7738268262787155E-6,
15320,811900,9857,0.0,
15321,811901,7757,3.2437051188786073E-9,
15322,811902,8253,0.0,
15323,811903,4034,0.0,
15324,811904,19131,0.0,
15325,811905,1943,0.0,
15326,811906,6897,0.0,
15327,811907,1711,0.0,
15328,811908,7139,0.0,
15329,811909,23951,0.0,
15330,812101,13183,0.0,
15331,812102,13600,0.0,
15332,812103,7529,0.0,
15333,812104,10567,2.2013520144377617E-7,
15334,812105,21895,1.885491499440043E-6,
15335,812106,90087,5.468682056520363E-6,
15336,812107,5239,3.671768946237564E-6,
15337,812108,19832,7.756463408030494E-6,
15338,812109,36386,7.88347116670257E-6,
15339,812201,107579,2.7139331087572168E-6,
15340,812202,27087,3.0954910258860217E-6,
15341,812203,27,1.4969374022246123E-6,
15342,812204,21123,4.2444341891474843E-7,
15343,812205,5085,3.344500741002544E-6,
15344,812206,18379,1.3322791934561484E-6,
15345,812207,2304,2.0565001424707257E-7,
15346,812208,21473,1.4777610901865302E-6,
15347,812209,32839,9.893536249963876E-7,
15348,812301,11075,6.452915812480768E-6,
15349,812302,7465,7.350648265428572E-6,
15350,812303,2098,7.818748480213347E-6,
15351,812304,19327,5.392429019970027E-6,
15352,812305,5050,1.9777809410604127E-6,
15353,812306,48948,2.5395344879900374E-6,
15354,812307,10497,5.1860715662132064E-6,
15355,812308,11661,5.201652135660006E-6,
15356,812309,81,2.100626441043516E-6,
15357,812410,29301,6.273062705881827E-6,
15358,812420,47217,1.0219994316844796E-6,
15359,812430,4966,3.456119759560582E-6,
15360,812440,23197,3.874745598468978E-6,
15361,812450,3241,5.583903530936318E-6,
15362,812460,27776,1.4431502590106494E-6,
15363,812471,19692,3.189294259106001E-6,
15364,812472,15138,1.429730522988302E-6,
15365,812473,2572,2.716787670476752E-6,
15366,812474,15275,1.5371889407556245E-6,
15367,812475,17862,7.979128541565027E-6,
15368,812476,10417,1.4490394823218138E-5,
15369,812477,698,6.010105307882722E-6,
15370,812478,10058,3.351217084148113E-6,
15371,812479,41743,1.229698820456521E-6,
15372,812480,17936,9.090318678607258E-8,
15373,812490,17406,1.323814586577353E-7,
15374,812501,50438,2.648313792767627E-6,
15375,812502,13052,0.0,
15376,812503,2,0.0,
15377,812504,39807,9.079279628709714E-7,
15378,812505,1190,0.0,
15379,812506,11397,1.5358228179903857E-9,
15380,812507,3535,0.0,
15381,812508,101632,1.7520598609665182E-6,
15382,812509,8951,3.801019558727746E-8,
15383,812601,4,0.0,
15384,812602,39187,6.186698136151134E-7,
15385,812603,14175,8.6521769281164E-11,
15386,812604,33650,1.4459411579230638E-7,
15387,812605,28265,3.7761483243161344E-6,
15388,812606,26482,4.343425073688778E-7,
15389,812607,49692,2.6705780024179066E-7,
15390,812608,19018,1.315870110577505E-7,
15391,812609,66971,5.177932052416019E-8,
15392,812701,4739,0.0,
15393,812702,46910,1.5802834408047635E-6,
15394,812703,21388,6.755820015134144E-7,
15395,812704,17525,2.3520502051380774E-6,
15396,812705,65772,6.951112623100689E-7,
15397,812706,44146,3.763981315384886E-6,
15398,812707,10846,3.289144916029451E-8,
15399,812708,21000,3.4006482687346334E-8,
15400,812709,23485,1.3089656716463533E-7,
15401,812801,22676,7.16909414880346E-8,
15402,812802,13716,3.341675261067075E-8,
15403,812803,9073,5.946205242867933E-8,
15404,812804,7834,2.8802725590183707E-8,
15405,812805,10587,4.1878793496582665E-8,
15406,812806,34442,1.3206926591000904E-8,
15407,812807,9856,3.3381806380544446E-8,
15408,812808,10052,2.11407924285191E-8,
15409,812809,15955,1.0540075631024289E-8,
15410,812910,462,6.477853979329103E-8,
15411,812921,2130,6.501547051876551E-8,
15412,812922,13333,1.6676351077266796E-6,
15413,812923,5151,8.038689871444037E-8,
15414,812924,31245,7.99431442389259E-8,
15415,812925,9120,1.1020081018493259E-8,
15416,812926,20172,1.644623220993534E-9,
15417,812927,3923,7.659227942814543E-9,
15418,812928,10857,2.762930926930574E-10,
15419,812929,22409,4.3429387537863893E-10,
15420,812930,12785,5.511222651887951E-8,
15421,812941,3490,2.7081988161671852E-8,
15422,812942,4988,5.6091666414293295E-9,
15423,812943,2600,1.0366623338811314E-8,
15424,812944,31896,4.32976012839267E-8,
15425,812945,9652,1.708395900307786E-8,
15426,812946,8203,3.6494533784515975E-9,
15427,812947,15199,3.3059882941800283E-9,
15428,812948,22574,4.7153148827914626E-9,
15429,812949,29041,4.051698051458902E-9,
15430,812950,44941,4.7794642428197334E-8,
15431,812960,36835,3.44672202850086E-8,
15432,812970,1592,6.038247738049759E-8,
15433,812981,8058,5.150808405954768E-8,
15434,812982,19717,5.868248954221258E-9,
15435,812983,3578,3.950836573015751E-8,
15436,812984,4457,5.471485572881498E-8,
15437,812985,2988,4.9321477635625487E-8,
15438,812986,9956,3.239649401540085E-8,
15439,812987,10749,5.220109803172439E-8,
15440,812988,9480,8.588694306080587E-9,
15441,812989,6679,5.218311197453363E-8,
15442,812990,63038,4.2900287743293556E-8,
15443,813100,0,0.0,
15444,813101,79347,2.3236489097109714E-6,
15445,813102,15933,1.4446378118816862E-9,
15446,813103,14972,0.0,
15447,813104,30322,0.0,
15448,813105,55310,1.1464560058853713E-6,
15449,813106,20342,5.920764135480935E-6,
15450,813107,6249,2.0558393267230222E-6,
15451,813108,43810,8.414110977215239E-7,
15452,813109,2005,0.0,
15453,813201,3689,0.0,
15454,813202,12614,0.0,
15455,813203,4676,0.0,
15456,813204,8159,0.0,
15457,813205,11593,6.582115300311473E-7,
15458,813206,9847,5.197445094584301E-6,
15459,813207,17806,1.1529510750763004E-5,
15460,813208,5722,1.0790225782868752E-5,
15461,813209,16009,5.503251842557171E-6,
15462,813300,5566,5.2782465049800424E-8,
15463,813401,18045,3.0255625211629216E-8,
15464,813402,5945,0.0,
15465,813403,844,0.0,
15466,813404,7774,0.0,
15467,813405,22270,0.0,
15468,813406,6468,0.0,
15469,813407,16063,4.685070138083592E-8,
15470,813408,7794,0.0,
15471,813409,15670,1.3549270131843357E-9,
15472,813501,75742,0.0,
15473,813502,19088,0.0,
15474,813503,1591,0.0,
15475,813504,24668,3.244931468042247E-9,
15476,813505,13648,0.0,
15477,813506,23797,0.0,
15478,813507,16428,5.966304959438874E-11,
15479,813508,44660,0.0,
15480,813509,22847,4.0372024275511686E-13,
15481,813600,60831,1.5167198805981892E-6,
15482,813700,22415,0.0,
15483,813801,35109,1.6769679544139048E-7,
15484,813802,20969,1.151538625602418E-9,
15485,813803,308,0.0,
15486,813804,21508,0.0,
15487,813805,10875,3.3204399802494133E-6,
15488,813806,22635,0.0,
15489,813807,29023,0.0,
15490,813808,16746,0.0,
15491,813809,35176,2.0351015287506E-8,
15492,813901,4214,0.0,
15493,813902,30410,3.3265777326035946E-6,
15494,813903,2155,0.0,
15495,813904,40215,2.4712597770081413E-7,
15496,813905,4540,0.0,
15497,813906,20083,0.0,
15498,813907,3153,0.0,
15499,813908,16929,0.0,
15500,813909,38618,0.0,
15501,821001,13808,0.0,
15502,821002,12635,0.0,
15503,821003,10088,0.0,
15504,821004,19513,0.0,
15505,821005,4850,0.0,
15506,821006,13890,2.2224791807999924E-8,
15507,821007,30506,7.037039535496557E-8,
15508,821008,17242,9.573200888300625E-8,
15509,821009,8537,4.629978520362558E-12,
15510,822110,13179,1.7515568579931977E-8,
15511,822121,46426,1.303484908416217E-6,
15512,822122,25304,5.049758039741775E-8,
15513,822123,4394,7.274093478033402E-7,
15514,822124,28552,1.6916844292440884E-9,
15515,822125,1815,1.8486003998812954E-7,
15516,822126,26790,1.424970253230041E-8,
15517,822127,9138,6.148387907169208E-8,
15518,822128,34305,1.4536177885301507E-8,
15519,822129,33609,4.957879619886982E-9,
15520,822130,17342,9.898841637667766E-8,
15521,822140,63440,1.6267536140418417E-7,
15522,822150,85138,1.6108236396543024E-6,
15523,822160,50775,7.631942123938846E-7,
15524,822170,41969,1.567649129672565E-7,
15525,822180,39940,3.7027391828181142E-9,
15526,822190,46457,8.322635845563483E-8,
15527,822210,62279,1.0462045475919658E-7,
15528,822220,32106,1.5679334710455782E-6,
15529,822230,17663,1.7597823122305817E-8,
15530,822240,79342,1.0269613491646543E-7,
15531,822250,1,0.0,
15532,822261,810,0.0,
15533,822262,54532,3.572591802987688E-8,
15534,822263,3651,0.0,
15535,822264,7805,0.0,
15536,822265,22624,9.606794187786788E-9,
15537,822266,3882,1.3069588910343206E-7,
15538,822267,19469,5.227045889251328E-8,
15539,822268,1801,4.576968192436539E-8,
15540,822269,2853,1.5998416660099857E-7,
15541,822270,30552,6.268194336206427E-8,
15542,822280,32734,3.222973656257924E-7,
15543,822291,1737,8.794353197060051E-8,
15544,822292,10220,3.283992127952309E-7,
15545,822293,11651,2.8995094556684145E-7,
15546,822294,5442,2.6754507769192207E-7,
15547,822295,21086,9.541696933533645E-7,
15548,822296,7275,1.3625351144466263E-6,
15549,822297,3291,1.1661081235982493E-6,
15550,822298,13494,1.906510328141137E-7,
15551,822299,11693,4.801932161558799E-7,
15552,822310,12100,1.0679810468131565E-6,
15553,822320,66247,1.7214575670721298E-8,
15554,822330,723,1.5010012206333349E-6,
15555,822340,41607,2.5488080066622035E-8,
15556,822350,42271,7.453941509957951E-7,
15557,822360,67475,1.7867063765771704E-7,
15558,822370,28283,4.64284284645977E-8,
15559,822380,29703,3.8524234238836825E-8,
15560,822390,17650,1.1447219017113294E-7,
15561,822410,31909,1.294756154813638E-7,
15562,822421,10461,5.5280164232772795E-9,
15563,822422,6953,5.260743243943387E-9,
15564,822423,5254,3.445918432137766E-9,
15565,822424,20222,3.939482786170967E-9,
15566,822425,2817,5.465262584434021E-8,
15567,822426,5638,2.5962233920247672E-8,
15568,822427,17069,2.0779748759724898E-8,
15569,822428,6038,1.0531461511398957E-8,
15570,822429,16022,8.086911062851692E-9,
15571,822430,22119,1.271892247958685E-7,
15572,822440,52566,1.906098117090846E-7,
15573,822450,17480,4.996147847177939E-7,
15574,822461,6193,1.5944750976946236E-7,
15575,822462,4980,1.4202342973911179E-7,
15576,822463,4267,1.2049772897744316E-7,
15577,822464,9154,1.2356834303102402E-7,
15578,822465,1283,6.575324959240164E-8,
15579,822466,44488,4.653740051267122E-8,
15580,822467,9385,6.398669214624965E-8,
15581,822468,16838,1.2735061427205104E-7,
15582,822469,24024,1.1639323177904269E-7,
15583,822471,9257,1.3915280109057713E-8,
15584,822472,24956,6.468818809212314E-8,
15585,822473,3248,2.423273835257393E-9,
15586,822474,16295,1.7804840430717545E-9,
15587,822475,17321,2.0348616111608914E-9,
15588,822476,8842,4.169579094463003E-8,
15589,822477,973,4.568566578823568E-8,
15590,822478,22124,1.4114887685708304E-7,
15591,822479,8748,8.015253066672745E-9,
15592,822480,51000,3.013458785686445E-8,
15593,822491,7878,3.7989239066087574E-7,
15594,822492,23354,6.771567118451115E-8,
15595,822493,1649,7.145537040663036E-8,
15596,822494,32994,3.4689260492795157E-9,
15597,822495,6020,5.24445474158786E-8,
15598,822496,12862,3.846006670037221E-8,
15599,822497,204,5.928554409942949E-8,
15600,822498,27896,4.000843335694733E-8,
15601,822499,30218,3.668053233492476E-8,
15602,822511,6623,1.285623589690559E-7,
15603,822512,10386,7.878688209371273E-8,
15604,822513,9216,6.958173778919937E-8,
15605,822514,20820,1.2211010222678468E-7,
15606,822515,22320,6.946645790742788E-8,
15607,822516,5423,8.399080133849167E-8,
15608,822517,238,2.8921882106928124E-8,
15609,822518,26334,8.770147209822844E-8,
15610,822519,9891,7.391502550046414E-8,
15611,822520,35931,2.2558900182038516E-7,
15612,822530,19502,9.816504685715491E-8,
15613,822541,12577,1.2077216993316256E-7,
15614,822542,4361,1.2990586944231176E-7,
15615,822543,2753,1.4941265907349761E-6,
15616,822544,6355,1.2789295923979805E-7,
15617,822545,10933,1.246263286223164E-7,
15618,822546,3155,1.2535844856692348E-7,
15619,822547,4163,1.1825563427016618E-7,
15620,822548,48381,1.204878996123132E-7,
15621,822549,23800,3.3356698147278605E-7,
15622,822550,17721,2.680731182111397E-8,
15623,822560,43160,9.166846790603918E-8,
15624,822570,8224,2.60874563268248E-8,
15625,822580,33401,9.466360280004987E-8,
15626,822590,424,0.0,
15627,822610,317,0.0,
15628,822621,11009,1.8851787727121913E-7,
15629,822622,41855,1.5118885233292583E-6,
15630,822623,28657,4.767323027321803E-7,
15631,822624,79731,1.3140743344645807E-6,
15632,822625,1068,1.4320644723805273E-6,
15633,822626,22567,1.8039361753992785E-6,
15634,822627,15597,1.6785749226247486E-6,
15635,822628,11684,1.7685442819461974E-7,
15636,822629,12540,1.1335528558835303E-7,
15637,822630,2252,2.7864813461443012E-11,
15638,822641,4429,1.2585747778858317E-7,
15639,822642,11774,1.7990983920581771E-6,
15640,822643,7439,2.012306769685309E-6,
15641,822644,12798,1.8393069816692258E-6,
15642,822645,841,1.9909499284484126E-6,
15643,822646,12091,1.8626536620935398E-6,
15644,822647,11804,2.006968225870121E-6,
15645,822648,67999,1.8029950660422297E-6,
15646,822649,67305,1.6589509009849264E-6,
15647,822650,3275,1.0285256010597495E-8,
15648,822660,19045,3.724961462076871E-7,
15649,822670,5939,2.1635598936324994E-7,
15650,822680,50591,1.1295687059938903E-6,
15651,822691,70519,1.5690903536677854E-7,
15652,822692,10761,0.0,
15653,822693,15573,5.931456261925116E-9,
15654,822694,11465,2.8653024937956428E-8,
15655,822695,11570,3.8706126676264464E-8,
15656,822696,9203,0.0,
15657,822697,5240,0.0,
