system:index,PfafIDIndWN_monthY2014M03,countIndWN_monthY2014M03,meanIndWN_monthY2014M03,.geo
14220,742824,7439,7.0085160847416E-4,
14221,742825,21660,0.001284116587663094,
14222,742826,10508,0.002841467671091943,
14223,742827,12800,0.003221893201528621,
14224,742828,8808,8.516418163467529E-4,
14225,742829,9541,0.0014880746855718092,
14226,742830,37985,5.49962758853719E-4,
14227,742841,11301,6.375615559392693E-4,
14228,742842,2362,6.620425407830922E-4,
14229,742843,4686,0.0012464204800007297,
14230,742844,14641,7.114333350946392E-4,
14231,742845,3528,0.001372205547909933,
14232,742846,3682,6.068675431128415E-4,
14233,742847,3659,8.389887153758762E-4,
14234,742848,5556,5.962454960687735E-4,
14235,742849,9889,6.04391767206435E-4,
14236,742850,27449,9.321711915015724E-4,
14237,742861,1524,8.445699442055474E-4,
14238,742862,17878,9.566481898892166E-4,
14239,742863,14273,0.0013383548551049325,
14240,742864,7014,0.0010274954507670374,
14241,742865,6,0.0016860350243430927,
14242,742866,3540,7.76496750351208E-4,
14243,742867,2249,8.155129645698344E-4,
14244,742868,2198,0.0012814407494045757,
14245,742869,2702,0.0013994192258313584,
14246,742871,1677,0.0018354571156309336,
14247,742872,44685,0.0015215786666302811,
14248,742873,37607,9.81631358243102E-4,
14249,742874,50814,9.857860118114218E-4,
14250,742875,44698,9.771954990616556E-4,
14251,742876,40224,6.855321799341764E-4,
14252,742877,10694,0.0017161166701473,
14253,742878,33387,9.427102739963265E-4,
14254,742879,1051,0.005292806059907075,
14255,742881,8577,0.0020199899422516845,
14256,742882,14910,8.519658722408374E-4,
14257,742883,2533,7.944436470711318E-4,
14258,742884,5108,4.453690672669685E-4,
14259,742885,14746,5.597854410287357E-4,
14260,742886,8900,6.618353594688301E-4,
14261,742887,200,6.424329117266653E-4,
14262,742888,4074,2.133715495197944E-4,
14263,742889,12700,4.2915123487546886E-4,
14264,742891,3322,0.00503730346678776,
14265,742892,6560,0.0011710277582752799,
14266,742893,151,0.004745700182621336,
14267,742894,11746,0.00130586060124901,
14268,742895,17040,0.0013787703432898775,
14269,742896,16368,5.881009836606213E-4,
14270,742897,18818,4.7223509710822684E-4,
14271,742898,5697,2.6400292437263865E-4,
14272,742899,6918,4.800174941742686E-4,
14273,742900,44228,6.115722238715525E-5,
14274,742911,6249,0.0015092257804409821,
14275,742912,13706,4.926074155610336E-4,
14276,742913,2874,7.185073783985831E-4,
14277,742914,57684,5.713208095749051E-4,
14278,742915,9490,0.0010391644206774763,
14279,742916,10209,7.463085360732644E-4,
14280,742917,13487,2.7406141759067957E-4,
14281,742918,31163,2.174872520634174E-4,
14282,742919,9890,0.001829735887937398,
14283,742921,19449,8.823031106628153E-4,
14284,742922,37957,3.0454430201882495E-4,
14285,742923,2106,6.611390901648522E-4,
14286,742924,77259,1.0612002009973505E-4,
14287,742925,21432,1.5186553144171097E-4,
14288,742926,14962,6.253152315419529E-5,
14289,742927,16788,6.372030135750734E-5,
14290,742928,11549,4.736130453261362E-5,
14291,742929,33160,3.280362103248297E-5,
14292,742931,605,0.004009635648586198,
14293,742932,9589,6.782253435253673E-4,
14294,742933,3445,0.001253520484069782,
14295,742934,7165,2.730199254522737E-4,
14296,742935,3231,2.666506263949093E-4,
14297,742936,7590,2.318364459851598E-4,
14298,742937,6914,3.596116211584707E-4,
14299,742938,11898,4.2327500372036834E-4,
14300,742939,3463,7.649098204775942E-4,
14301,742940,15561,3.689613196822307E-5,
14302,742941,7771,0.0011408042813405134,
14303,742942,28171,2.9391511023272215E-4,
14304,742943,4702,5.638757067824416E-4,
14305,742944,59852,6.575006167434244E-5,
14306,742945,19205,4.435202468440199E-4,
14307,742946,95707,5.450646505100313E-4,
14308,742947,43853,7.979259344739944E-5,
14309,742948,18609,9.038123596170463E-5,
14310,742949,66999,9.344293966419771E-5,
14311,742950,3008,1.3219069406654658E-4,
14312,742951,37814,9.312366900423443E-4,
14313,742952,34206,7.486521523817685E-4,
14314,742953,15703,4.264397402506068E-4,
14315,742954,89911,1.600521939217096E-4,
14316,742955,4806,3.6252008921284086E-4,
14317,742956,53693,5.062587579113794E-5,
14318,742957,17205,9.783716559303956E-5,
14319,742958,41764,7.124677621495474E-5,
14320,742959,36465,7.37593519099243E-5,
14321,742961,7015,8.74182812632246E-6,
14322,742962,7899,5.229355646456325E-6,
14323,742963,4058,2.588328810849199E-6,
14324,742964,30563,2.273311904144671E-4,
14325,742965,26877,2.094645891665573E-4,
14326,742966,6982,8.131596895668528E-5,
14327,742967,1219,1.462165002284051E-5,
14328,742968,8690,1.1158619524685276E-5,
14329,742969,12315,1.2036824215198406E-4,
14330,742970,11432,4.079458650759646E-5,
14331,742971,7669,5.109786980557109E-5,
14332,742972,23010,1.3061300143097194E-5,
14333,742973,1023,2.188646584106391E-4,
14334,742974,24355,2.7296503450610676E-5,
14335,742975,18983,7.429220843335357E-5,
14336,742976,18693,2.7684348348923523E-5,
14337,742977,54137,1.9395612746417334E-4,
14338,742978,41140,4.194942238910002E-5,
14339,742979,28662,1.2862161130238484E-4,
14340,742981,30367,8.069133085819393E-5,
14341,742982,56978,4.76752542501368E-5,
14342,742983,6295,4.77424911076986E-5,
14343,742984,23159,1.1534309057457444E-4,
14344,742985,23983,6.310119762036645E-5,
14345,742986,62042,1.4310620986441902E-4,
14346,742987,17345,7.864850528905934E-5,
14347,742988,12623,1.4260581870655112E-4,
14348,742989,66023,7.724013603863257E-5,
14349,742991,3302,7.917778458034709E-5,
14350,742992,21351,4.553341113582084E-5,
14351,742993,35861,3.950976086130001E-5,
14352,742994,105841,3.575074459923669E-5,
14353,742995,26702,9.314752065132637E-6,
14354,742996,41569,1.4012251776873827E-5,
14355,742997,35961,4.1282282979646045E-5,
14356,742998,41746,8.035749243547719E-5,
14357,742999,106189,1.4720614173774834E-4,
14358,743001,5673,7.206931846326529E-4,
14359,743002,3622,0.001192385604042493,
14360,743003,5035,3.724326822459997E-4,
14361,743004,16292,7.225574127748694E-4,
14362,743005,7509,6.130105298108958E-4,
14363,743006,10081,6.58641541537834E-4,
14364,743007,157,6.682425351970588E-4,
14365,743008,13768,6.157158250498247E-4,
14366,743009,720,3.716393297452181E-4,
14367,751100,61,4.037775215341992E-4,
14368,751201,88,0.0012536438069409984,
14369,751202,2483,0.00155728116942899,
14370,751203,310,8.67599566912515E-4,
14371,751204,35410,4.955122840340174E-4,
14372,751205,6470,5.980982223978545E-4,
14373,751206,1604,6.732255843236727E-4,
14374,751207,20016,5.48571811824244E-4,
14375,751208,2427,5.219524547586459E-4,
14376,751209,5195,8.481028762501523E-4,
14377,751300,2433,3.970637128617347E-4,
14378,751401,19597,3.9895924970168126E-4,
14379,751402,8385,6.821864440016014E-4,
14380,751403,615,2.597270071793892E-4,
14381,751404,3878,9.782918170618078E-4,
14382,751405,2560,0.0010975799183225124,
14383,751406,4857,0.0021767930309671973,
14384,751407,1772,0.004153910279982334,
14385,751408,9284,0.0015223566860040868,
14386,751409,12536,0.0017368774344329015,
14387,751500,19758,0.0022984479883626854,
14388,751600,11133,9.409368453702557E-5,
14389,751610,8437,0.0011228883632426676,
14390,751620,7740,4.4181669308052585E-4,
14391,751630,7752,5.027314991448283E-4,
14392,751640,26920,5.226910927958744E-4,
14393,751650,31023,4.8034500846333943E-4,
14394,751660,20632,2.757563001095738E-4,
14395,751670,9093,5.8803026645043864E-5,
14396,751680,21855,4.725945528194123E-4,
14397,751690,19148,1.8719765725475236E-4,
14398,751700,5736,5.365101889841492E-4,
14399,751810,21078,7.749470124759808E-4,
14400,751820,15688,3.6752405184320865E-5,
14401,751830,2797,1.122573664656385E-4,
14402,751840,11007,4.959872075834294E-5,
14403,751850,14796,1.1845280172431295E-4,
14404,751860,23805,1.2840163196563663E-4,
14405,751870,9082,6.138690615738593E-5,
14406,751880,16758,1.5388418913019064E-4,
14407,751890,36504,3.4616038171438626E-4,
14408,751910,3406,4.623428117784009E-4,
14409,751920,7841,2.7533055045283615E-4,
14410,751930,3481,4.782439641315845E-4,
14411,751940,35565,7.711388499140196E-4,
14412,751950,9534,3.9700412018229934E-4,
14413,751961,4611,3.6314018658346913E-4,
14414,751962,23872,1.7387319611910263E-4,
14415,751963,5171,6.289039915531896E-5,
14416,751964,1832,6.118239097298384E-5,
14417,751965,8343,3.986587555401506E-5,
14418,751966,6375,7.354324632349105E-5,
14419,751967,1673,1.3638585110782773E-4,
14420,751968,2892,2.0648212166251974E-5,
14421,751969,3142,2.7077120043653103E-6,
14422,751970,18972,3.548104892177593E-4,
14423,751980,7132,4.119529880077592E-5,
14424,751990,9294,0.0010981066810106153,
14425,752101,10863,2.1505486789209424E-5,
14426,752102,13546,3.3413823504134055E-6,
14427,752103,3702,4.67880641349132E-7,
14428,752104,4743,1.9269350675923003E-4,
14429,752105,15370,7.615585540734953E-5,
14430,752106,4443,7.426252643741306E-5,
14431,752107,7370,2.096049127742609E-6,
14432,752108,3589,0.0,
14433,752109,8264,1.446282178783752E-4,
14434,752110,8965,6.32474252135859E-4,
14435,752121,4188,5.610149602463021E-5,
14436,752122,12055,1.9846295133117285E-4,
14437,752123,12028,2.574107359483016E-4,
14438,752124,2192,3.8708676974699886E-4,
14439,752125,1958,3.3559686770648524E-5,
14440,752126,2881,2.165602269146031E-7,
14441,752127,1014,4.452981546364885E-6,
14442,752128,3482,4.205773446790711E-5,
14443,752129,2929,1.9205747798689922E-6,
14444,752130,10915,7.359659761595536E-5,
14445,752140,3151,0.0,
14446,752141,928,8.577780018052906E-6,
14447,752142,9670,2.2228109609571505E-5,
14448,752143,3722,1.8783903791115458E-6,
14449,752144,4025,2.6411286257331125E-6,
14450,752145,7779,1.4414425279125371E-5,
14451,752146,22191,2.1024008612442435E-5,
14452,752147,20616,4.311784956927732E-5,
14453,752148,5484,6.269834474572733E-6,
14454,752149,4765,3.4715522498539026E-6,
14455,752151,21060,1.9329099157415247E-4,
14456,752152,3980,7.530026033527855E-5,
14457,752153,1641,2.505574042867529E-4,
14458,752154,3487,5.463974199929521E-6,
14459,752155,9298,7.746643543609307E-5,
14460,752156,14890,3.5591943633279566E-5,
14461,752157,499,3.3775522167617455E-5,
14462,752158,5341,0.0,
14463,752159,1073,3.753731120488533E-6,
14464,752160,5991,1.3069531327697636E-5,
14465,752161,37862,9.000446539838056E-5,
14466,752162,8560,1.5284877396025734E-4,
14467,752163,2065,4.0943067797264E-5,
14468,752164,11344,1.825125662741488E-5,
14469,752165,44928,9.14645719982002E-5,
14470,752166,6132,2.804536095535742E-4,
14471,752167,2208,4.920901097220187E-5,
14472,752168,9598,1.859978775734293E-6,
14473,752169,31142,3.4845069408367253E-5,
14474,752170,9262,6.425892243567738E-8,
14475,752171,2672,0.0,
14476,752172,5911,1.1686928306168578E-6,
14477,752173,12159,4.484136079989076E-6,
14478,752174,6844,2.318865982831113E-6,
14479,752175,7881,0.0,
14480,752176,6339,6.567509261005718E-7,
14481,752177,20891,1.8661604175081223E-6,
14482,752178,5394,1.5584677075106317E-5,
14483,752179,1428,1.5477960740957732E-4,
14484,752180,7257,8.886308840898293E-7,
14485,752181,14979,8.479207869512703E-6,
14486,752182,5874,2.125086845909432E-4,
14487,752183,3024,8.393220778411482E-5,
14488,752184,16592,4.131079063210268E-5,
14489,752185,2036,1.3138166488101496E-4,
14490,752186,17900,4.117162276512314E-5,
14491,752187,9320,1.5633754298804628E-5,
14492,752188,9054,8.57930881304707E-6,
14493,752189,10762,6.477078056347813E-6,
14494,752190,7201,1.773690679838339E-7,
14495,752191,51498,2.8008325475746267E-4,
14496,752192,5122,1.650819034225929E-5,
14497,752193,328,2.4964526594729705E-5,
14498,752194,26913,7.880080816261177E-5,
14499,752195,20935,6.581523450791917E-4,
14500,752196,11935,3.903384168881675E-5,
14501,752197,19410,8.059028434285003E-5,
14502,752198,11103,2.6750600570533083E-5,
14503,752199,8231,9.807269961088389E-5,
14504,752200,8679,5.835324985230745E-7,
14505,752210,13874,6.079158485789462E-5,
14506,752220,5449,1.181788387713418E-5,
14507,752230,20788,3.3537262437678754E-5,
14508,752240,969,3.756900495991072E-7,
14509,752241,1,0.0,
14510,752242,10421,1.518412208419609E-6,
14511,752243,8978,1.0091994966300823E-4,
14512,752244,1988,1.59342129679202E-6,
14513,752245,55,1.3726791858679812E-5,
14514,752246,3387,4.163428632313715E-5,
14515,752247,14411,3.9893145884045125E-5,
14516,752248,1747,2.741098473294226E-5,
14517,752249,1050,4.166394106683527E-5,
14518,752251,651,4.795047686989644E-6,
14519,752252,7829,1.677872625615297E-5,
14520,752253,15450,8.938045678371299E-5,
14521,752254,4636,2.3128394351085413E-5,
14522,752255,7514,1.3557955641241807E-5,
14523,752256,10688,1.0643431246571693E-5,
14524,752257,4369,4.237508083116607E-6,
14525,752258,4071,1.6839658461956834E-5,
14526,752259,4653,2.309518133056536E-5,
14527,752260,3262,4.124835463737563E-5,
14528,752271,20835,2.696175583731915E-6,
14529,752272,2110,0.0,
14530,752273,8366,8.059490007898103E-6,
14531,752274,5721,1.6785618196985553E-4,
14532,752275,3747,2.443097892467677E-5,
14533,752276,4852,9.153847169014188E-6,
14534,752277,8425,2.8543964500362025E-7,
14535,752280,7284,3.912941941482184E-7,
14536,752290,9482,4.295987846533423E-6,
14537,752311,2667,4.64316979884021E-6,
14538,752312,18976,8.649949478792611E-5,
14539,752313,129,0.0,
14540,752314,3387,7.123181719879545E-7,
14541,752315,3747,3.981282484357245E-6,
14542,752316,2783,2.8013561458296253E-7,
14543,752317,3811,1.588715191527826E-5,
14544,752318,3105,6.400358263098958E-6,
14545,752319,6738,1.4572678957419541E-5,
14546,752320,6160,1.8738028186359774E-4,
14547,752330,26224,3.981809741073403E-6,
14548,752340,5373,9.463385407303812E-5,
14549,752350,19110,1.4228173335240717E-5,
14550,752360,27704,1.758391002121046E-5,
14551,752370,8152,5.061398160053406E-6,
14552,753000,0,0.0,
14553,753101,2587,1.057573379196064E-4,
14554,753102,2859,1.9863706204394237E-4,
14555,753103,538,2.3576627885975203E-6,
14556,753104,3520,7.32526324663159E-5,
14557,753105,3730,1.5653586560206382E-5,
14558,753106,24544,2.03585692814659E-5,
14559,753107,5873,2.6213268004502493E-6,
14560,753108,26966,2.889989453731176E-5,
14561,753109,8153,5.4524084722650406E-5,
14562,753201,1953,2.1911158070905348E-5,
14563,753202,25826,9.108834875886278E-5,
14564,753203,1140,6.591252145306462E-5,
14565,753204,1614,1.2893741704885804E-4,
14566,753205,10212,9.130864197636962E-6,
14567,753206,3694,4.732851541787186E-6,
14568,753207,5077,2.7632750778843428E-5,
14569,753208,7490,1.1562432320236044E-5,
14570,753209,1592,3.137120276128508E-6,
14571,753210,1541,1.9089487561681933E-4,
14572,753220,21993,5.13663027311518E-5,
14573,753230,7162,5.010082518040239E-5,
14574,753240,11882,9.164929106454173E-4,
14575,753241,769,4.406256828325527E-5,
14576,753242,7372,1.0346046090838534E-4,
14577,753243,3285,1.2836966700832051E-4,
14578,753244,8708,1.4391340786031322E-4,
14579,753245,1462,8.802216955436056E-5,
14580,753246,4888,8.101667508543276E-5,
14581,753247,1423,1.2669024270985153E-4,
14582,753248,6668,3.0084143061653775E-4,
14583,753249,8157,4.0193234567829293E-4,
14584,753250,2642,8.136731393574933E-5,
14585,753260,5156,7.747740330849353E-5,
14586,753270,3585,4.738237079653153E-5,
14587,753280,22778,3.6895553271012106E-5,
14588,753290,14673,5.189368391646008E-5,
14589,753301,4500,1.0004592089534319E-4,
14590,753302,7333,1.477121341510934E-4,
14591,753303,4712,2.597341814586614E-4,
14592,753304,9782,1.9609680431305197E-4,
14593,753305,14053,1.9517583946749854E-4,
14594,753306,4814,2.516414360073529E-4,
14595,753307,274,1.5732077452479976E-4,
14596,753308,7067,2.0304707141759006E-4,
14597,753309,329,3.9296016766659585E-5,
14598,753401,1117,1.1899714216179869E-4,
14599,753402,11923,6.47551548890933E-5,
14600,753403,130,9.735682619957366E-5,
14601,753404,7212,4.574986806227663E-5,
14602,753405,2881,1.97179399039939E-4,
14603,753406,6668,1.2936190694446762E-4,
14604,753407,5000,6.14841902289996E-5,
14605,753408,6046,2.424261485896893E-5,
14606,753409,7571,1.404870317600601E-4,
14607,753501,2289,6.296790510090213E-5,
14608,753502,26047,8.034477421829535E-5,
14609,753503,180,6.071176868404254E-4,
14610,753504,6890,1.3355620403301708E-4,
14611,753505,286,1.575597069399508E-4,
14612,753506,876,1.6619023031290891E-4,
14613,753507,2514,3.7720756301574227E-4,
14614,753508,1943,4.4491951943032015E-4,
14615,753509,194,1.9339788480096293E-4,
14616,753610,800,1.2101349781574005E-4,
14617,753620,336,4.110670630050169E-4,
14618,753621,449,8.520619748993137E-5,
14619,753622,9977,8.80236190787848E-5,
14620,753623,1366,2.6842642355546733E-4,
14621,753624,8306,2.4836882527596064E-4,
14622,753625,3991,2.456679132597602E-4,
14623,753626,7642,4.816155311702829E-5,
14624,753627,22735,1.0423616532842888E-4,
14625,753628,5363,9.258592828263526E-5,
14626,753629,6345,7.109582792528953E-5,
14627,753630,6979,6.782072133010952E-5,
14628,753640,17003,1.5258711914438281E-5,
14629,753650,8779,3.3619938681633254E-5,
14630,753660,23830,3.0464510273528064E-5,
14631,753670,263,3.407720889180674E-5,
14632,753680,14650,1.0594179184252362E-5,
14633,753690,16036,3.9473323099847664E-5,
14634,753700,0,0.0,
14635,753710,44696,3.3937107755794E-5,
14636,753711,9111,4.798674354822525E-5,
14637,753712,17965,1.4105544968700337E-5,
14638,753713,5694,3.062972383068479E-5,
14639,753714,15775,1.1255868747995101E-5,
14640,753715,78497,7.222307701200259E-5,
14641,753716,15589,1.5534153255654038E-5,
14642,753717,42228,2.0483515289785823E-5,
14643,753718,19687,1.529496669987622E-4,
14644,753719,6101,2.3157519822871104E-4,
14645,753720,26347,4.432989552962624E-5,
14646,753730,33037,2.0925008936679905E-5,
14647,753740,28325,8.053437633055185E-6,
14648,753750,9552,2.824467767188289E-7,
14649,753760,29541,1.864510633254594E-5,
14650,753770,29700,3.934235934534658E-6,
14651,753780,22035,3.735421206577771E-5,
14652,753790,31312,7.053168235041909E-6,
14653,753801,1250,1.0791695143221992E-5,
14654,753802,3664,7.734829892951233E-5,
14655,753803,647,0.0,
14656,753804,3827,7.619447504347497E-5,
14657,753805,4094,1.0538425079712222E-5,
14658,753806,4997,5.417640743330053E-5,
14659,753807,7381,1.780624368556779E-5,
14660,753808,7720,3.0009037509313737E-5,
14661,753809,15766,3.301845593751899E-4,
14662,753901,1603,5.931392589952796E-5,
14663,753902,3377,1.6022889808989932E-4,
14664,753903,5075,1.0995059958522463E-4,
14665,753904,3386,3.158495916287577E-5,
14666,753905,299,1.8198029719102078E-4,
14667,753906,3811,1.1445669513323772E-5,
14668,753907,12857,6.471154779744614E-6,
14669,753908,4006,2.4848408448585986E-4,
14670,753909,1250,3.5345399725535495E-4,
14671,761000,17272,2.9129466400538096E-5,
14672,762011,7789,3.412004828538117E-5,
14673,762012,11262,3.6995191102736345E-5,
14674,762013,19957,2.8929462369854715E-5,
14675,762014,3196,5.608891727720463E-5,
14676,762015,15730,3.2453917383616415E-5,
14677,762016,3282,3.236416170060708E-5,
14678,762017,39613,6.413722661160336E-5,
14679,762018,3172,4.2900219833564065E-5,
14680,762019,35699,1.9425653798233645E-5,
14681,762020,3231,1.081436246448913E-5,
14682,762030,0,0.0,
14683,762040,44,5.19965635911904E-7,
14684,763000,13792,3.518785599007859E-5,
14685,764001,92792,8.596175715114335E-5,
14686,764002,892,0.0,
14687,764003,0,0.0,
14688,765000,16005,3.4617239649762765E-4,
14689,771000,142,2.2449143298500845E-7,
14690,771100,0,0.0,
14691,771111,6221,5.151286283836433E-4,
14692,771112,4668,1.1491051199222826E-4,
14693,771113,29867,5.563063013317316E-5,
14694,771114,5916,5.309403506176217E-5,
14695,771115,12660,1.6090039919942269E-4,
14696,771116,3874,9.914623187380346E-5,
14697,771117,13736,1.7298263600758662E-4,
14698,771118,4415,4.0979909122495386E-5,
14699,771119,2984,9.150180530682817E-6,
14700,771120,9706,8.759957148205467E-5,
14701,771130,12728,4.5770028709591904E-5,
14702,771140,21953,5.486910095398151E-5,
14703,771150,668,2.8831392446274393E-4,
14704,771151,5197,7.409583655819399E-5,
14705,771152,2618,1.050845153411093E-4,
14706,771153,661,3.386955702857837E-5,
14707,771154,2513,1.3445594615154135E-4,
14708,771155,347,4.038161204749807E-5,
14709,771156,3618,4.647530983102298E-4,
14710,771157,6095,2.1616859172475771E-4,
14711,771158,1857,1.617650489092376E-4,
14712,771159,30595,1.366082497528E-4,
14713,771160,12421,2.8215860564544765E-5,
14714,771170,12557,5.730632257938369E-5,
14715,771180,22317,8.516440461316681E-5,
14716,771191,3017,8.294134749089092E-5,
14717,771192,8518,7.065061862766922E-5,
14718,771193,5727,9.365970959255754E-5,
14719,771194,9284,8.581625806726957E-5,
14720,771195,5019,2.1226824984765905E-4,
14721,771196,1716,3.497201608490696E-5,
14722,771197,2840,4.050318634137364E-5,
14723,771198,1654,4.425365593527011E-5,
14724,771199,4478,6.847983144443607E-5,
14725,771200,6043,2.1318020111208935E-4,
14726,771210,4505,3.384793539083457E-5,
14727,771220,22638,7.276239644004027E-5,
14728,771230,16421,3.275229187331067E-5,
14729,771240,16574,1.0847035333756783E-4,
14730,771250,23743,8.299913990898912E-5,
14731,771260,11789,4.0624632078218237E-4,
14732,771270,15957,1.3652450808190932E-4,
14733,771280,13639,8.220154229205137E-5,
14734,771290,12481,4.747220215375808E-4,
14735,771300,3382,1.6836845673793066E-4,
14736,771301,11537,2.928936306622473E-5,
14737,771302,9405,8.585539354185786E-5,
14738,771303,729,1.918079143877433E-4,
14739,771304,12044,7.33801619518385E-5,
14740,771305,8677,7.524146157917424E-5,
14741,771306,2948,2.713775484960074E-6,
14742,771307,6654,4.027620934059385E-5,
14743,771308,16086,9.057061672139378E-5,
14744,771309,4153,1.354661794283836E-4,
14745,771410,3009,2.022117794492415E-4,
14746,771420,22368,3.865210254795917E-6,
14747,771430,5060,2.3103696773924283E-5,
14748,771440,18876,4.299655821773012E-5,
14749,771450,17258,1.3806536705493667E-4,
14750,771460,28814,1.7615669905490528E-4,
14751,771470,35911,2.892014952559589E-4,
14752,771480,15125,3.384200242156299E-4,
14753,771490,21147,3.656174201555405E-4,
14754,771510,30,2.8240768486960347E-5,
14755,771520,34120,5.223181742684968E-5,
14756,771530,351,2.97342405006905E-5,
14757,771531,3389,5.768968735877018E-5,
14758,771532,6992,2.3830101434399848E-5,
14759,771533,2270,5.3514107974340125E-5,
14760,771534,7237,3.555155819719001E-5,
14761,771535,837,7.392564762129673E-5,
14762,771536,7651,4.799121752414307E-5,
14763,771537,2512,1.6102914806577956E-4,
14764,771538,8855,1.0752923785552998E-5,
14765,771539,5575,5.133700197190415E-5,
14766,771540,12917,1.4781245480948192E-5,
14767,771550,2404,2.299762541314809E-4,
14768,771560,21214,4.451692385438136E-5,
14769,771570,9927,9.949902494653712E-5,
14770,771580,16734,2.584631212586476E-5,
14771,771590,5467,1.9358859639039523E-4,
14772,771601,2725,1.2198068110648699E-4,
14773,771602,3138,1.5259250131398417E-5,
14774,771603,5441,3.0752938392528944E-5,
14775,771604,10623,2.5814245687807244E-6,
14776,771605,1321,4.3419763088096275E-7,
14777,771606,6113,5.9172210172106446E-6,
14778,771607,464,2.8482137246446572E-8,
14779,771608,3106,4.322194267210728E-6,
14780,771609,12566,4.6257706914438795E-6,
14781,771700,33141,6.234332008944834E-5,
14782,771800,6013,8.434153152663293E-5,
14783,771801,19271,1.4858343650281882E-5,
14784,771802,9526,1.8929909539037562E-5,
14785,771803,2263,3.731369335613134E-6,
14786,771804,3842,6.601356341072993E-6,
14787,771805,1229,0.0,
14788,771806,31015,2.473562249609135E-5,
14789,771807,5339,8.653578366725342E-7,
14790,771808,4438,2.0807171087478476E-6,
14791,771809,20639,1.4273592172691624E-5,
14792,771900,1729,1.1041139332609752E-7,
14793,771910,20093,3.0485583151772104E-5,
14794,771920,33939,4.556004427924899E-5,
14795,771930,70,6.71436934253934E-5,
14796,771940,11011,5.664810781210983E-6,
14797,771950,11044,2.310479279176536E-6,
14798,771960,35221,2.344137567462258E-5,
14799,771970,6915,1.2322065123208778E-5,
14800,771980,17203,1.4543484296265515E-5,
14801,771990,19534,2.597715860447909E-5,
14802,772000,37144,4.0251904829996526E-4,
14803,772100,6968,5.821804458834622E-4,
14804,772200,8362,3.063470243343249E-5,
14805,772211,8677,1.0850685973352624E-4,
14806,772212,5603,9.568077902826689E-6,
14807,772213,15156,4.5530993914094717E-5,
14808,772214,6780,7.032222429819767E-5,
14809,772215,301,4.276515767886031E-4,
14810,772216,5250,1.3598565757419375E-4,
14811,772217,3350,8.134221621465438E-4,
14812,772218,8069,8.652684421777068E-4,
14813,772219,91,0.0014468317555042921,
14814,772220,1361,1.2065558116954982E-6,
14815,772221,2958,0.003673210606703075,
14816,772222,22643,8.277446037103313E-5,
14817,772223,9131,2.0547471504484105E-4,
14818,772224,1717,3.1361517372175627E-4,
14819,772225,632,6.352995127242996E-4,
14820,772226,1759,5.179254933077106E-5,
14821,772227,5698,2.0786227343883937E-4,
14822,772228,2029,2.5433076647744397E-5,
14823,772229,2136,2.5046908949484158E-5,
14824,772230,415,0.0018293232845016652,
14825,772240,29079,4.540715427665068E-4,
14826,772250,11781,8.802868826784288E-4,
14827,772260,15821,1.3386423280350928E-4,
14828,772270,23445,6.436808174390896E-5,
14829,772280,10221,3.902619025884348E-5,
14830,772290,14437,1.79339290218401E-5,
14831,772300,5258,1.614972031074653E-4,
14832,772310,21301,8.452871139462707E-5,
14833,772320,19745,1.8099583194769584E-5,
14834,772330,29051,5.953887256269203E-4,
14835,772340,904,4.3775583483995987E-4,
14836,772341,1614,6.589232514368204E-5,
14837,772342,23186,1.4293132537284797E-4,
14838,772343,1253,3.2167647660250644E-4,
14839,772344,9538,2.3230852597095578E-5,
14840,772345,31,5.949873573790056E-4,
14841,772346,1055,2.4717385926472036E-4,
14842,772347,9982,9.876675721729222E-6,
14843,772348,1382,5.238696764028759E-7,
14844,772349,3550,2.525896000578196E-5,
14845,772350,16954,4.673397819262212E-6,
14846,772360,11069,2.2846566985006228E-5,
14847,772370,403,0.0,
14848,772380,8881,2.452910132453815E-5,
14849,772390,3194,6.464734876126399E-6,
14850,772401,2108,6.632688652809492E-6,
14851,772402,10204,5.3873456198033794E-5,
14852,772403,17844,6.10316484716488E-5,
14853,772404,7862,6.696061910175822E-5,
14854,772405,19965,5.767621673866548E-5,
14855,772406,11174,2.526568652525673E-4,
14856,772407,7235,1.1358867961925525E-4,
14857,772408,13295,3.366023890975724E-5,
14858,772409,9723,2.3259407812303995E-5,
14859,772500,20913,3.032544849600268E-5,
14860,772601,9277,1.0657122773353766E-5,
14861,772602,15425,7.372091651060961E-5,
14862,772603,21249,8.182371451174391E-5,
14863,772604,17138,6.651630875189602E-5,
14864,772605,3836,3.867708969620754E-4,
14865,772606,5214,3.9771246139386755E-4,
14866,772607,2201,5.123262103380607E-4,
14867,772608,6419,1.0372140487174098E-5,
14868,772609,13382,8.634649722960862E-5,
14869,772700,35493,7.705592930430083E-6,
14870,772801,8729,4.5688626901001366E-5,
14871,772802,17787,2.2664398542372334E-5,
14872,772803,9584,1.4091556877355728E-4,
14873,772804,30937,8.883003502826931E-5,
14874,772805,11072,2.0506274043085172E-4,
14875,772806,5642,2.548893057585935E-4,
14876,772807,655,2.373427715740055E-4,
14877,772808,3831,4.3782784086551205E-4,
14878,772809,13424,2.477899717817786E-4,
14879,772910,35330,5.303432040255685E-5,
14880,772920,19638,4.9351960838530866E-5,
14881,772930,2,0.0,
14882,772940,15155,9.532792858129442E-5,
14883,772950,6489,1.0952775302311975E-4,
14884,772960,32767,7.7097032532903E-5,
