system:index,count,hybas6ID,max,mean,min,sum,.geo
71,962,1060008580,853523.0,853355.4777156964,853128.25,8.209279695625E8,
72,8998,1060008640,853543.0,853302.7722966215,852979.5625,7.678018345125E9,
73,1609,1060008650,853128.25,852929.577959913,852697.625,1.3723636909375E9,
74,4584,1060008720,853211.4375,852927.6585133071,852654.4375,3.909820386625E9,
75,130,1060008730,852723.3125,852624.4110576923,852575.625,1.108411734375E8,
76,5124,1060008740,853357.25,852886.3037056011,852468.3125,4.3701894201875E9,
77,3766,1060008760,852714.75,852388.9773466543,851984.0,3.2100968886875E9,
78,7822,1060008880,852931.25,852390.7238478011,851750.6875,6.6674002419375E9,
79,4481,1060008890,852072.8125,851637.4561760768,851064.0,3.816187441125E9,
80,3562,1060009010,851518.8125,851160.5287935148,850795.9375,3.0318338035625E9,
81,9106,1060009020,851177.625,850669.2847367121,850001.3125,7.7461945068125E9,
82,8261,1060009130,851166.375,850102.6547179518,849302.8125,7.022698030625E9,
83,289,1060009140,849988.3125,849724.740484429,849522.75,2.4557045E8,
84,20668,1060009170,849738.25,848628.107336825,847170.625,1.75394457224375E10,
85,9129,1060009180,849631.0625,848285.5231610801,846873.375,7.7439985409375E9,
86,6659,1060009450,848089.8125,846978.3467018321,845859.5,5.6400288106875E9,
87,4142,1060009460,847446.125,846234.3075657894,845192.6875,3.5051025019375E9,
88,19773,1060009660,845912.5625,844140.3187869822,842328.5,1.6691186523375E10,
89,169,1060009670,845174.3125,844946.7910502958,844672.1875,1.427960076875E8,
90,4886,1060009680,845008.375,844056.2611159435,843230.8125,4.1240588918125E9,
91,1916,1060009690,844672.1875,843970.4610842902,843431.125,1.6170474034375E9,
92,20274,1060009800,843807.0,842249.0815329979,840579.5,1.7075757879E10,
93,1796,1060009810,843411.1875,842607.2674693764,842055.5,1.513322652375E9,
94,7144,1060009880,842453.5625,841347.447193449,840333.1875,6.01058616275E9,
95,6695,1060009890,842223.875,841015.9927744586,839925.625,5.630602071625E9,
96,21194,1060010030,841065.8125,839304.1577126781,837014.875,1.77882123185625E10,
97,4246,1060010040,840934.0,839721.9277113754,838574.0,3.5654593050625E9,
98,3062,1060010180,839558.5625,838861.6982976813,838239.0,2.5685945201875E9,
99,3099,1060010190,838669.0625,838101.7380001614,837583.375,2.5972772860625E9,
100,29472,1060010290,837997.625,834947.5918477707,830885.125,2.46075754269375E10,
101,3727,1060010300,837558.8125,836096.7023577945,834940.0,3.1161324096875E9,
102,12305,1060010400,835927.5625,834036.3087515237,831601.0,1.02628167791875E10,
103,5022,1060010410,834966.3125,833482.5079151732,831884.3125,4.18574915475E9,
104,6600,1060010560,833765.375,832699.0063162879,831827.8125,5.4958134416875E9,
105,6,1060010570,831827.8125,831794.78125,831742.875,4990768.6875,
106,19386,1060010590,832417.9375,830712.1041827865,827883.4375,1.61041848516875E10,
107,4254,1060010600,831714.5625,830397.2181770098,829421.0625,3.532509766125E9,
108,11369,1060010730,830304.625,828581.2377297916,826080.5625,9.42014009175E9,
109,4828,1060010740,829450.75,827734.005113401,825954.0625,3.9962997766875E9,
110,9748,1060010870,828127.5625,826888.1211145876,825795.625,8.060505404625E9,
111,2918,1060010880,826080.5625,825266.3347326936,824122.1875,2.40812716475E9,
112,4522,1060010980,826143.6875,824984.8393133569,823565.125,3.730581443375E9,
113,881,1060010990,824122.1875,823510.1484818389,822736.875,7.255124408125E8,
114,3489,1060011020,825985.75,824048.9540341072,822670.125,2.875106800625E9,
115,3366,1060011030,823532.1875,822187.2888443256,820808.5625,2.76748241425E9,
116,12385,1060011120,826895.875,824222.9051019378,820636.75,1.02080006796875E10,
117,3842,1060011130,822100.25,820611.4951847995,818860.1875,3.1527893645E9,
118,17976,1060011180,826458.3125,823758.8468687417,818895.4375,1.48078890313125E10,
119,35051,1060011190,825509.3125,820087.1241441043,815506.625,2.8744873788375E10,
120,27987,1060011420,825125.375,821739.513745221,815543.4375,2.29980237711875E10,
121,4764,1060011430,819001.125,816386.694649979,813906.4375,3.8892662133125E9,
122,23322,1060011500,821627.25,816779.1326724766,813529.8125,1.90489229321875E10,
123,502,1060011510,814393.5,813685.763944223,813151.5,4.084702535E8,
124,5421,1060011530,814131.5625,812656.4787400848,810024.8125,4.40541077125E9,
125,13683,1060011660,815727.375,813825.8851266169,810299.375,1.11355795861875E10,
126,21695,1060011670,813793.625,809882.6157928094,805230.75,1.7570403349625E10,
127,399,1060011960,806868.75,806394.4301378446,805807.125,3.21751377625E8,
128,1242,1060011970,806624.75,805788.7544283414,805106.8125,1.000789633E9,
129,35384,1060012020,810768.1875,804866.884831421,799721.8125,2.8479409852875E10,
130,20914,1060012030,805065.4375,800978.5019036292,797616.375,1.67516643888125E10,
131,22208,1060012210,799982.3125,797319.5729607574,793839.5625,1.77068730763125E10,
132,30939,1060012220,799938.9375,790766.2724918388,777719.5625,2.4465517704625E10,
133,25327,1060012540,791675.1875,784146.7285974454,777719.5625,1.98600841951875E10,
134,4049,1060012550,779600.625,777754.1456995554,775297.9375,3.1491265359375E9,
135,3418,1060012590,779043.75,776851.8668812171,775090.1875,2.655279681E9,
136,1001,1060012600,776178.0,774613.638986014,771093.375,7.75388252625E8,
137,4222,1060012680,776693.5,774572.6418758882,771465.375,3.270245694E9,
138,13431,1060012690,774152.0625,769517.0740637331,766020.5,1.033538382175E10,
139,1099,1060012810,768034.3125,766270.615843949,764150.5,8.421314068125E8,
140,39354,1060012820,770453.6875,757113.1415040402,748405.3125,2.979543057075E10,
141,38719,1060013070,761926.75,753455.436546011,746729.0625,2.9173041047625E10,
142,5811,1060013080,750364.875,747801.3014003613,744191.625,4.3454733624375E9,
143,5982,1060013200,748405.3125,746207.4066261284,743948.5,4.4638127064375E9,
144,12861,1060013210,747508.875,742891.731110528,737352.0,9.5543305538125E9,
145,9070,1060013420,745584.625,741282.5785763506,736976.8125,6.7234329876875E9,
146,8126,1060013430,738909.3125,734967.762759968,730576.75,5.9723480401875E9,
147,26970,1060013640,743339.625,737048.4864131443,730512.625,1.98781976785625E10,
148,7597,1060013650,732748.9375,729858.563339147,725721.9375,5.5447355056875E9,
149,8345,1060013820,733511.3125,729771.7942031156,725721.9375,6.089945622625E9,
150,3625,1060013830,727220.0,725115.4725172414,722371.125,2.628543587875E9,
151,28185,1060013950,733828.3125,727605.7122760334,722238.9375,2.05075670005E10,
152,11094,1060013960,723294.9375,720443.9780511989,715820.4375,7.9926054925E9,
153,4720,1060014220,724412.6875,720116.3007944915,715820.4375,3.39894893975E9,
154,7536,1060014230,718779.75,716169.9874684846,712968.1875,5.3970570255625E9,
155,29518,1060014370,729934.5,721989.5187576225,713785.8125,2.13116866146875E10,
156,3733,1060014380,715076.0,713341.3364251272,711257.6875,2.662903208875E9,
157,1659,1060014490,714601.3125,713225.2035111513,711943.0,1.183240612625E9,
158,10346,1060014500,713785.8125,711885.1043398415,708847.0625,7.3651632895E9,
159,2344,1060014920,712490.1875,710753.4945072526,708639.5625,1.666006191125E9,
160,21988,1060014930,718109.75,712132.42063853,707738.9375,1.5658367665E10,
161,17700,1060015030,722106.625,711048.399470339,704741.625,1.2585556670625E10,
162,10837,1060015390,722371.125,718134.0269447264,711532.0,7.78241845E9,
163,7258,1060015400,730255.8125,725092.2329929044,721046.1875,5.2627194270625E9,
164,933,1060015560,732939.75,731366.9394426581,730063.0625,6.823653545E8,
165,3970,1060015570,736663.6875,733995.9393734257,729998.75,2.9139638793125E9,
166,6410,1060015630,741011.5,737947.5092043682,735281.4375,4.730243534E9,
167,6757,1060015640,745101.0625,740869.4124334024,736538.375,5.0060546198125E9,
168,13661,1060015720,748762.875,744354.7291605666,740086.3125,1.01686299550625E10,
169,7868,1060015730,753359.4375,749889.6019159888,745161.5625,5.900131387875E9,
170,6765,1060015850,759224.3125,755882.1144678493,752190.0,5.113542504375E9,
171,29329,1060015860,789190.6875,771327.8842357394,752600.0,2.262227551675E10,
172,21314,1060016760,791256.5625,786943.8098755513,783443.4375,1.67729203636875E10,
173,5012,1060016770,790180.6875,788766.5266734837,787620.3125,3.9532978316875E9,
174,37051,1060016850,797394.875,792926.4633815552,788811.625,2.937871839475E10,
175,31535,1060016860,799895.5625,796028.3098026003,790321.5,2.5102752749625E10,
176,36636,1060017350,806053.125,801450.9522413063,797527.8125,2.93619570863125E10,
177,885,1060017360,800112.3125,799381.993220339,798410.4375,7.07453064E8,
178,20760,1060017390,807233.625,803636.3434549614,799678.375,1.6683490490125E10,
179,1376,1060017400,802214.625,801380.9770167151,799852.125,1.102700224375E9,
180,2906,1060017450,804235.0,802852.5692962835,801746.1875,2.333089566375E9,
181,1032,1060017460,803649.6875,802992.6849563953,802044.5,8.28688450875E8,
182,5169,1060017510,806868.75,804840.6820589089,803271.6875,4.1602214855625E9,
183,4517,1060017520,807193.125,805736.8348461369,803649.6875,3.639513283E9,
184,19629,1060017690,812236.625,808375.376432829,805065.4375,1.5867600264E10,
185,1498,1060017700,809235.75,808453.3773364486,807112.125,1.21106315925E9,
186,18549,1060017790,815653.875,812487.4400843711,808878.5,1.5070829526125E10,
187,15371,1060017800,817111.5625,813433.19790108,809037.4375,1.25032816849375E10,
188,7,1060018110,817327.875,817224.9107142857,817147.625,5720574.375,
189,36413,1060018120,820808.5625,817544.5549649164,813718.3125,2.97692498799375E10,
190,7655,1060018130,823630.9375,820515.1047599608,817363.875,6.2810431269375E9,
191,24137,1060018310,823991.5625,821147.010422277,817901.6875,1.98200253905625E10,
192,2891,1060018320,825763.875,824561.9807160152,823598.0,2.38380868625E9,
193,12959,1060018410,825954.0625,824038.8403233275,821287.3125,1.067871933175E10,
194,32966,1060018420,833656.9375,828824.8613476764,825029.0,2.73230403791875E10,
195,18783,1060018860,834008.375,831059.7309867966,827791.625,1.5609794927125E10,
196,6719,1060018870,835254.5625,833671.5666672868,832222.0625,5.6014392564375E9,
197,19983,1060019010,835462.875,833502.1277554672,830827.375,1.66558730189375E10,
198,22541,1060019020,839857.125,836839.2748131183,834596.4375,1.88631940935625E10,
199,27256,1060019180,840490.1875,837344.6267060464,834196.375,2.28226651455E10,
200,1273,1060019190,841543.75,840657.7502454831,839902.8125,1.0701573160625E9,
201,27113,1060019270,842824.875,840768.1740885369,838526.375,2.27957475040625E10,
202,3798,1060019280,843748.125,842927.2469720906,841565.25,3.201437684E9,
203,7669,1060019420,844539.9375,843711.9245501369,842515.8125,6.470426749375E9,
204,1762,1060019430,845119.1875,844618.4142664586,843767.75,1.4882176459375E9,
205,12990,1060019510,845663.75,844775.5098489223,843963.4375,1.09736338729375E10,
206,215,1060019520,845735.1875,845420.8156976744,845155.9375,1.81765475375E8,
207,13485,1060019540,847006.1875,845839.1201566556,844989.8125,1.14061405353125E10,
208,9074,1060019550,847055.6875,846445.1316742891,845717.375,7.6806431248125E9,
209,15847,1060019670,848242.3125,847381.9062243642,846468.3125,1.34284610679375E10,
210,4441,1060019680,848452.9375,847840.9628602793,847072.1875,3.7652617160625E9,
211,22888,1060019800,850155.75,848743.7557317154,847235.875,1.94260470811875E10,
212,8795,1060019810,850130.1875,849307.7676307561,848242.3125,7.4696618163125E9,
213,12959,1060020040,851064.0,850252.6010012346,849316.6875,1.1018423456375E10,
214,23879,1060020050,852593.25,851610.1519300431,850143.0,2.03355988179375E10,
215,15918,1060020240,853722.0625,852878.2426105667,852023.625,1.3576115865875E10,
216,10760,1060020250,853659.6875,853103.2283863848,852265.0,9.1793907374375E9,
217,29224,1060020420,854365.0,853843.6291233232,852963.5,2.49527262175E10,
218,464,1060020430,853986.25,853833.5701778018,853666.0,3.961787765625E8,
219,5221,1060020450,854388.0625,854100.5726991956,853835.6875,4.4592590900625E9,
220,588,1060020460,854349.25,854132.9308035715,853991.625,5.022301633125E8,
221,4374,1060020490,854395.625,854259.8107853223,854069.4375,3.736532412375E9,
222,266,1060020500,854592.0625,854431.773731203,854349.25,2.272788518125E8,
223,10586,1060020520,854649.125,854508.7350746269,854341.3125,9.0458294695E9,
224,350,1060020530,854673.125,854632.8382142857,854575.625,2.99121493375E8,
225,12416,1060020570,854784.9375,854694.5801687338,854570.0,1.0611887907375E10,
226,22295,1060020580,854796.6875,854761.4516175152,854602.625,1.90569065638125E10,
227,8651,1060021110,854774.25,854664.0488599584,854522.5625,7.3936986866875E9,
228,2284,1060021120,854662.4375,854590.0186077058,854477.375,1.9518836025E9,
229,15799,1060021220,854620.5,854453.0072987215,854152.875,1.34995030623125E10,
230,2424,1060021230,854480.6875,854331.3538830446,854099.5,2.0708992018125E9,
231,6255,1060021340,854337.3125,854055.7173261391,853697.3125,5.342118511875E9,
232,11620,1060021350,854099.5,853674.0905765921,853292.5,9.9196929325E9,
233,32536,1060021440,853788.625,853054.5613935334,852053.1875,2.77549832095E10,
234,402,1060021450,853441.375,853299.0309390547,853204.0,3.430262104375E8,
235,12586,1060021500,853255.9375,852614.8117898856,851964.0625,1.07310100211875E10,
236,1295,1060021510,853196.5,852985.4498552124,852824.5,1.1046161575625E9,
237,3226,1060021570,852882.375,852563.1688236205,852169.75,2.750368782625E9,
238,213,1060021580,852832.8125,852774.4794600939,852697.625,1.81640964125E8,
239,14298,1060021620,852731.8125,851878.505756924,850784.0625,1.21801588753125E10,
240,134,1060021630,852765.75,852701.8745335821,852619.5625,1.142620511875E8,
241,4945,1060021650,852723.3125,852037.1532103134,851454.0625,4.213323722625E9,
242,9171,1060021660,852882.375,852089.0806005343,851052.5625,7.8145089581875E9,
243,2867,1060021840,851914.0,851406.7740887688,850831.4375,2.4409832213125E9,
244,4403,1060021850,852013.75,851357.4187059959,850724.5,3.7485267145625E9,
245,7080,1060021910,852003.875,851071.9457627118,850345.3125,6.025589376E9,
246,310,1060021920,852092.3125,851999.2576612904,851863.4375,2.64119769875E8,
247,31381,1060021940,852486.375,851541.3110580447,849936.1875,2.67222178823125E10,
248,34574,1060022420,852349.1875,848882.8937677157,846856.75,2.9349277169125E10,
249,29955,1060022430,852468.3125,850694.8730449842,849021.5,2.54825649220625E10,
250,16552,1060022910,850370.25,848305.8312477344,846739.5,1.40411581188125E10,
251,12842,1060022920,850579.6875,849104.6209507865,847268.4375,1.090420154225E10,
252,823,1060023020,849590.5625,849454.5408566222,849233.125,6.99101087125E8,
253,258,1060023030,849671.375,849595.3512596899,849495.5,2.19195600625E8,
254,4208,1060023050,849671.375,849038.8782675855,848043.6875,3.57275559975E9,
255,4678,1060023060,849791.4375,848622.6443057931,847186.9375,3.9698567300625E9,
256,28328,1060023130,849791.4375,846829.1761044726,843767.75,2.39889769006875E10,
257,11372,1060023140,850567.5625,849343.536020489,848059.0625,9.658734691625E9,
258,152,1060023300,850543.125,850437.6167763158,850295.125,1.2926651775E8,
259,2872,1060023310,850948.625,850555.7244951254,850232.0625,2.44279604075E9,
260,3072,1060023450,850948.625,850365.6821695963,849791.4375,2.612323375625E9,
261,8005,1060023460,851593.5,850970.256948782,850143.0,6.812016906875E9,
262,27298,1060023660,851593.5,849837.9978432485,848287.75,2.3198877665125E10,
263,1799,1060023670,851944.125,851704.0893551974,851454.0625,1.53221565675E9,
264,9915,1060023770,851781.625,850829.9041792739,849536.375,8.4359784999375E9,
265,1250,1060023780,851740.3125,851544.9388,851300.625,1.0644311735E9,
266,33003,1060023840,851561.5625,849760.9724475805,847413.9375,2.80446613736875E10,
267,376,1060023850,851464.9375,851359.0317486703,851211.375,3.201109959375E8,
268,21095,1060023890,851377.8125,849668.5032709172,847842.125,1.79237570765E10,
269,13153,1060023900,851443.25,850360.6417404774,848718.6875,1.11847935208125E10,
270,3637,1060023950,851443.25,850766.4414008799,850219.375,3.094237547375E9,
271,14736,1060023960,851677.8125,850808.4010416666,849724.9375,1.253751259775E10,
272,15801,1060024070,851719.5625,850416.4430138916,848878.25,1.34374302160625E10,
273,10130,1060024080,852386.125,851670.4168435341,850866.75,8.627421322625E9,
274,34669,1060024310,852376.9375,850257.2540580202,846806.5625,2.94775687409375E10,
275,14788,1060024320,852395.3125,851554.59459528,850712.5625,1.2592789344875E10,
276,6629,1060024620,851366.8125,850726.65883806,849883.8125,5.6394670214375E9,
277,632,1060024630,851344.8125,851111.3528481013,850925.3125,5.37902375E8,
278,15003,1060024680,851029.5625,849468.5005832167,847462.1875,1.274457591425E10,
279,5323,1060024690,851029.5625,850241.6850577681,849617.5625,4.5258364895625E9,
280,19031,1060024770,850345.3125,848657.9118017971,846890.0625,1.61508087195E10,
281,1212,1060024780,850357.8125,850040.7698019802,849751.5625,1.030249413E9,
282,5855,1060024830,850014.25,849458.8515478224,848791.5,4.9735815758125E9,
283,233,1060024840,850014.25,849787.8634656653,849644.5,1.980005721875E8,
284,23987,1060024870,849684.8125,847360.7181728645,844971.3125,2.03256415468125E10,
285,25298,1060024880,849631.0625,847571.9113912167,845211.0,2.1441874214375E10,
286,23121,1060025000,848660.125,845842.2484673024,843807.0,1.95567186268125E10,
287,364,1060025010,848630.6875,848240.206043956,847842.125,3.08759435E8,
288,21833,1060025050,848467.8125,846072.7251437044,843371.25,1.84723058080625E10,
289,31481,1060025060,847904.4375,845576.8181006004,842495.0625,2.6619603810625E10,
290,21988,1060025450,845229.3125,843044.5787787657,840757.3125,1.85368641981875E10,
291,16445,1060025460,844896.9375,843004.964548495,840978.0625,1.3863216642E10,
292,19916,1060025690,842927.0,840648.4771477706,837973.4375,1.6742355070875E10,
293,18386,1060025700,842660.5,840422.4876570489,838574.0,1.54520078580625E10,
294,9639,1060025940,839857.125,838602.4356455546,836965.0,8.0832888771875E9,
295,9586,1060025950,840130.125,838456.0011735865,836739.75,8.03743922725E9,
296,29026,1060026210,839650.75,837193.6673973334,834728.9375,2.4300383389875E10,
297,8,1060026220,836789.9375,836749.1796875,836714.6875,6693993.4375,
298,14747,1060026230,837089.5625,835041.5374355802,832807.125,1.23143575525625E10,
299,1580,1060026240,837386.6875,836842.0085443038,836285.0625,1.3222103735E9,
300,2190,1060026360,836940.0625,836299.2499429224,835618.375,1.831495357375E9,
301,2217,1060026370,837337.3125,836521.4361186288,835721.6875,1.854568023875E9,
302,7093,1060026440,836361.25,835395.5852336811,834303.4375,5.9254608860625E9,
303,2578,1060026450,836030.0625,835342.812378782,834622.9375,2.1535137703125E9,
304,17774,1060026610,835358.875,833841.6412878361,832222.0625,1.482070133225E10,
305,10099,1060026620,834834.625,832770.9571677889,830711.6875,8.4101538964375E9,
306,17809,1060026800,832945.3125,830967.9801575047,828943.4375,1.4798708758625E10,
307,3428,1060026820,832362.0625,830908.3102392065,829599.0,2.8483536875E9,
308,39628,1060027020,830913.9375,827814.0081019102,824350.1875,3.28046135130625E10,
309,82,1060027030,830070.5,829947.9786585366,829776.3125,6.805573425E7,
310,755,1060027040,829953.0625,829222.3802152318,828642.75,6.260628970625E8,
311,1238,1060027050,830275.4375,828784.3010399839,827638.1875,1.0260349646875E9,
312,563,1060027100,828400.9375,827882.5507326821,827422.6875,4.660978760625E8,
313,999,1060027110,828279.625,827360.1349474475,826489.625,8.265327748125E8,
314,538,1060027160,827484.375,826934.3896375465,826458.3125,4.44890701625E8,
315,3015,1060027170,826646.25,824736.4645522388,822301.9375,2.486580440625E9,
316,6281,1060027410,824932.5,821702.2767473332,818895.4375,5.16111200025E9,
317,159,1060027420,822536.5,821443.0554245283,820326.5,1.306094458125E8,
318,11,1060027430,820291.9375,820156.6022727273,820049.5,9021722.625,
319,90,1060027440,820430.0625,820283.775,820014.8125,7.382553975E7,
320,244,1060027450,820014.8125,818098.390625,817255.8125,1.996160073125E8,
321,764,1060027490,817901.6875,817382.9362729058,816894.625,6.244805633125E8,
322,274,1060027500,817363.875,817012.1861313869,816568.125,2.23861339E8,
323,2106,1060027530,817147.625,816315.4105235043,814840.5625,1.7191602545625E9,
324,206,1060027540,816531.75,816339.5169902913,816130.625,1.681659405E8,
325,1981,1060027570,816713.375,815712.1709994952,814691.8125,1.61592581075E9,
326,432,1060027580,816094.0,815543.2268518518,814803.4375,3.52314674E8,
327,1177,1060027610,815580.25,814603.8969307562,813113.5625,9.587887866875E8,
328,27,1060027620,815100.25,814885.9421296297,814766.25,2.20019204375E7,
329,26670,1060027630,814803.4375,805685.3374156356,799330.0,2.1487627948875E10,
330,8,1060027640,814691.8125,814561.40625,814430.875,6516491.25,
331,1306,1060027650,814580.0625,812652.4131412711,810729.1875,1.0613240515625E9,
332,227,1060027660,814356.125,813841.4278634362,813189.375,1.84742004125E8,
333,652,1060027690,813944.0,812844.6151265338,811775.5625,5.299746890625E8,
334,702,1060027700,813831.25,811095.614761396,808997.75,5.693891215625E8,
335,1339,1060027730,808997.75,805937.1982356237,804109.875,1.0791499084375E9,
336,461,1060027740,808958.0,807989.110900217,806787.5,3.72482980125E8,
337,787,1060027790,808559.75,807589.4135959339,806787.5,6.355728685E8,
338,726,1060027800,808559.75,807792.6430785124,807071.625,5.86457458875E8,
339,3868,1060027830,807718.0,805488.0028115305,802257.0625,3.115627594875E9,
340,2162,1060027840,807395.3125,805635.1580134135,804484.875,1.741783211625E9,
341,34707,1060027920,804734.0625,796183.8936957963,788953.9375,2.76331543985E10,
342,1090,1060027930,804526.4375,802744.5342316513,801447.0,8.749915423125E8,
343,9593,1060027980,802511.625,796838.6346229021,792231.3125,7.6440730219375E9,
344,4599,1060027990,802469.25,799679.3927756033,796772.375,3.677725527375E9,
345,3071,1060028080,800760.125,798225.3822248454,796191.4375,2.4513501488125E9,
346,2831,1060028090,801660.75,799126.5944012717,796683.1875,2.26232738875E9,
347,2711,1060028180,798586.1875,796823.8270933235,795111.5625,2.16018939525E9,
348,8874,1060028190,800587.75,789056.5661482984,778484.875,7.002087968E9,
349,5495,1060028480,784670.1875,781441.7766947225,777872.9375,4.2940225629375E9,
350,40909,1060028490,782850.9375,773648.7158342296,762317.75,3.16491953160625E10,
351,1560,1060028700,766129.875,763876.1064903847,762094.375,1.191646726125E9,
352,35063,1060028710,763707.8125,759458.3689305679,752248.625,2.66288887898125E10,
353,11874,1060028960,756370.0625,753447.8708575459,749891.4375,8.9464400185625E9,
354,4523,1060028970,753301.125,751616.0117731594,749000.9375,3.39955922125E9,
355,9125,1060029050,753126.0625,749742.9013287671,746729.0625,6.841403974625E9,
