system:index,count,hybas6ID,max,mean,min,sum,.geo
81,9106,1060009020,0.0,0.0,0.0,0.0,
82,8261,1060009130,0.034562037579290016,6.184975088871437E-4,0.0,4343521.237608212,
83,289,1060009140,0.01767301233747262,0.0056251078265507045,0.0,1381360.2602645785,
84,20668,1060009170,0.10306509013001687,0.00467359460098523,0.0,8.197225883265738E7,
85,8986,1060009180,0.027772404338715174,3.673812951094424E-4,0.0,2845000.2132952507,
86,6659,1060009450,0.0033094568716777514,4.9687449391681196E-5,0.0,280238.646098659,
87,4101,1060009460,0.0,0.0,0.0,0.0,
88,19773,1060009660,0.0017715539272555568,8.854433091751625E-6,0.0,147790.99429317037,
89,131,1060009670,0.0,0.0,0.0,0.0,
90,4880,1060009680,0.0,0.0,0.0,0.0,
91,1891,1060009690,0.0,0.0,0.0,0.0,
92,20274,1060009800,0.014205424538834078,1.7302460216997187E-4,0.0,2954526.213764738,
93,1796,1060009810,0.02352223468556185,7.989049917559276E-4,0.0,1209001.021119708,
94,7144,1060009880,0.02352223468556185,0.0015557315144490087,0.0,9350858.313701313,
95,6695,1060009890,0.0055791080365275615,8.689224737277327E-5,0.0,489255.66806528915,
96,21194,1060010030,0.02853608165867914,4.2160839954261E-4,0.0,7499659.726353276,
97,4237,1060010040,0.005071439048879452,1.194138749971205E-6,0.0,4257.653117620535,
98,3062,1060010180,0.0,0.0,0.0,0.0,
99,3098,1060010190,0.0,0.0,0.0,0.0,
100,29472,1060010290,0.07619529777261122,3.704878153369627E-4,0.0,9116806.8606656,
101,3488,1060010300,0.013133602565092998,9.455630253493556E-4,0.0,2946499.58869329,
102,12305,1060010400,0.031315966568007274,4.898104430270359E-4,0.0,5026834.833319127,
103,5022,1060010410,0.0152740248253466,3.0398143101064123E-4,0.0,1272390.017912487,
104,6600,1060010560,0.0,0.0,0.0,0.0,
105,6,1060010570,0.0,0.0,0.0,0.0,
106,19386,1060010590,0.005679838477781164,5.8599870307023727E-5,0.0,943703.1437092236,
107,4254,1060010600,0.0,0.0,0.0,0.0,
108,11369,1060010730,0.0,0.0,0.0,0.0,
109,4828,1060010740,0.0,0.0,0.0,0.0,
110,9748,1060010870,0.0,0.0,0.0,0.0,
111,2892,1060010880,0.0,0.0,0.0,0.0,
112,4522,1060010980,0.0,0.0,0.0,0.0,
113,881,1060010990,0.0,0.0,0.0,0.0,
114,3489,1060011020,0.0,0.0,0.0,0.0,
115,3366,1060011030,0.0,0.0,0.0,0.0,
116,12385,1060011120,0.05835404949171374,5.188085255114794E-4,0.0,5295997.781048852,
117,3842,1060011130,0.0,0.0,0.0,0.0,
118,17976,1060011180,0.027501460873440246,1.6338541010945778E-4,0.0,2419393.022236334,
119,35035,1060011190,0.00853551314408341,3.637383538174715E-5,0.0,1045561.3072474508,
120,27987,1060011420,0.00853551314408341,4.346611286456857E-5,0.0,999634.6969004668,
121,4764,1060011430,0.0,0.0,0.0,0.0,
122,23322,1060011500,0.05435490005565792,2.478486738568249E-4,0.0,4721250.287143532,
123,502,1060011510,0.0,0.0,0.0,0.0,
124,5402,1060011530,0.13879669934907038,0.002559210336792779,0.0,1.1274372783601249E7,
125,13683,1060011660,0.062129569904529836,5.333267547867401E-4,0.0,5938902.52337085,
126,21695,1060011670,0.031673322611557066,7.97234569785813E-5,0.0,1400773.2955401496,
127,399,1060011960,0.194226931113721,0.014782891139312308,0.0,4756415.589354141,
128,1242,1060011970,0.1445398353632065,5.218060454234653E-4,0.0,522218.0806965312,
129,35384,1060012020,0.1445398353632065,0.0030083866749387356,0.0,8.567707711150809E7,
130,20914,1060012030,0.0021569705526388767,8.496133609754563E-6,0.0,142324.3788331185,
131,22208,1060012210,0.09005416159870402,3.7512397541209267E-4,0.0,6642272.620503696,
132,30938,1060012220,0.030909093926448243,2.6580587724925586E-4,0.0,6503078.3958350485,
133,25327,1060012540,0.02836735252017681,1.9190491050721892E-4,0.0,3811247.68014329,
134,4029,1060012550,0.2320386189422604,0.0019906490434866758,0.0,6268805.726582494,
135,3418,1060012590,0.33987106602753303,0.026572200654149194,0.0,7.055662447641726E7,
136,1001,1060012600,0.16518241625037453,0.0023498432814911003,0.0,1822040.8759779802,
137,4222,1060012680,0.16518241625037453,0.020561560379318847,0.0,6.724135429238847E7,
138,13431,1060012690,0.573607861559219,0.024502340041889767,0.0,2.532410888639647E8,
139,1099,1060012810,0.013222139663708787,0.0027491280492211345,0.0,2315127.071598298,
140,39354,1060012820,0.23475879112399634,0.0016931042212956163,0.0,5.044676927465728E7,
141,38719,1060013070,0.4235522987299454,0.011417313265862958,0.0,3.3307774855861354E8,
142,5811,1060013080,0.027862109318830732,6.191056310818065E-4,0.0,2690307.028401048,
143,5982,1060013200,0.07502400535287758,0.006210595844469861,0.0,2.7722936645092502E7,
144,12861,1060013210,0.18457002845197598,0.008476621491478863,0.0,8.098844370914018E7,
145,9070,1060013420,0.18457002845197598,0.013645983937522373,0.0,9.174785855499168E7,
146,8126,1060013430,0.056062389049535886,1.599446792011189E-4,0.0,955245.2913652209,
147,26970,1060013640,0.14394199698554505,0.0029269086462378586,0.0,5.818166865700991E7,
148,7597,1060013650,0.013646549972379442,4.404247715722088E-4,0.0,2442038.868520733,
149,8345,1060013820,0.30213991098425186,0.004590852940684545,0.0,2.7958044770236954E7,
150,3625,1060013830,0.0,0.0,0.0,0.0,
151,28185,1060013950,0.30213991098425186,0.0056070376778041605,0.0,1.1498670085189675E8,
152,11094,1060013960,0.0804041570432918,0.0037213449523885774,0.0,2.9743242105948094E7,
153,4720,1060014220,0.10450535498989881,0.013376713169022744,0.0,4.546676504318972E7,
154,7460,1060014230,0.05689573098046153,0.00490069680877037,0.0,2.6449340141925845E7,
155,29518,1060014370,0.40755229050084035,0.021404581376557045,0.0,4.561677304157601E8,
156,3542,1060014380,0.12017977693536887,0.011747013257165586,0.0,3.1281159297203407E7,
157,1659,1060014490,0.13145603630045774,0.04255821996667834,0.0,5.035661426560199E7,
158,10009,1060014500,0.1553541033649804,0.007750975410407083,0.0,5.708719955054744E7,
159,2344,1060014920,0.07459153373036165,0.01685645128103287,0.0,2.80829521945977E7,
160,21988,1060014930,0.3963992899664877,0.04395207374496297,0.0,6.882177303378236E8,
161,17609,1060015030,0.4952009611134817,0.032129185745215734,0.0,4.0436368797744954E8,
162,10837,1060015390,0.43759887027120903,0.04030252419157509,0.0,3.136511078500853E8,
163,7258,1060015400,0.32044597179073603,0.07292239326041969,0.0,3.837700956795022E8,
164,933,1060015560,0.3390446090744492,0.06616306315483579,0.0,4.514738204445541E7,
165,3970,1060015570,0.1131852790002132,5.792748780269919E-4,0.0,1687986.0707638087,
166,6410,1060015630,0.0,0.0,0.0,0.0,
167,6557,1060015640,0.0,0.0,0.0,0.0,
168,13661,1060015720,0.002493526907916898,1.8265990668238858E-5,0.0,185740.09986794574,
169,7863,1060015730,0.001761220055453411,4.043458662554793E-6,0.0,23856.9373705146,
170,6765,1060015850,0.03942400097820878,7.076377161142674E-4,0.0,3618535.539049156,
171,28887,1060015860,0.001761220055453411,1.3955981551657908E-6,0.0,31571.605976828538,
172,21314,1060016760,0.0,0.0,0.0,0.0,
173,5012,1060016770,2.234381469141639E-4,4.509301116323455E-6,0.0,17826.61032558754,
174,37051,1060016850,0.003002849965215241,4.857860394697014E-5,0.0,1427177.1253681267,
175,31535,1060016860,0.0030612462151250195,2.5082275086285925E-5,0.0,629634.1498891147,
176,36636,1060017350,0.011269283098921667,8.148736293192014E-5,0.0,2392628.453483811,
177,885,1060017360,0.0,0.0,0.0,0.0,
178,20760,1060017390,0.010916410121494784,2.2897786702275706E-5,0.0,382015.00669232744,
179,1376,1060017400,0.0,0.0,0.0,0.0,
180,2906,1060017450,0.0,0.0,0.0,0.0,
181,1032,1060017460,0.0,0.0,0.0,0.0,
182,5169,1060017510,0.0,0.0,0.0,0.0,
183,4517,1060017520,0.0,0.0,0.0,0.0,
184,19629,1060017690,6.997382218664666E-4,1.2442797682406113E-5,0.0,197437.33979024584,
185,1498,1060017700,0.0,0.0,0.0,0.0,
186,18549,1060017790,0.0,0.0,0.0,0.0,
187,15365,1060017800,0.0,0.0,0.0,0.0,
188,7,1060018110,0.0,0.0,0.0,0.0,
189,36413,1060018120,0.0,0.0,0.0,0.0,
190,7655,1060018130,0.0,0.0,0.0,0.0,
191,24137,1060018310,0.0,0.0,0.0,0.0,
192,2891,1060018320,0.0,0.0,0.0,0.0,
193,12959,1060018410,0.013375275920916118,4.240994090643436E-5,0.0,452883.85581591574,
194,32776,1060018420,0.23261583322519036,0.0014864999486239982,0.0,4.0615698119913645E7,
195,18767,1060018860,0.6193235812259034,0.004477403066512071,0.0,6.989134367433403E7,
196,6617,1060018870,0.6193235812259034,0.006502651647390798,0.0,3.64242082086328E7,
197,19981,1060019010,0.5848405023575091,0.0018740061992018413,0.0,3.1213209290607564E7,
198,22538,1060019020,0.7901947697765563,0.009339280293865139,0.0,1.7616865687736154E8,
199,27256,1060019180,0.08767575663345169,3.9014448152626963E-4,0.0,8904136.860238763,
200,1273,1060019190,0.3764671197301658,0.02509605215603836,0.0,2.685672381907053E7,
201,27113,1060019270,0.3764671197301658,6.069056859038966E-4,0.0,1.3834868774645092E7,
202,3798,1060019280,0.09473930572130357,0.002468759242804651,0.0,7903578.872638116,
203,7669,1060019420,0.35850324812521794,0.017130720498857284,0.0,1.1084307215187281E8,
204,1754,1060019430,1.5923432164676172,0.07258705915208613,0.0,1.080253422968437E8,
205,12990,1060019510,1.5923432164676172,0.022394081994904037,0.0,2.4574445673261872E8,
206,215,1060019520,0.4378949581616401,0.06219481846131727,0.0,1.130487074348316E7,
207,13485,1060019540,0.9510627745443507,0.01750897633686777,0.0,1.9970984472777483E8,
208,9074,1060019550,0.2343059598404277,0.001101270344723911,0.0,8458464.501763599,
209,15847,1060019670,0.009304043840246568,4.578088068035803E-5,0.0,614766.7738720799,
210,4419,1060019680,0.009304043840246568,2.7212362486724786E-5,0.0,102461.66667488017,
211,22888,1060019800,0.0,0.0,0.0,0.0,
212,8787,1060019810,0.0918691061420182,0.0010348569337770093,0.0,7730031.323580359,
213,12959,1060020040,0.0,0.0,0.0,0.0,
214,23877,1060020050,0.0023786813036570367,1.4421431509986796E-5,0.0,293268.4455674541,
215,15918,1060020240,0.0,0.0,0.0,0.0,
216,10760,1060020250,0.0,0.0,0.0,0.0,
217,29224,1060020420,0.0,0.0,0.0,0.0,
218,464,1060020430,0.0,0.0,0.0,0.0,
219,5221,1060020450,0.0,0.0,0.0,0.0,
220,588,1060020460,0.0,0.0,0.0,0.0,
221,4374,1060020490,0.0,0.0,0.0,0.0,
222,266,1060020500,0.0,0.0,0.0,0.0,
223,10586,1060020520,0.0,0.0,0.0,0.0,
224,350,1060020530,6.902947085522013E-4,1.9723164749758023E-5,0.0,5899.622494028778,
225,12416,1060020570,0.012938497614272706,1.582560805695806E-4,0.0,1679395.787664896,
226,22295,1060020580,0.012938497614272706,2.801091068015359E-4,0.0,5338013.075989846,
227,8651,1060021110,0.0,0.0,0.0,0.0,
228,2284,1060021120,0.0,0.0,0.0,0.0,
229,15799,1060021220,0.0,0.0,0.0,0.0,
230,2424,1060021230,0.0,0.0,0.0,0.0,
231,6255,1060021340,0.0,0.0,0.0,0.0,
232,11620,1060021350,0.0,0.0,0.0,0.0,
233,32536,1060021440,0.0,0.0,0.0,0.0,
234,402,1060021450,0.0,0.0,0.0,0.0,
235,12586,1060021500,0.015231200345311804,1.10777511182712E-4,0.0,1188754.582623893,
236,1295,1060021510,0.015231200345311804,0.001170144388421931,0.0,1292560.398131955,
237,3226,1060021570,0.006036742022624126,1.760438340674907E-4,0.0,484185.46559284185,
238,213,1060021580,0.006036742022624126,4.2512757335685865E-4,0.0,77220.58230066147,
239,14298,1060021620,0.03638728003359525,7.096016598726226E-4,0.0,8643060.955434006,
240,134,1060021630,5.04838256303546E-4,4.897358042502308E-5,0.0,5595.821753359135,
241,4945,1060021650,0.019899994938176072,3.627457267647642E-4,0.0,1528365.1758588273,
242,8873,1060021660,0.09524092739235238,0.004687146333535453,0.0,3.662774701174849E7,
243,2867,1060021840,0.014981548802592223,3.99056217306766E-4,0.0,974089.5308062508,
244,4403,1060021850,0.010790627744904111,5.121536567553608E-4,0.0,1919821.664308343,
245,7080,1060021910,0.01992295851225109,0.0011587266090054026,0.0,6982010.74491146,
246,310,1060021920,0.0,0.0,0.0,0.0,
247,31381,1060021940,0.15806519036751937,0.0015722852605228755,0.0,4.201494930484075E7,
248,34574,1060022420,0.13480799428459764,0.004941924762059315,0.0,1.4504191959064096E8,
249,29955,1060022430,0.10251067387188767,7.083821649996907E-4,0.0,1.8051394509235807E7,
250,16552,1060022910,0.06658071167895989,4.91660099403712E-4,0.0,6903477.196438592,
251,12842,1060022920,0.19333717709460488,0.0027838869758816213,0.0,3.0356064655858062E7,
252,823,1060023020,0.0,0.0,0.0,0.0,
253,258,1060023030,0.0,0.0,0.0,0.0,
254,4208,1060023050,0.08506067237982447,0.005693414764110151,0.0,2.0341179480173867E7,
255,4678,1060023060,0.02579166554256439,5.928292903776663E-4,0.0,2353447.3481839546,
256,28328,1060023130,0.06934608943938546,0.0011590089686573106,0.0,2.7803439376809865E7,
257,11356,1060023140,0.03609817258248086,0.0034540955571969742,0.0,3.3362192586486198E7,
258,152,1060023300,0.0,0.0,0.0,0.0,
259,2872,1060023310,0.04661462885554402,0.002210702581941687,0.0,5400295.514442955,
260,3072,1060023450,0.012436275493287605,8.265480007327653E-4,0.0,2159210.6633903123,
261,8005,1060023460,0.022349454281575164,0.0011246275819332052,0.0,7660982.1020669425,
262,27298,1060023660,0.02347847329884206,0.002111665987130999,0.0,4.898828090505747E7,
263,1799,1060023670,0.0,0.0,0.0,0.0,
264,9915,1060023770,0.003181331498006113,2.280091121891387E-5,0.0,192347.99682174114,
265,1211,1060023780,0.003181331498006113,1.1708201137306635E-4,0.0,124625.74276157336,
266,33003,1060023840,0.002929088636783118,4.4778858880517255E-5,0.0,1255807.9340042458,
267,376,1060023850,0.0,0.0,0.0,0.0,
268,21095,1060023890,0.025413053771460192,6.815284494271497E-4,0.0,1.2215550368255947E7,
269,13153,1060023900,0.010833759500773204,1.713064322237842E-4,0.0,1916027.0732100871,
270,3637,1060023950,0.00116737405718275,7.451228362335961E-5,0.0,230558.70572805463,
271,14728,1060023960,0.031119502042119645,2.756308826166164E-4,0.0,3455725.66313478,
272,15801,1060024070,0.003371576231717114,1.5619517444237532E-4,0.0,2098861.7566551273,
273,10130,1060024080,0.008873542031538045,2.1918981366126334E-4,0.0,1891042.8720833838,
274,34669,1060024310,0.0225609567277049,1.674276771448806E-4,0.0,4935360.862173708,
275,14788,1060024320,0.0,0.0,0.0,0.0,
276,6629,1060024620,0.002838932740006821,6.348289085711332E-5,0.0,358009.6694142068,
277,632,1060024630,0.0,0.0,0.0,0.0,
278,15003,1060024680,0.003384473221643413,9.224829933999036E-6,0.0,117566.54538989652,
279,5323,1060024690,0.0,0.0,0.0,0.0,
280,19031,1060024770,0.017364267234313665,5.73814345094305E-4,0.0,9267565.728123283,
281,1212,1060024780,0.0,0.0,0.0,0.0,
282,5855,1060024830,0.0,0.0,0.0,0.0,
283,233,1060024840,0.0,0.0,0.0,0.0,
284,23987,1060024870,0.0038204760233728104,6.970598573611255E-5,0.0,1416818.8797394487,
285,25298,1060024880,0.0020893785678149524,1.617976641926277E-5,0.0,346924.5163798009,
286,23121,1060025000,0.02484903500413217,2.3752275848614213E-4,0.0,4645165.755177823,
287,361,1060025010,0.0028359527482040687,1.608720520828998E-4,0.0,49670.76390840671,
288,21833,1060025050,0.04619186477025166,0.0011853885005685249,0.0,2.1896858883862462E7,
289,31343,1060025060,0.14418798654714537,0.006959030815157875,0.0,1.8524664320543337E8,
290,21988,1060025450,0.1371044033976228,0.005174640318610187,0.0,9.592160486054274E7,
291,16404,1060025460,0.1966160044812414,0.014110535388658512,0.0,1.9561740902758062E8,
292,19916,1060025690,0.3056427459494409,0.0028617284687672685,0.0,4.791207414053303E7,
293,18385,1060025700,0.20418718267397512,0.011066680855686196,0.0,1.7100243954473293E8,
294,9639,1060025940,0.14897199604658004,0.0010552652768594363,0.0,8530014.07492007,
295,9574,1060025950,0.14897199604658004,0.01357833566911983,0.0,1.091350477477516E8,
296,29026,1060026210,0.1735035195618734,7.48922535453631E-4,0.0,1.8199104740840487E7,
297,8,1060026220,0.1735035195618734,0.08675013415581934,0.0,580704.8287412992,
298,14747,1060026230,0.2812313439321217,0.013641300194788425,0.0,1.6798384808046514E8,
299,1580,1060026240,0.1735035195618734,0.009634344936915607,0.0,1.2738630817467019E7,
300,2190,1060026360,0.05499726145024765,0.0125406447171046,0.0,2.2968132577866394E7,
301,2217,1060026370,0.05428013506003189,0.016651298673537644,0.0,3.0880966075935118E7,
302,7093,1060026440,0.05817664138444103,0.009177408696112192,0.0,5.438037626422264E7,
303,2578,1060026450,0.10511723344670305,0.008763587671257494,0.0,1.8872506727393866E7,
304,17774,1060026610,0.535564092380141,0.03428702283363663,0.0,5.0815772498936456E8,
305,10099,1060026620,0.18562796298148543,0.003045741941227078,0.0,2.5615158454554025E7,
306,17809,1060026800,0.21525252735966258,0.0034045380188529417,0.0,5.038276659867083E7,
307,3428,1060026820,0.0,0.0,0.0,0.0,
308,39628,1060027020,0.17428585910358568,0.006279804385121707,0.0,2.060065557915527E8,
309,82,1060027030,0.0,0.0,0.0,0.0,
310,755,1060027040,0.0,0.0,0.0,0.0,
311,1202,1060027050,0.15590216000378615,0.01919428834352867,0.0,1.9694010962754134E7,
312,540,1060027100,0.13053776800132064,0.06616215493307019,0.02247377733571203,3.0838039890022073E7,
313,984,1060027110,0.14442867032335824,0.07520694253396322,0.0,6.216100289776085E7,
314,538,1060027160,0.16292169792407726,0.06753948920874392,0.0,3.0047690741472196E7,
315,3015,1060027170,0.16292169792407726,0.05468561546492408,0.0,1.3598018179862022E8,
316,6272,1060027410,0.8495505726205115,0.16403805678899477,0.0,8.46618783391372E8,
317,91,1060027420,0.04742334681646869,0.0059700465181116965,0.0,779744.467205414,
318,11,1060027430,0.0,0.0,0.0,0.0,
319,90,1060027440,0.0,0.0,0.0,0.0,
320,244,1060027450,0.0,0.0,0.0,0.0,
321,764,1060027490,0.0,0.0,0.0,0.0,
322,274,1060027500,0.0,0.0,0.0,0.0,
323,2106,1060027530,0.0,0.0,0.0,0.0,
324,206,1060027540,0.0,0.0,0.0,0.0,
325,1981,1060027570,0.0,0.0,0.0,0.0,
326,432,1060027580,0.0,0.0,0.0,0.0,
327,1177,1060027610,0.0,0.0,0.0,0.0,
328,27,1060027620,0.0,0.0,0.0,0.0,
329,26670,1060027630,0.041856595609740616,0.0010267718417817857,0.0,2.2062891324588157E7,
330,8,1060027640,0.0,0.0,0.0,0.0,
331,1306,1060027650,0.0,0.0,0.0,0.0,
332,227,1060027660,0.0,0.0,0.0,0.0,
333,652,1060027690,0.0,0.0,0.0,0.0,
334,702,1060027700,0.0,0.0,0.0,0.0,
335,1339,1060027730,0.0,0.0,0.0,0.0,
336,461,1060027740,0.0,0.0,0.0,0.0,
337,787,1060027790,0.0,0.0,0.0,0.0,
338,703,1060027800,0.0,0.0,0.0,0.0,
339,3868,1060027830,0.0,0.0,0.0,0.0,
340,2160,1060027840,0.0,0.0,0.0,0.0,
341,34707,1060027920,0.0,0.0,0.0,0.0,
342,1090,1060027930,0.0,0.0,0.0,0.0,
343,9593,1060027980,0.0,0.0,0.0,0.0,
344,4599,1060027990,0.0,0.0,0.0,0.0,
345,3071,1060028080,0.0,0.0,0.0,0.0,
346,2831,1060028090,0.0,0.0,0.0,0.0,
347,2711,1060028180,0.0,0.0,0.0,0.0,
348,8803,1060028190,0.0,0.0,0.0,0.0,
349,5495,1060028480,0.0,0.0,0.0,0.0,
350,40909,1060028490,0.0,0.0,0.0,0.0,
351,1560,1060028700,0.0,0.0,0.0,0.0,
352,35057,1060028710,0.0,0.0,0.0,0.0,
353,11874,1060028960,0.0645445445197944,0.004905943222543605,0.0,4.389072677495959E7,
354,4505,1060028970,0.16424100291178811,0.007328309259132867,0.0,2.4913021318056893E7,
355,9125,1060029050,0.577542654367856,0.029251232770960683,0.0,2.0011950014193147E8,
356,3868,1060029060,0.01885472498948445,4.5001485355274025E-4,0.0,1299449.4188273405,
357,7075,1060029180,0.8151292309601589,0.02513425427478038,0.0,1.3241453511696637E8,
358,114,1060029190,0.0,0.0,0.0,0.0,
359,23354,1060029200,0.8694795732889377,0.06985594198156846,0.0,1.2060096985823622E9,
360,10419,1060029210,0.038891973301590756,4.6358388863862915E-4,0.0,3546856.255889765,
361,27788,1060029350,1.4907484992207662,0.054965544862411994,0.0,1.117024467621543E9,
362,14176,1060029360,0.7021507702017619,0.10146154218426709,0.0,1.0404855007337602E9,
363,754,1060029430,0.0836297506767743,0.01211010483042419,0.0,6556243.682671652,
364,28024,1060029440,0.5180560378715477,0.01953701614746191,0.0,3.9248987511095357E8,
365,1336,1060029700,0.9864632956507859,0.172621569879234,0.0,1.6369186968490756E8,
366,10535,1060029710,1.1365023114392245,0.1257667903264971,0.0,9.314391367635798E8,
367,18435,1060029810,0.7923166655290076,0.05739972927050676,0.0,7.430584620566525E8,
368,3096,1060030220,1.0142900890535476,0.19052692546269698,0.0,4.154352300631435E8,
369,65,1060030230,0.9771685604925958,0.40630128329057785,0.0,1.8554725357625872E7,
370,526,1060030250,0.6681028142744604,0.30589224024721284,0.0,1.1322145252422476E8,
371,1150,1060030260,0.6681028142744604,0.047284458788491086,0.0,3.8213309682560675E7,
372,11073,1060030310,0.92237486178228,0.072209123664889,0.0,5.637611171019686E8,
373,466,1060030320,0.17821629473863704,0.02298769548566695,0.0,7508489.781855035,
374,4550,1060030350,0.10452540405068904,0.019477355516126532,0.0,6.199516677611782E7,
375,1706,1060030360,0.09624399014554064,0.03264643833439239,0.0,3.883316073528762E7,
376,20747,1060030400,1.0847800863327837,0.07812948082477217,0.0,1.1389979244739306E9,
377,374,1060030410,0.49125957753730526,0.24671206537742743,0.0,6.417347084573296E7,
378,666,1060030450,0.48642239071993093,0.1514742758490271,0.0,7.007739959233683E7,
