system:index,PfafIDrunoff_annua,countrunoff_annua,meanrunoff_annua,.geo
768,125808,1554,0.09975255253146223,
769,125809,4237,0.021131803442218537,
770,125900,21685,0.11607616292583844,
771,126000,14216,0.02287273771280332,
772,126010,16625,0.17710678838983704,
773,126020,10836,0.10815375587954078,
774,126030,7058,0.022068126921146607,
775,126041,922,-0.07790230092886197,
776,126042,23196,0.046149119598417936,
777,126043,13881,0.04011412210041029,
778,126044,5354,0.05298106127055133,
779,126045,1345,0.024500051758299456,
780,126046,8867,0.04126379048870548,
781,126047,494,0.04563128467369156,
782,126048,4234,0.12044463091693336,
783,126049,5274,0.03926051374078163,
784,126050,3766,3.4780513064046234E-5,
785,126060,6408,0.001785582253904914,
786,126070,6570,7.72118805420235E-4,
787,126080,13654,0.0047697252084369715,
788,126090,7780,0.0017964341178030518,
789,127100,6765,-0.0016812667721474196,
790,127200,5107,0.022313511222930658,
791,127201,317,5.845532113869576E-4,
792,127202,23935,0.012675810729793721,
793,127203,8339,0.0071173009485166975,
794,127204,13276,0.014067139345917279,
795,127205,18852,0.023414614297245555,
796,127206,6514,0.014709199279184121,
797,127207,624,0.0180415579388316,
798,127208,15023,0.01972291624168805,
799,127209,20663,0.025172169388776772,
800,127300,12402,0.005623076423022289,
801,127301,1398,2.193040410085436E-4,
802,127302,6859,0.005242114961336229,
803,127303,12588,0.004159073973683414,
804,127304,16009,0.004549949702504928,
805,127305,2474,0.0017430883923186197,
806,127306,8525,0.012873126384621259,
807,127307,17408,0.008454284223619195,
808,127308,6088,0.011505425769349275,
809,127309,7623,0.0071415238291343925,
810,127400,33840,0.006788777699439912,
811,127410,26930,0.0017576956013087893,
812,127420,7055,0.004114969169477532,
813,127421,3722,4.861796378098614E-4,
814,127422,1590,0.0043294732489621,
815,127423,2244,0.0010427445910801893,
816,127424,1519,8.068634670837095E-4,
817,127425,3927,7.428580750242835E-4,
818,127426,21125,0.016059756376949497,
819,127427,1042,0.001358663139673971,
820,127428,5069,0.0018797182566938316,
821,127429,5224,0.00398289371558231,
822,127430,44,-3.942714998288956E-6,
823,127441,12070,5.663017141676012E-4,
824,127442,14759,0.0014991753155822712,
825,127443,10391,0.0011442820321653896,
826,127444,7778,9.35507602562272E-4,
827,127445,6291,0.0010080763171378625,
828,127446,64917,0.0023303131914413377,
829,127447,3950,0.0011275369372101445,
830,127448,9904,0.0022695170362986546,
831,127449,17600,0.013103505811550854,
832,127450,1674,7.252957332027389E-5,
833,127461,665,1.0973789626182395E-4,
834,127462,3590,2.9042312036694254E-4,
835,127463,53,-1.3466803026536745E-4,
836,127464,8970,3.464833034351593E-4,
837,127465,11872,3.8640234652219645E-4,
838,127466,17737,0.007325370077747906,
839,127467,19764,0.006650477750005106,
840,127468,4595,0.03854347517076116,
841,127469,7925,0.0471518102528963,
842,127470,7040,6.26465396333556E-4,
843,127481,440,4.2922903931652746E-4,
844,127482,17789,0.0014029447968414788,
845,127483,205,4.950075069129107E-4,
846,127484,20407,9.110996553667035E-4,
847,127485,221,4.931797870882699E-4,
848,127486,2255,0.0016947338791974654,
849,127487,2054,0.0019041926670935276,
850,127488,2147,0.0018624816943750067,
851,127489,5513,0.0013722320176088312,
852,127491,3380,4.95479699862377E-4,
853,127492,5205,5.052415536992454E-4,
854,127493,1899,5.413576986666289E-4,
855,127494,5566,3.8315842427216003E-4,
856,127495,7595,3.677277830490079E-4,
857,127496,14596,6.433173972363089E-4,
858,127497,8623,7.796198942130675E-4,
859,127498,12464,0.005904033960476923,
860,127499,10068,0.005469995192328908,
861,127500,3051,-0.005669800183196094,
862,127601,629,-0.014262203217984654,
863,127602,9048,0.012917586810955969,
864,127603,10701,0.006504196206784172,
865,127604,32281,0.02169103318522671,
866,127605,13081,0.020982822539900328,
867,127606,23055,0.039697468936343225,
868,127607,10170,0.020383049354100874,
869,127608,5276,0.022465067278491766,
870,127609,11001,0.02469143273641706,
871,127700,3039,0.004485064999532641,
872,127701,11517,-0.030582709017879444,
873,127702,2045,-0.006527348959715709,
874,127703,5873,-0.018019084542285443,
875,127704,8967,0.004927148738697595,
876,127705,10418,0.0017480414901550158,
877,127706,44316,0.021278487660649815,
878,127707,4130,-0.024389478617325513,
879,127708,3343,0.0024787174300158294,
880,127709,1865,-0.012987103086034171,
881,127801,19166,0.023554371744982053,
882,127802,12284,0.04450266225091763,
883,127803,14445,0.0844840298827335,
884,127804,29385,0.10038259355197432,
885,127805,8300,0.08955119672644932,
886,127806,12604,0.10860600898010274,
887,127807,26448,0.0765320978417226,
888,127808,5921,0.25484639414539245,
889,127809,4502,0.09225596842751255,
890,127910,2674,-0.011478367866528047,
891,127921,5312,0.0044635239972704525,
892,127922,18620,0.03536447755651972,
893,127923,10293,0.016912355111434657,
894,127924,2969,0.021322153247034372,
895,127925,2637,0.031858662826529036,
896,127926,1247,0.06237613210732344,
897,127927,4396,0.0959224217437372,
898,127928,1298,0.10082049651869814,
899,127929,870,0.12643029675045336,
900,127930,8334,0.0032544287758307193,
901,127941,5915,0.021546906520502503,
902,127942,2130,0.02288705304244905,
903,127943,4715,0.013544253754269034,
904,127944,13227,0.018501567990151575,
905,127945,6928,0.01490736437130407,
906,127946,2231,0.00422939501070942,
907,127947,103,0.0018784134138321994,
908,127948,1983,0.009329855522512833,
909,127949,3419,0.04180609159817084,
910,127950,18556,0.001705290423565631,
911,127960,25103,0.08093193650962101,
912,127971,12167,0.00866746460959512,
913,127972,10497,0.048707839526012806,
914,127973,2728,0.0029293864107650634,
915,127974,8371,0.05595452078308303,
916,127975,1783,0.08651465477307126,
917,127976,8682,0.07060141057117861,
918,127977,314,0.11918833578576518,
919,127978,7488,0.15405999548231936,
920,127979,14869,0.1725720115121043,
921,127980,23692,0.13155936224334952,
922,127990,26531,0.140911772940109,
923,128001,2494,6.694482335334866E-5,
924,128002,4439,5.582373275932722E-4,
925,128003,8535,0.004492201496414596,
926,128004,4042,2.741168942601824E-5,
927,128005,13688,0.0032737396952369833,
928,128006,5048,0.009951105391376183,
929,128007,10152,0.012590962472460474,
930,128008,19776,0.007195511345020324,
931,128009,8469,0.011654642590346147,
932,128010,28248,5.170896885093957E-5,
933,128020,21313,0.01816942190530513,
934,128030,4994,0.004618972540614991,
935,128040,37051,0.02191108554425491,
936,128050,31285,0.015323917628756902,
937,128060,36625,0.01571680068155963,
938,128070,842,0.004308212474521368,
939,128080,20752,0.029871242670874827,
940,128091,1275,0.0016156212321478262,
941,128092,2906,0.03347128295167471,
942,128093,986,0.007519667741495172,
943,128094,5169,0.030127744688204717,
944,128095,4321,0.003659191898060646,
945,128096,19629,0.015316492072295634,
946,128097,1427,9.325995169579714E-4,
947,128098,18549,0.02786323915849664,
948,128099,15132,0.008662747458026377,
949,129010,4725,0.05513917946617762,
950,129021,384,0.18588241050309426,
951,129022,7051,0.03943805812253113,
952,129023,533,0.17228268273452813,
953,129024,12023,0.03315803937708255,
954,129025,4404,0.09698036339737066,
955,129026,20469,0.027374844798631975,
956,129027,5476,0.009337085766353077,
957,129028,4011,0.00415955740425235,
958,129029,2668,0.004005864892086247,
959,129030,1,0.19180163741111755,
960,129040,14359,0.05238626928309324,
961,129050,755,0.1581162210485402,
962,129061,222,0.03456320916296565,
963,129062,33991,0.027171821898811805,
964,129063,2302,0.0753879913136684,
965,129064,8044,0.03125859163342317,
966,129065,4159,0.03877015750057992,
967,129066,9253,0.02839802182093092,
968,129067,1504,0.04127893915039501,
969,129068,20974,0.010469822399004828,
970,129069,11063,0.007499833168031394,
971,129070,1017,0.04759257836714481,
972,129080,19497,0.013189329166967006,
973,129090,24452,0.010467128302786108,
974,129100,3201,0.002305748441014932,
975,129101,3554,0.01995478783912062,
976,129102,7204,0.03055199179065394,
977,129103,3073,0.06757236790319708,
978,129104,41933,0.026017052072975486,
979,129105,49,0.22521669533548244,
980,129106,32639,0.030253132301690976,
981,129107,588,0.07511672374300428,
982,129108,8766,0.0073329420539620825,
983,129109,5589,0.014279759278872565,
984,129210,18147,0.003852297446420815,
985,129221,12647,0.0014644658423217805,
986,129222,6478,0.0013868863267143068,
987,129223,929,9.399438074594016E-4,
988,129224,19232,0.003589159533456662,
989,129225,2066,0.0011797310529651182,
990,129226,9756,0.001032597536615591,
991,129227,4196,0.002628764695094523,
992,129228,13495,0.0050187060834919325,
993,129229,8477,7.053922222916446E-4,
994,129230,1126,0.0016929206209904866,
995,129240,11966,0.0018734779442177237,
996,129250,1435,0.001992519561986201,
997,129260,4273,0.0019475265196685011,
998,129270,9760,0.002694001189360329,
999,129280,32075,0.001615113157832014,
1000,129290,16370,0.0019910546092834916,
1001,129300,18088,0.0015921226697251066,
1002,129301,3328,0.024792291294420375,
1003,129302,23973,0.0031176680211743406,
1004,129303,198,-0.0010871306526572878,
1005,129304,14174,0.0017995960337172173,
1006,129305,4003,-1.6182790450827852E-4,
1007,129306,1988,0.0015006478789099079,
1008,129307,2659,8.189449664210297E-4,
1009,129308,1969,0.0023513644993158594,
1010,129309,2253,0.002891244725631915,
1011,129400,1541,0.012674400271631085,
1012,129410,18620,0.004656489575213851,
1013,129420,11448,0.005089417792524761,
1014,129430,15905,0.001186273817329316,
1015,129440,33420,0.001767567174569224,
1016,129450,1043,0.0010166391813972683,
1017,129460,28743,0.004320481939522288,
1018,129470,13197,0.0013876877625266467,
1019,129480,24148,0.004731166116368357,
1020,129490,14595,0.0026400922914405016,
1021,129500,36199,0.008700042398166024,
1022,129501,710,0.002331336023336975,
1023,129502,5681,0.007974458371545277,
1024,129503,5251,0.011722029218938446,
1025,129504,10029,0.005491471539184978,
1026,129505,1816,0.013741004893036828,
1027,129506,719,0.005036090272766209,
1028,129507,2045,0.007471669174148508,
1029,129508,2122,0.0037162094309850344,
1030,129509,886,0.009880255779382051,
1031,129601,11485,0.012089454537226244,
1032,129602,2289,0.00676112471534536,
1033,129603,2129,0.014756843967473147,
1034,129604,16065,0.0637633239593212,
1035,129605,12329,0.038064873319512374,
1036,129606,8988,0.06933092973506082,
1037,129607,6625,0.10980810207241938,
1038,129608,3469,0.08282856539143786,
1039,129609,6981,0.12335441753000187,
1040,129700,1569,0.012123572478403859,
1041,129801,14099,0.007542368130233676,
1042,129802,3913,0.0035408878832586276,
1043,129803,4781,0.007180684697238245,
1044,129804,4876,0.002879720272035334,
1045,129805,5748,0.024322279603672916,
1046,129806,6277,0.01804337012714082,
1047,129807,1149,0.00296077093682465,
1048,129808,3784,0.005554214438907715,
1049,129809,30153,0.007046989141660635,
1050,129910,21985,0.027115035882053763,
1051,129920,14528,0.0116409281546189,
1052,129930,10377,0.027913326299459303,
1053,129940,14741,0.023346934223823165,
1054,129950,8942,0.0251260187646892,
1055,129960,13111,0.08838164526660143,
1056,129970,801,0.14783444218972575,
1057,129980,25567,0.09392265365138168,
1058,129990,20302,0.21606969013412056,
1059,131100,7,-0.0020997712672410815,
1060,131210,36413,0.031193535456174416,
1061,131220,29504,0.041253604018004236,
1062,131230,5133,0.010264520236786494,
1063,131240,8388,0.08551820575463218,
1064,131250,9883,0.07325668136478154,
1065,131260,8424,0.07971055803814653,
1066,131270,277,0.26926834500183267,
1067,131280,6283,0.1713364549419327,
1068,131290,27403,0.23722823963115078,
1069,131310,7362,0.0019863714455407733,
1070,131320,24137,0.01939075766823934,
1071,131330,2825,9.53511012962435E-4,
1072,131340,12959,0.08444791259774001,
1073,131350,32655,0.06624920880885185,
1074,131360,18771,0.19244427926372876,
1075,131370,6648,0.07728082841522876,
1076,131380,19981,0.2536427344253754,
1077,131390,22309,0.18019145790316599,
1078,131400,27236,0.2805391538985908,
1079,131500,1216,0.15004340458340096,
1080,131600,27100,0.2531769722538589,
1081,131700,3702,0.28617603003360914,
1082,131810,7669,0.18266284235065183,
1083,131820,27032,0.30619472693545124,
1084,131831,9065,0.29642315107564066,
1085,131832,2096,0.14778804729453499,
1086,131833,1404,0.16472624135858163,
1087,131834,7453,0.3172204952366907,
1088,131835,4701,0.211227530634482,
1089,131836,5223,0.2020025094897958,
1090,131837,1405,0.16234620323863364,
1091,131838,3404,0.1821448463704705,
1092,131839,2535,0.17049257253721148,
1093,131840,32853,0.2739626620708677,
1094,131850,1917,0.3056938294131547,
1095,131860,15834,0.3067951290100286,
1096,131870,27761,0.31916551428208095,
1097,131880,10768,0.2360609482730034,
1098,131890,16897,0.1118405960080008,
1099,131901,1611,0.21348091311250647,
1100,131902,12986,0.3098974221200554,
1101,131903,163,0.1412638130301793,
1102,131904,13467,0.3565917397913053,
1103,131905,8998,0.269242681268782,
1104,131906,15847,0.47891024370142127,
1105,131907,4365,0.16685321907845316,
1106,131908,22888,0.46256904878908256,
1107,131909,8655,0.11233631279884164,
1108,132110,12959,0.2478963398273083,
1109,132120,8133,0.2602388777372198,
1110,132130,10012,0.40895351670848573,
1111,132140,8201,0.5625683676170555,
1112,132150,13248,0.5851025617269425,
1113,132160,16791,0.4946674935892687,
1114,132170,26204,0.5335184552385034,
1115,132180,13732,0.44610973735316856,
1116,132190,10365,0.5063807201565531,
1117,132210,5805,0.4157262470930499,
1118,132221,1643,0.664542881841874,
1119,132222,5576,0.5770117252731788,
1120,132223,2700,0.5581193875107555,
1121,132224,7616,0.6450550286532762,
1122,132225,3453,0.53861604629099,
1123,132226,56987,0.6417529891815649,
1124,132227,30136,0.3779838142711872,
1125,132228,6845,0.5484314654144036,
1126,132229,43836,0.6293329896713765,
1127,132230,5751,0.5133392184493725,
1128,132241,319,0.7152826552417229,
1129,132242,110959,0.4315527646113451,
1130,132243,5114,0.5420511564358925,
1131,132244,41565,0.41553591132900747,
1132,132245,13833,0.5202647359052569,
1133,132246,23499,0.32083157898541137,
1134,132247,57331,0.23498460613078043,
1135,132248,17409,0.2568355059424356,
1136,132249,48167,0.25292624418602494,
1137,132251,9111,0.5783677148882175,
1138,132252,10382,0.41903507377482846,
1139,132253,1600,0.35203657091653995,
1140,132254,3695,0.349901290332393,
1141,132255,3579,0.292126843916668,
1142,132256,10074,0.3634819813602116,
1143,132257,1050,0.350608860166954,
1144,132258,49121,0.28906560520501834,
1145,132259,7060,0.326047652111341,
1146,132261,5095,0.341146380245536,
1147,132262,19770,0.3295470270442247,
1148,132263,10728,0.4049443541850457,
1149,132264,21755,0.53227715162414,
1150,132265,32490,0.41700887843327494,
1151,132266,16684,0.6283303244347573,
1152,132267,2290,0.6061334163172478,
1153,132268,16265,0.5603623613286467,
1154,132269,50179,0.5582008586073364,
1155,132270,11902,0.2957677528142026,
1156,132281,2055,0.22275623517399154,
1157,132282,8164,0.21461480178224093,
1158,132283,10589,0.27327449110217383,
1159,132284,6191,0.3510675807646875,
1160,132285,32409,0.5167049756914852,
1161,132286,5085,0.4136482743571119,
1162,132287,3959,0.3943552645360703,
1163,132288,5647,0.349866384997012,
1164,132289,8978,0.37874036219147084,
1165,132291,21955,0.2512124359549597,
1166,132292,22986,0.24645178232620044,
1167,132293,874,0.15238499626826435,
1168,132294,23415,0.25279827981487407,
1169,132295,2221,0.13898927413964743,
1170,132296,55095,0.27325665952873746,
1171,132297,5317,0.22219347440153706,
1172,132298,15281,0.4373352756813745,
1173,132299,48129,0.31180671048612874,
1174,132301,2065,0.575913348343361,
1175,132302,17430,0.9326531509456537,
1176,132303,8034,0.7385969492338414,
1177,132304,13322,1.1021698852073338,
1178,132305,669,1.0723360095188086,
1179,132306,4814,0.5779419612823046,
1180,132307,2797,0.6797027598017792,
1181,132308,27021,1.2137285780307019,
1182,132309,2706,0.9952921104651047,
1183,132410,111,1.2140215975439757,
1184,132421,3252,0.7842282386010474,
1185,132422,20282,0.9788370176669113,
1186,132423,8051,0.4570751798439215,
1187,132424,14989,0.4257969333240284,
1188,132425,695,0.38477866439620084,
1189,132426,20327,1.0511598246203684,
1190,132427,4403,0.5414469830041293,
1191,132428,4263,0.960479534197348,
1192,132429,7450,0.6989951682670771,
1193,132430,1000,0.8852968982277954,
1194,132440,34930,0.5840826670320288,
1195,132450,26990,0.5067174665708986,
1196,132461,15429,0.3856524771554901,
1197,132462,32766,0.6162863115929341,
1198,132463,9050,0.36548514560680173,
1199,132464,7441,0.6458191252095227,
1200,132465,1966,0.6244968488701889,
1201,132466,4956,0.694959125098674,
