PFAF_ID,SUB_NAME,MAJ_NAME
444078,[Lenya],[Peninsula Malaysia]
444079,"[West Coast 17, West Coast 18, Ngawan Chaung]","[Peninsula Malaysia, Peninsula Malaysia, Peninsula Malaysia]"
444080,"[Ngawan Chaung, Sarawa, Tenasserim]","[Peninsula Malaysia, Peninsula Malaysia, Peninsula Malaysia]"
444090,"[Ngawan Chaung, West Coast 20, West Coast 19]","[Peninsula Malaysia, Peninsula Malaysia, Peninsula Malaysia]"
445100,"[Myanmar Coast 2, Mottama, Atarar, West Coast 24, West Coast 23, West Coast 22, West Coast 21, Ye]","[Sittang, Peninsula Malaysia, Peninsula Malaysia, Peninsula Malaysia, Peninsula Malaysia, Peninsula Malaysia, Peninsula Malaysia, Peninsula Malaysia]"
445200,[Mottama],[Peninsula Malaysia]
445300,"[Delta, Myanmar Coast 2, Sittang 1]","[Salween, Sittang, Sittang]"
445410,[Delta],[Salween]
445420,"[Mae Nam Moei, Nam Mae Yuam]","[Salween, Salween]"
445430,[Salween 1],[Salween]
445440,"[Pawn 2, Lake Inle, Pawn 1]","[Salween, Salween, Salween]"
445450,"[Salween 3, Salween 2, Mae Nam Pai]","[Salween, Salween, Salween]"
445460,[Nam Teng],[Salween]
445470,[Nanding He],[Salween]
445471,"[Salween 5, Salween 4, Nam]","[Salween, Salween, Salween]"
445472,[Nam Pang],[Salween]
445473,[Salween 5],[Salween]
445474,[Nam Hka],[Salween]
445475,"[Ma, Salween 7, Salween 6]","[Salween, Salween, Salween]"
445476,[Nanding He],[Salween]
445477,"[Nu Jiang 1, Salween 8]","[Salween, Salween]"
445478,[Oi Qu],[Salween]
445479,[Nu Jiang 2],[Salween]
445480,[Tanggula Shan],[Salween]
445490,[Tanggula Shan 1],[Salween]
445500,[Sittang 1],[Sittang]
445601,"[Kun Pyu, Sittang 2, Sittang 1]","[Sittang, Sittang, Sittang]"
445602,[Sittang 3],[Sittang]
445603,[Sittang 3],[Sittang]
445604,[Kabaung],[Sittang]
445605,"[Sittang 4, Sittang 3, Swa]","[Sittang, Sittang, Sittang]"
445606,[Sittang 4],[Sittang]
445607,[Sittang 4],[Sittang]
445608,[Sittang 4],[Sittang]
445609,[Pyaunglaung],[Sittang]
445700,"[Hlaing, MyanmarCoast, Delta East, Pyamalaw / Thetkethaung, Bogale]","[Sittang, Sittang, Irrawaddy, Irrawaddy, Irrawaddy]"
445811,"[Irrawaddy 1, Irrawaddy 2, Nawin]","[Irrawaddy, Irrawaddy, Irrawaddy]"
445812,[Pani],[Irrawaddy]
445813,[Butle],[Irrawaddy]
445814,[Yin],[Irrawaddy]
445815,[Irrawaddy 3],[Irrawaddy]
445816,[Mon],[Irrawaddy]
445817,[Pin],[Irrawaddy]
445818,[Yaw Chaung],[Irrawaddy]
445819,[Irrawaddy 4],[Irrawaddy]
445821,[Chindwin],[Irrawaddy]
445822,"[Manipur, Myittha]","[Irrawaddy, Irrawaddy]"
445823,[Chindwin 2],[Irrawaddy]
445824,[Uyu Chaung],[Irrawaddy]
445825,[Chindwin 3],[Irrawaddy]
445826,[Chindwin 3],[Irrawaddy]
445827,[Chindwin 3],[Irrawaddy]
445828,[Tarung Hka],[Irrawaddy]
445829,[Tarung Hka],[Irrawaddy]
445830,"[Irrawaddy 5, Zawgyi, Daungyu, Mu]","[Irrawaddy, Irrawaddy, Irrawaddy, Irrawaddy]"
445841,[Zawgyi],[Irrawaddy]
445842,[Zawgyi],[Irrawaddy]
445843,[Namlang],[Irrawaddy]
445844,[Namlang],[Irrawaddy]
445845,[Namlang],[Irrawaddy]
445846,[Namlang],[Irrawaddy]
445847,[Nam Yi Tu],[Irrawaddy]
445848,[Nam Yi Tu],[Irrawaddy]
445849,[Nam Yi Tu],[Irrawaddy]
445850,[Irrawaddy 6],[Irrawaddy]
445860,"[Shweli, Longchuar Jiang]","[Irrawaddy, Irrawaddy]"
445871,[Irrawaddy 7],[Irrawaddy]
445872,[Irrawaddy 7],[Irrawaddy]
445873,[Irrawaddy 7],[Irrawaddy]
445874,[Irrawaddy 7],[Irrawaddy]
445875,[Irrawaddy 7],[Irrawaddy]
445876,[Daying Jiang],[Irrawaddy]
445877,"[Mole Chaung, Irrawaddy 7]","[Irrawaddy, Irrawaddy]"
445878,[Lake Indawgyi],[Irrawaddy]
445879,[Nam Tabet],[Irrawaddy]
445880,[Mali Hka],[Irrawaddy]
445890,"[Nam Tamai, Nmai Hka]","[Irrawaddy, Irrawaddy]"
445900,"[Delta West, Bassein, Pyamalaw / Thetkethaung]","[Irrawaddy, Irrawaddy, Irrawaddy]"
446000,[Andaman / Nicobar Islands],[Andaman - Nicobar Islands]
451001,"[Tanlwe, Thade, Pyamalaw / Thetkethaung, Pen / Lemro, Myanmar West Coast]","[Bay of Bengal, North East Coast, Bay of Bengal, North East Coast, Bay of Bengal, North East Coast, Bay of Bengal, North East Coast, Bay of Bengal, North East Coast]"
451002,[Pen / Lemro],"[Bay of Bengal, North East Coast]"
451003,[Pen / Lemro],"[Bay of Bengal, North East Coast]"
451004,"[Boinu, Delta, Kaladan 1, Tyao, Kaladan 2]","[Bay of Bengal, North East Coast, Bay of Bengal, North East Coast, Bay of Bengal, North East Coast, Bay of Bengal, North East Coast, Bay of Bengal, North East Coast]"
451005,"[Tuihanpui, Sangu, Kaladan Coast, Mayu, Pen / Lemro]","[Bay of Bengal, North East Coast, Bay of Bengal, North East Coast, Bay of Bengal, North East Coast, Bay of Bengal, North East Coast, Bay of Bengal, North East Coast]"
451006,[Tuihanpui],"[Bay of Bengal, North East Coast]"
451007,"[Tuihanpui, Shahbazpur / Hatia]","[Bay of Bengal, North East Coast, Ganges - Bramaputra]"
451008,[Shahbazpur / Hatia],[Ganges - Bramaputra]
451009,"[Shahbazpur / Hatia, Delta]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452100,[Shahbazpur / Hatia],[Ganges - Bramaputra]
452201,[Shahbazpur / Hatia],[Ganges - Bramaputra]
452202,[Bhramaputra4],[Ganges - Bramaputra]
452203,[Bibiyana / Meghna],[Ganges - Bramaputra]
452204,[Someswari],[Ganges - Bramaputra]
452205,"[Langai / Dhaleswari, Bibiyana / Meghna]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452206,[Langai / Dhaleswari],[Ganges - Bramaputra]
452207,"[Barak, Sonai]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452208,[Barak],[Ganges - Bramaputra]
452209,[Barak],[Ganges - Bramaputra]
452300,[Delta],[Ganges - Bramaputra]
452400,[Arun],[Ganges - Bramaputra]
452411,[Ganga5],[Ganges - Bramaputra]
452412,[Purnabhaba / Nagar],[Ganges - Bramaputra]
452413,[Panar / Kunlui / Nagar],[Ganges - Bramaputra]
452414,[Panar / Kunlui / Nagar],[Ganges - Bramaputra]
452415,[Panar / Kunlui / Nagar],[Ganges - Bramaputra]
452416,[Panar / Kunlui / Nagar],[Ganges - Bramaputra]
452417,[Panar / Kunlui / Nagar],[Ganges - Bramaputra]
452418,[Panar / Kunlui / Nagar],[Ganges - Bramaputra]
452419,[Panar / Kunlui / Nagar],[Ganges - Bramaputra]
452420,[Arun],[Ganges - Bramaputra]
452421,[Ghuari],[Ganges - Bramaputra]
452422,[Lakhanadi / Ghuari],[Ganges - Bramaputra]
452423,[Lakhanadi / Ghuari],[Ganges - Bramaputra]
452424,[Lakhanadi / Ghuari],[Ganges - Bramaputra]
452425,"[Tamur, Lakhanadi / Ghuari, Tamba Kosi / Sun Kosi]","[Ganges - Bramaputra, Ganges - Bramaputra, Ganges - Bramaputra]"
452426,[Tamba Kosi / Sun Kosi],[Ganges - Bramaputra]
452427,[Arun],[Ganges - Bramaputra]
452428,[Arun],[Ganges - Bramaputra]
452429,[Arun],[Ganges - Bramaputra]
452431,"[Panar / Kunlui / Nagar, Morhar]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452432,[Burhi Gandak],[Ganges - Bramaputra]
452433,[Morhar],[Ganges - Bramaputra]
452434,[Morhar],[Ganges - Bramaputra]
452435,[Punpun],[Ganges - Bramaputra]
452436,"[Kali Gandaki / Seti / Marsyangdi, A Rapti Doon, Great Gandak]","[Ganges - Bramaputra, Ganges - Bramaputra, Ganges - Bramaputra]"
452437,[Great Gandak],[Ganges - Bramaputra]
452438,"[Son1, Rihand, Kanhar, North Koel, Son]","[Ganges - Bramaputra, Ganges - Bramaputra, Ganges - Bramaputra, Ganges - Bramaputra, Ganges - Bramaputra]"
452439,[Ganga 3],[Ganges - Bramaputra]
452441,[Little Gandak],[Ganges - Bramaputra]
452442,[Rapti],[Ganges - Bramaputra]
452443,"[Ghaghara 2, Ghaghara 1, Kali / Sarda / Chauka]","[Ganges - Bramaputra, Ganges - Bramaputra, Ganges - Bramaputra]"
452444,[Kali / Sarda / Chauka],[Ganges - Bramaputra]
452445,[Ghaghara 1],[Ganges - Bramaputra]
452446,[Bheri],[Ganges - Bramaputra]
452447,[Seti / Karnali / Mugu Karnali],[Ganges - Bramaputra]
452448,[Seti / Karnali / Mugu Karnali],[Ganges - Bramaputra]
452449,[Seti / Karnali / Mugu Karnali],[Ganges - Bramaputra]
452451,[Ganga 3],[Ganges - Bramaputra]
452452,"[Ganga 3, East Tons]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452453,[Ganga 3],[Ganges - Bramaputra]
452454,[Ganga 3],[Ganges - Bramaputra]
452455,[Ganga 3],[Ganges - Bramaputra]
452456,"[Sai, Gomati]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452457,[South Tons],[Ganges - Bramaputra]
452458,[South Tons],[Ganges - Bramaputra]
452459,[Yamuna 3],[Ganges - Bramaputra]
452461,[Ganga 2],[Ganges - Bramaputra]
452462,[Ramganga],[Ganges - Bramaputra]
452463,[Ramganga],[Ganges - Bramaputra]
452464,[Ramganga],[Ganges - Bramaputra]
452465,[Ganga 1],[Ganges - Bramaputra]
452466,[Ganga 1],[Ganges - Bramaputra]
452467,"[Ganga 1, Alaknanda / Pindar]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452468,[Alaknanda / Pindar],[Ganges - Bramaputra]
452469,[Alaknanda / Pindar],[Ganges - Bramaputra]
452471,[Yamuna 3],[Ganges - Bramaputra]
452472,[Sonar / Bearma / Ken],[Ganges - Bramaputra]
452473,"[Sind / Pahuj, Kali Nadi, Yamuna 2]","[Ganges - Bramaputra, Ganges - Bramaputra, Ganges - Bramaputra]"
452474,[Jamni],[Ganges - Bramaputra]
452475,[Sind / Pahuj],[Ganges - Bramaputra]
452476,[Sengar],[Ganges - Bramaputra]
452477,[Sind / Pahuj],[Ganges - Bramaputra]
452478,"[Kunwari / Kuno, Sind / Pahuj]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452479,[Sind / Pahuj],[Ganges - Bramaputra]
452480,[Banas / Morel],[Ganges - Bramaputra]
452481,[Kunwari / Kuno],[Ganges - Bramaputra]
452482,[Banas / Morel],[Ganges - Bramaputra]
452483,"[Kunwari / Kuno, Chambal / Sipra / Parwan]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452484,[Chambal / Sipra / Parwan],[Ganges - Bramaputra]
452485,[Chambal / Sipra / Parwan],[Ganges - Bramaputra]
452486,[Chambal / Sipra / Parwan],[Ganges - Bramaputra]
452487,[Chambal / Sipra / Parwan],[Ganges - Bramaputra]
452488,[Chambal / Sipra / Parwan],[Ganges - Bramaputra]
452489,[Chambal / Sipra / Parwan],[Ganges - Bramaputra]
452491,[Yamuna 1],[Ganges - Bramaputra]
452492,[Gambhir],[Ganges - Bramaputra]
452493,[Yamuna 1],[Ganges - Bramaputra]
452494,[Yamuna 1],[Ganges - Bramaputra]
452495,[Yamuna 1],[Ganges - Bramaputra]
452496,[Yamuna 1],[Ganges - Bramaputra]
452497,[Yamuna 1],[Ganges - Bramaputra]
452498,[Yamuna 1],[Ganges - Bramaputra]
452499,[Yamuna 1],[Ganges - Bramaputra]
452510,[Meghna],[Ganges - Bramaputra]
452520,[Jamuna / Atrai],[Ganges - Bramaputra]
452530,"[Tista / Ranjit, Meghna, Karatoya]","[Ganges - Bramaputra, Ganges - Bramaputra, Ganges - Bramaputra]"
452540,[Torsa Chhu / Wong Chhu],[Ganges - Bramaputra]
452550,"[Bhramaputra 2, Khri]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452561,[Manas / Trongsa Chhu],[Ganges - Bramaputra]
452562,[Manas / Trongsa Chhu],[Ganges - Bramaputra]
452563,[Manas / Trongsa Chhu],[Ganges - Bramaputra]
452564,[Manas / Trongsa Chhu],[Ganges - Bramaputra]
452565,[Manas / Trongsa Chhu],[Ganges - Bramaputra]
452566,[Manas / Trongsa Chhu],[Ganges - Bramaputra]
452567,[Manas / Trongsa Chhu],[Ganges - Bramaputra]
452568,[Manas / Trongsa Chhu],[Ganges - Bramaputra]
452569,[Manas / Trongsa Chhu],[Ganges - Bramaputra]
452570,[Khri],[Ganges - Bramaputra]
452580,[Jamuna / Kapili],[Ganges - Bramaputra]
452591,[Dhansiri Chhu],[Ganges - Bramaputra]
452592,[Dhansiri Chhu],[Ganges - Bramaputra]
452593,[Dhansiri Chhu],[Ganges - Bramaputra]
452594,[Dhansiri Chhu],[Ganges - Bramaputra]
452595,[Dhansiri Chhu],[Ganges - Bramaputra]
452596,[Bhareli],[Ganges - Bramaputra]
452597,[Dayang],[Ganges - Bramaputra]
452598,[Dayang],[Ganges - Bramaputra]
452599,[Bhramaputra 1],[Ganges - Bramaputra]
452601,[Subansiri / Kamla / Khru],[Ganges - Bramaputra]
452602,[Subansiri / Kamla / Khru],[Ganges - Bramaputra]
452603,[Subansiri / Kamla / Khru],[Ganges - Bramaputra]
452604,[Subansiri / Kamla / Khru],[Ganges - Bramaputra]
452605,[Subansiri / Kamla / Khru],[Ganges - Bramaputra]
452606,[Subansiri / Kamla / Khru],[Ganges - Bramaputra]
452607,[Subansiri / Kamla / Khru],[Ganges - Bramaputra]
452608,[Subansiri / Kamla / Khru],[Ganges - Bramaputra]
452609,[Subansiri / Kamla / Khru],[Ganges - Bramaputra]
452700,"[Dikho, Bhramaputra 1]","[Ganges - Bramaputra, Ganges - Bramaputra]"
452801,[Zaya Qu / Luhit / Dingba Qu],[Ganges - Bramaputra]
452802,[Zaya Qu / Luhit / Dingba Qu],[Ganges - Bramaputra]
452803,[Zaya Qu / Luhit / Dingba Qu],[Ganges - Bramaputra]
452804,[Zaya Qu / Luhit / Dingba Qu],[Ganges - Bramaputra]
452805,[Zaya Qu / Luhit / Dingba Qu],[Ganges - Bramaputra]
452806,[Zaya Qu / Luhit / Dingba Qu],[Ganges - Bramaputra]
452807,[Zaya Qu / Luhit / Dingba Qu],[Ganges - Bramaputra]
452808,[Zaya Qu / Luhit / Dingba Qu],[Ganges - Bramaputra]
452809,[Zaya Qu / Luhit / Dingba Qu],[Ganges - Bramaputra]
452910,[Siyom],[Ganges - Bramaputra]
452920,[Yi'ong Zangbo / Parlung Zangbo],[Ganges - Bramaputra]
452930,[Yarlung Zangbo 3],[Ganges - Bramaputra]
452940,[Nyang Qu],[Ganges - Bramaputra]
452950,[Yarlung Zangbo 2],[Ganges - Bramaputra]
452961,[Lhasa He / Razheng Zangbo],[Ganges - Bramaputra]
452962,[Lhasa He / Razheng Zangbo],[Ganges - Bramaputra]
452963,[Lhasa He / Razheng Zangbo],[Ganges - Bramaputra]
452964,[Lhasa He / Razheng Zangbo],[Ganges - Bramaputra]
452965,[Lhasa He / Razheng Zangbo],[Ganges - Bramaputra]
452966,[Lhasa He / Razheng Zangbo],[Ganges - Bramaputra]
452967,[Lhasa He / Razheng Zangbo],[Ganges - Bramaputra]
452968,[Lhasa He / Razheng Zangbo],[Ganges - Bramaputra]
452969,[Lhasa He / Razheng Zangbo],[Ganges - Bramaputra]
452971,[Yamzho Yumco],[Ganges - Bramaputra]
452972,[Yamzho Yumco],[Ganges - Bramaputra]
452973,[Shang Chu / Yarlung Zangbo / Nyang],[Ganges - Bramaputra]
452974,[Shang Chu / Yarlung Zangbo / Nyang],[Ganges - Bramaputra]
452975,[Shang Chu / Yarlung Zangbo / Nyang],[Ganges - Bramaputra]
452976,[Shang Chu / Yarlung Zangbo / Nyang],[Ganges - Bramaputra]
452977,[Shang Chu / Yarlung Zangbo / Nyang],[Ganges - Bramaputra]
452978,[Shang Chu / Yarlung Zangbo / Nyang],[Ganges - Bramaputra]
452979,[Shang Chu / Yarlung Zangbo / Nyang],[Ganges - Bramaputra]
452980,[Dogxung Zangbo / Maiqu Zangbo],[Ganges - Bramaputra]
452990,[Yarlung Zangbo],[Ganges - Bramaputra]
452991,[Yarlung Zangbo],[Ganges - Bramaputra]
452992,[Yarlung Zangbo],[Ganges - Bramaputra]
452993,[Maquan He],[Ganges - Bramaputra]
452994,[Maquan He],[Ganges - Bramaputra]
452995,[Maquan He],[Ganges - Bramaputra]
452996,[Maquan He],[Ganges - Bramaputra]
452997,[Maquan He],[Ganges - Bramaputra]
452998,[Maquan He],[Ganges - Bramaputra]
452999,[Maquan He],[Ganges - Bramaputra]
453111,"[Pusur, Delta]","[Ganges - Bramaputra, Ganges - Bramaputra]"
453112,[Delta],[Ganges - Bramaputra]
453113,"[Pusur, Delta]","[Ganges - Bramaputra, Ganges - Bramaputra]"
453114,[Pusur],[Ganges - Bramaputra]
453115,[Pusur],[Ganges - Bramaputra]
453116,[Pusur],[Ganges - Bramaputra]
453117,"[Pusur, Raimangal / Malancha]","[Ganges - Bramaputra, Ganges - Bramaputra]"
453118,[Raimangal / Malancha],[Ganges - Bramaputra]
453119,"[Saptamukhi / Matla / Guasuba, Raimangal / Malancha]","[Ganges - Bramaputra, Ganges - Bramaputra]"
453120,[Bansoli],[Ganges - Bramaputra]
453130,"[Haldi / Yasai, Bansoli]","[Yasai, Ganges - Bramaputra]"
453141,[Haldi / Yasai],[Yasai]
453142,[Haldi / Yasai],[Yasai]
453143,[Haldi / Yasai],[Yasai]
453144,[Haldi / Yasai],[Yasai]
453145,[Haldi / Yasai],[Yasai]
453146,[Haldi / Yasai],[Yasai]
453147,[Haldi / Yasai],[Yasai]
453148,[Haldi / Yasai],[Yasai]
453149,[Haldi / Yasai],[Yasai]
453150,"[Burhabalanga / Karkai, Haldi / Yasai, Saptamukhi / Matla / Guasuba]","[Yasai, Yasai, Ganges - Bramaputra]"
453160,[Burhabalanga / Karkai],[Yasai]
453170,"[Salandi, Delta, Burhabalanga / Karkai]","[Brahamani, Brahamani, Yasai]"
453181,[Delta],[Brahamani]
453182,[Baitarni],[Brahamani]
453183,"[Delta, Brahmani 3]","[Brahamani, Brahamani]"
453184,[Brahmani 2],[Brahamani]
453185,[Brahmani 1],[Brahamani]
453186,[Sankh],[Brahamani]
453187,[South Koel],[Brahamani]
453188,[South Koel],[Brahamani]
453189,[South Koel],[Brahamani]
453190,"[Delta, Delta]","[Brahamani, Mahandi]"
453210,"[Mahanadi 2, Delta]","[Mahandi, Mahandi]"
453220,"[Raul, Tel / Udanti, Suktel]","[Mahandi, Mahandi, Mahandi]"
453230,[Ong],[Mahandi]
453240,[Hirakud Reservoir],[Mahandi]
453250,[Mahanadi 1],[Mahandi]
453260,[Hasado],[Mahandi]
453270,[Jonk],[Mahandi]
453280,[Pairi],[Mahandi]
453291,[Kharkhara / Tandula / Seonath],[Mahandi]
453292,[Kharkhara / Tandula / Seonath],[Mahandi]
453293,[Kharkhara / Tandula / Seonath],[Mahandi]
453294,[Kharkhara / Tandula / Seonath],[Mahandi]
453295,[Kharkhara / Tandula / Seonath],[Mahandi]
453296,[Kharkhara / Tandula / Seonath],[Mahandi]
453297,[Kharkhara / Tandula / Seonath],[Mahandi]
453298,[Kharkhara / Tandula / Seonath],[Mahandi]
453299,[Kharkhara / Tandula / Seonath],[Mahandi]
453301,[Delta],[Mahandi]
453302,[Delta],[Mahandi]
453303,[Delta],[Mahandi]
453304,[Vamsadhara],[India North East Coast]
453305,[Vamsadhara],[India North East Coast]
453306,[Vamsadhara],[India North East Coast]
453307,[Nagavali],[India North East Coast]
453308,[Nagavali],[India North East Coast]
453309,"[Nagavali, Delta]","[India North East Coast, Godavari]"
453410,[Delta],[Godavari]
453420,[Sabeti / Sileru],[Godavari]
453430,[Kinarsani],[Godavari]
453441,"[Godavari 4, Kotri / Bandia]","[Godavari, Godavari]"
453442,[Kotri / Bandia],[Godavari]
453443,[Kotri / Bandia],[Godavari]
453444,[Kotri / Bandia],[Godavari]
453445,"[Kotri / Bandia, Indravati]","[Godavari, Godavari]"
453446,[Indravati],[Godavari]
453447,[Indravati],[Godavari]
453448,[Indravati],[Godavari]
453449,[Indravati],[Godavari]
453450,[Godavari 4],[Godavari]
453461,[Maner],[Godavari]
453462,[Bibra],[Godavari]
453463,[Pranhita],[Godavari]
453464,"[Kanhan, Pench, Wainganga 2, Wainganga 1]","[Godavari, Godavari, Godavari, Godavari]"
453465,[Aran / Warda / Penganga],[Godavari]
453466,[Aran / Warda / Penganga],[Godavari]
453467,[Aran / Warda / Penganga],[Godavari]
453468,[Aran / Warda / Penganga],[Godavari]
453469,[Aran / Warda / Penganga],[Godavari]
453471,[Maner],[Godavari]
453472,[Maner],[Godavari]
453473,[Maner],[Godavari]
453474,[Maner],[Godavari]
453475,[Maner],[Godavari]
453476,[Maner],[Godavari]
453477,[Maner],[Godavari]
453478,[Maner],[Godavari]
453479,[Maner],[Godavari]
453481,[Manjra / Tirna / Karanja],[Godavari]
453482,[Manjra / Tirna / Karanja],[Godavari]
453483,[Manjra / Tirna / Karanja],[Godavari]
453484,[Manjra / Tirna / Karanja],[Godavari]
453485,[Manjra / Tirna / Karanja],[Godavari]
453486,[Manjra / Tirna / Karanja],[Godavari]
453487,[Manjra / Tirna / Karanja],[Godavari]
453488,[Manjra / Tirna / Karanja],[Godavari]
453489,[Manjra / Tirna / Karanja],[Godavari]
453491,[Godavari 3],[Godavari]
453492,[Girja / Purha / Dudna],[Godavari]
453493,[Godavari 2],[Godavari]
453494,[Sindphana],[Godavari]
453495,[Godavari 1],[Godavari]
453496,[Sewand],[Godavari]
453497,[Sewand],[Godavari]
453498,[Pravara / Mula],[Godavari]
453499,[Darna / Kadwa],[Godavari]
453500,"[Delta, Delta]","[Krishna, Godavari]"
453610,"[Delta, Palleru / Muneru]","[Krishna, Krishna]"
453620,[Musi / Aler],[Krishna]
453630,[Peddavagu / Dindi],[Krishna]
453641,[Tungabhadra / Hagari / Varada],[Krishna]
453642,[Tungabhadra / Hagari / Varada],[Krishna]
453643,[Tungabhadra / Hagari / Varada],[Krishna]
453644,[Tungabhadra / Hagari / Varada],[Krishna]
453645,[Tungabhadra / Hagari / Varada],[Krishna]
453646,[Tungabhadra / Hagari / Varada],[Krishna]
453647,[Tungabhadra / Hagari / Varada],[Krishna]
453648,[Tungabhadra / Hagari / Varada],[Krishna]
453649,[Tungabhadra / Hagari / Varada],[Krishna]
453650,[Krishna],[Krishna]
453661,[Krishna / Malprabha / Varna / Ye],[Krishna]
453662,[Krishna / Malprabha / Varna / Ye],[Krishna]
453663,[Krishna / Malprabha / Varna / Ye],[Krishna]
453664,[Krishna / Malprabha / Varna / Ye],[Krishna]
453665,[Krishna / Malprabha / Varna / Ye],[Krishna]
453666,[Krishna / Malprabha / Varna / Ye],[Krishna]
453667,[Krishna / Malprabha / Varna / Ye],[Krishna]
453668,[Krishna / Malprabha / Varna / Ye],[Krishna]
453669,[Krishna / Malprabha / Varna / Ye],[Krishna]
453670,[Bhima / Benithora],[Krishna]
453680,[Sina],[Krishna]
453691,[Ghod / Nira / Bhima / Man],[Krishna]
453692,[Ghod / Nira / Bhima / Man],[Krishna]
453693,[Ghod / Nira / Bhima / Man],[Krishna]
453694,[Ghod / Nira / Bhima / Man],[Krishna]
453695,[Ghod / Nira / Bhima / Man],[Krishna]
453696,[Ghod / Nira / Bhima / Man],[Krishna]
453697,[Ghod / Nira / Bhima / Man],[Krishna]
453698,[Ghod / Nira / Bhima / Man],[Krishna]
453699,[Ghod / Nira / Bhima / Man],[Krishna]
453710,"[North Coast, Delta]","[Pennar, Krishna]"
453720,[North Coast],[Pennar]
453730,"[North Coast, Mannera, Delta]","[Pennar, Pennar, Pennar]"
453741,[Delta],[Pennar]
453742,[Pennar 2],[Pennar]
453743,[Sagileru],[Pennar]
453744,[Papagni],[Pennar]
453745,[Papagni],[Pennar]
453746,[Pennar 1],[Pennar]
453747,[Chitrabvati],[Pennar]
453748,[Chitrabvati],[Pennar]
453749,[Jayamangali],[Pennar]
453750,"[Delta, India East Coast]","[Pennar, India East Coast]"
453760,"[Palar, Cheyyar, Delta]","[India East Coast, India East Coast, India East Coast]"
453770,[Ponnaivar],[India East Coast]
453780,[Ponnaivar],[India East Coast]
453790,"[Ponnaivar, Delta]","[India East Coast, Cauvery]"
453801,[Delta],[Cauvery]
453802,[Amaravati],[Cauvery]
453803,[Moyer / Bhavani / Noyil],[Cauvery]
453804,[Moyer / Bhavani / Noyil],[Cauvery]
453805,[Moyer / Bhavani / Noyil],[Cauvery]
453806,[Shimsha],[Cauvery]
453807,[Cauvery 2],[Cauvery]
453808,[Kabbani / Nugu],[Cauvery]
453809,[Cauvery 1],[Cauvery]
453901,"[Delta, South East India Coast 1]","[Cauvery, India South Coast]"
453902,[South East India Coast 1],[India South Coast]
453903,[South East India Coast 2],[India South Coast]
453904,[South East India Coast 2],[India South Coast]
453905,[South East India Coast 2],[India South Coast]
453906,[South East India Coast 2],[India South Coast]
453907,[South East India Coast 2],[India South Coast]
453908,[South East India Coast 2],[India South Coast]
453909,[South India Coast],[India South Coast]
454010,"[South India Coast, South West India Coast]","[India South Coast, India South Coast]"
454020,[South West India Coast],[India South Coast]
454031,"[South West Coast, South West India Coast]","[India West Coast, India South Coast]"
454032,[South West Coast],[India West Coast]
454033,"[South West Coast, Gangavali, Kalinadi]","[India West Coast, India West Coast, India West Coast]"
454034,[Kalinadi],[India West Coast]
454035,"[Savitri, Kalu, Kalinadi]","[India West Coast, India West Coast, India West Coast]"
454036,[Kalu],[India West Coast]
454037,"[Kalu, Sarya]","[India West Coast, India West Coast]"
454038,[Sarya],[India West Coast]
454039,"[Sarya, Palsana, Tapti 1]","[India West Coast, Tapti, Tapti]"
454041,[Tapti 1],[Tapti]
454042,[Panjhra],[Tapti]
454043,[Bari],[Tapti]
454044,[Girna],[Tapti]
454045,[Tapti 2],[Tapti]
454046,[Tapti 2],[Tapti]
454047,[Tapti 2],[Tapti]
454048,[Purna],[Tapti]
454049,[Tapi],[Tapti]
454050,"[Tapti 1, Delta]","[Tapti, Narmada]"
454061,"[Veda, Man, Narmada2, Orsang, Delta, Goi, Hatni / Esai]","[Narmada, Narmada, Narmada, Narmada, Narmada, Narmada, Narmada]"
454062,[Sukta],[Narmada]
454063,[Kolar / Ganjal],[Narmada]
454064,[Tawa],[Narmada]
454065,"[Shakkar, Sher, Dudhi, Barna, Tawa]","[Narmada, Narmada, Narmada, Narmada, Narmada]"
454066,[Narmada1],[Narmada]
454067,"[Burhner, Banjar / Gaur]","[Narmada, Narmada]"
454068,[Burhner],[Narmada]
454069,[Burhner],[Narmada]
454070,"[Delta, Delta, Dhadar]","[Narmada, Mahi, Mahi]"
454081,[Delta],[Mahi]
454082,[Panam],[Mahi]
454083,[Mahi2],[Mahi]
454084,[Anas],[Mahi]
454085,[Anas],[Mahi]
454086,"[Jackham, Som]","[Mahi, Mahi]"
454087,[Mahi1],[Mahi]
454088,[Mahi1],[Mahi]
454089,[Mahi1],[Mahi]
454090,[Delta],[Mahi]
455100,[Sabarmati],[Sabarmati]
455200,[Sabarmati],[Sabarmati]
455300,[Gulf of Cambay],[Sabarmati]
455400,[Bhadar],[Sabarmati]
455500,"[Sasoi, West Banas]","[Sabarmati, Sabarmati]"
455600,[West Banas],[Sabarmati]
