system:index,PfafIDDomWN_yearY2014M12,countDomWN_yearY2014M12,meanDomWN_yearY2014M12,.geo
12463,641409,12993,2.1136710917631288E-5,
12464,641501,2179,0.002421519224362453,
12465,641502,2720,2.6363228499133926E-4,
12466,641503,15400,8.718303830370861E-4,
12467,641504,18943,2.471773291197474E-4,
12468,641505,2628,2.0998623905582256E-4,
12469,641506,2600,1.0818751383088596E-4,
12470,641507,6539,1.1372592608282457E-4,
12471,641508,4302,5.938327999624654E-5,
12472,641509,83,4.319972653443205E-6,
12473,641601,7987,7.573108573454347E-5,
12474,641602,3806,2.001413095164036E-5,
12475,641603,765,9.46071200672986E-6,
12476,641604,4593,2.5565654541662522E-5,
12477,641605,11,0.0,
12478,641606,19202,4.030344012175303E-5,
12479,641607,19831,1.5180251143802596E-5,
12480,641608,22232,1.766439359232458E-4,
12481,641609,19794,2.470444570775804E-4,
12482,641700,697,4.113343822546026E-4,
12483,641811,7021,8.965225313876875E-4,
12484,641812,11821,3.4744399623669264E-5,
12485,641813,6524,2.8324686878350663E-4,
12486,641814,4668,2.7790433925499038E-5,
12487,641815,6347,9.107014077957905E-4,
12488,641816,16337,1.999691680874981E-5,
12489,641817,1810,2.579421421763208E-5,
12490,641818,5105,3.130031560927566E-4,
12491,641819,3796,4.2007956127637094E-4,
12492,641820,19796,2.8872995794486665E-4,
12493,641830,6,0.004337881810613528,
12494,641840,16667,2.4355577058010454E-4,
12495,641850,8909,9.421226416456513E-4,
12496,641861,6734,7.882708643301364E-4,
12497,641862,10736,6.929637384506407E-4,
12498,641863,9021,5.812608438402368E-4,
12499,641864,6836,8.785934862067673E-4,
12500,641865,976,4.4261274987012346E-4,
12501,641866,7770,8.177985381580798E-4,
12502,641867,4917,6.991248839488302E-4,
12503,641868,8201,8.962450223494494E-4,
12504,641869,8264,5.223905976659833E-4,
12505,641871,963,8.307154374108821E-4,
12506,641872,9368,2.028196681773348E-4,
12507,641873,21382,7.338679441067713E-4,
12508,641874,7442,8.285107021548795E-4,
12509,641875,907,6.357511715029512E-4,
12510,641876,14293,0.001545532936633691,
12511,641877,47573,0.0014565630560990648,
12512,641878,10898,0.0017829527721705976,
12513,641879,32571,0.0019642036805693082,
12514,641880,17690,9.325465903116296E-4,
12515,641890,19547,0.0012893527793552367,
12516,641900,17542,3.5075232472857104E-4,
12517,642110,1985,3.6291767059293213E-4,
12518,642120,30412,0.001587366256000344,
12519,642130,2514,1.1339243397204283E-4,
12520,642140,29889,4.4668335279374617E-4,
12521,642150,603,8.161494969501593E-5,
12522,642160,12902,3.544616673843609E-4,
12523,642170,18126,0.0030717601153506294,
12524,642180,38506,4.91621179148728E-4,
12525,642181,63,0.0010964251743079113,
12526,642182,20748,7.695381219344002E-4,
12527,642183,7327,8.466078128566415E-4,
12528,642184,18118,5.517099905199575E-4,
12529,642185,2864,6.637685066475717E-4,
12530,642186,6427,4.4560477305691975E-4,
12531,642187,7325,0.0010598857681516501,
12532,642188,2394,3.2308788508466653E-4,
12533,642189,1973,3.1601666879947963E-4,
12534,642190,3638,9.114934638809023E-4,
12535,642210,295,8.965610769784305E-4,
12536,642220,20627,7.342164517930896E-4,
12537,642230,36000,7.913789976187917E-4,
12538,642241,19005,1.3568495961147693E-4,
12539,642242,8871,4.0326934546965537E-4,
12540,642243,7901,8.563942418211018E-5,
12541,642244,11832,1.1891323549123525E-4,
12542,642245,4634,1.4062313987588964E-4,
12543,642246,11351,2.1770519236635074E-4,
12544,642247,1314,1.610577563326879E-4,
12545,642248,10860,2.1384150617573996E-5,
12546,642249,16924,7.031100475475177E-5,
12547,642250,20987,1.9921555226890862E-4,
12548,642260,27744,1.0318063554889804E-4,
12549,642270,4041,4.384606143088135E-4,
12550,642280,21773,3.609660683360103E-4,
12551,642291,3499,1.227482685646174E-4,
12552,642292,5538,2.1183140759228428E-4,
12553,642293,21854,1.8504237692383883E-4,
12554,642294,9084,0.0016688109241851177,
12555,642295,4051,1.3605558671084882E-4,
12556,642296,17078,1.0601088195206381E-4,
12557,642297,6809,2.778170704586624E-4,
12558,642298,2780,1.1316033708421348E-4,
12559,642299,2537,1.0421011678861217E-4,
12560,642310,34079,4.945771232970938E-4,
12561,642320,35690,2.115718707691067E-4,
12562,642330,15171,6.08060490792015E-4,
12563,642340,22883,2.938027409185259E-4,
12564,642351,89,0.0043016953575357375,
12565,642352,9211,3.40474366985837E-4,
12566,642353,4949,3.645094730516192E-4,
12567,642354,15049,3.41343313777925E-4,
12568,642355,26,1.250372484585755E-4,
12569,642356,9207,7.263293692412587E-4,
12570,642357,5975,2.531575830444572E-4,
12571,642358,3848,8.401985054481674E-4,
12572,642359,80,0.021858142966906236,
12573,642360,27406,4.994588781213817E-4,
12574,642370,55,0.061560121776399156,
12575,642380,27956,1.633971387234186E-4,
12576,642390,274,0.01023375423864359,
12577,642400,27204,1.1959546224061002E-4,
12578,642410,6734,4.2766699097375644E-4,
12579,642421,5053,3.2157312776857075E-4,
12580,642422,42010,1.1459052411871914E-4,
12581,642423,23461,1.2962849421614252E-4,
12582,642424,32123,3.2466732142191946E-4,
12583,642425,6,3.7292257539266015E-4,
12584,642426,3804,2.4044739474331299E-4,
12585,642427,11233,4.6924798854811734E-4,
12586,642428,8164,8.689779106743985E-4,
12587,642429,10629,9.300053324654427E-4,
12588,642431,139,0.003548023516487316,
12589,642432,5793,2.13613856357462E-4,
12590,642433,3250,3.212387871969461E-4,
12591,642434,38437,2.866514078720995E-4,
12592,642435,72,1.5758549909029323E-4,
12593,642436,11880,1.253490228149946E-4,
12594,642437,14076,7.550394828224768E-4,
12595,642438,71474,1.599514323091825E-4,
12596,642439,11298,0.005587701996049775,
12597,642441,97,0.006686744736632007,
12598,642442,7434,2.9300408592288895E-4,
12599,642443,45094,1.1858286798243211E-4,
12600,642444,29147,4.1040879535609437E-4,
12601,642445,7566,1.464842825845309E-4,
12602,642446,26585,1.307111387059669E-4,
12603,642447,6340,1.991429534910959E-4,
12604,642448,3607,5.471738082446135E-4,
12605,642449,17762,8.47181587475089E-5,
12606,642451,46007,0.0015871955225726312,
12607,642452,25902,1.9424472462386974E-4,
12608,642453,3194,1.1639898595364043E-4,
12609,642454,23362,6.373140092427982E-6,
12610,642455,41127,1.380781965588824E-4,
12611,642456,27454,1.0007098606969804E-5,
12612,642457,116960,3.77276264577726E-5,
12613,642458,20426,4.431254279417714E-6,
12614,642459,29103,4.171995038181262E-5,
12615,642461,6323,3.639117993989771E-6,
12616,642462,28394,6.532103137056376E-6,
12617,642463,198,1.4054332980829379E-6,
12618,642464,5015,1.9205026273351226E-6,
12619,642465,371,9.546579559096848E-7,
12620,642466,18070,7.726924743347531E-7,
12621,642467,7509,2.602789615813713E-7,
12622,642468,18855,3.0619021023650376E-5,
12623,642469,12594,5.4472535155304975E-5,
12624,642471,6,1.206009900158899E-4,
12625,642472,87352,1.9434875080550984E-5,
12626,642473,5284,8.215584225522862E-5,
12627,642474,52959,2.3475806009129558E-4,
12628,642475,1254,5.7855348322040835E-5,
12629,642476,39410,1.3546273361401498E-4,
12630,642477,32,5.639965583914148E-5,
12631,642478,46560,1.3497210399382827E-4,
12632,642479,28286,1.223259865050976E-4,
12633,642481,2423,1.1499921760799065E-6,
12634,642482,64948,3.7783698302063194E-5,
12635,642483,17022,1.0150923087146854E-4,
12636,642484,9713,9.563881024814822E-5,
12637,642485,2805,9.474567503823336E-5,
12638,642486,13245,1.9931935367837575E-4,
12639,642487,10758,2.726607037333528E-4,
12640,642488,11972,1.746235843173825E-4,
12641,642489,19990,1.673426248354674E-4,
12642,642491,6679,5.9053629678136786E-5,
12643,642492,9266,1.5120259707901873E-4,
12644,642493,443,1.1349488955462383E-4,
12645,642494,67081,1.875316704285495E-4,
12646,642495,30753,7.61597031286997E-4,
12647,642496,5409,1.0668345281809577E-4,
12648,642497,1787,9.339210978019195E-5,
12649,642498,6039,1.0816203455088692E-4,
12650,642499,5248,1.249318996131564E-4,
12651,642511,13617,2.3867082166378537E-4,
12652,642512,3762,2.9698366693968345E-4,
12653,642513,30586,7.753657211555583E-4,
12654,642514,3292,3.8897792578867265E-4,
12655,642515,894,6.327125731741374E-4,
12656,642516,3285,5.910046054022109E-4,
12657,642517,1092,5.567517135650601E-4,
12658,642518,8667,6.966821616410251E-4,
12659,642519,18,0.0016110360832781098,
12660,642521,18276,0.0015218851748994018,
12661,642522,9723,0.0017971902167381263,
12662,642523,8781,0.0012667218485952468,
12663,642524,6094,0.0016303007696613833,
12664,642525,14139,9.022824701390195E-4,
12665,642526,3549,6.249257586791978E-4,
12666,642527,5994,0.001501255398246409,
12667,642528,12722,0.0017067656131734825,
12668,642529,8145,0.01109353103577031,
12669,642530,37073,8.319020691624711E-4,
12670,642540,33317,0.0014044385222684948,
12671,642550,29765,2.801894362617344E-4,
12672,642561,17858,0.0018362802805312766,
12673,642562,2110,0.002146166968323695,
12674,642563,1797,0.001293454868267081,
12675,642564,4678,0.0013359766451167064,
12676,642565,1330,0.0016530457890579747,
12677,642566,2093,0.001906497049766933,
12678,642567,697,0.0015997936758975551,
12679,642568,3663,0.0013495942062052312,
12680,642569,12589,0.0013194303867892368,
12681,642570,2644,2.471943220034497E-4,
12682,642581,2494,1.349456934672654E-4,
12683,642582,2826,2.278772914811169E-4,
12684,642583,7694,2.533030689262983E-4,
12685,642584,8267,2.2638634514267377E-4,
12686,642585,939,2.042838803344714E-4,
12687,642586,13737,4.452196080238502E-4,
12688,642587,7725,5.501538591433135E-4,
12689,642588,1483,4.8678654682488264E-4,
12690,642589,2410,2.1435291524117298E-4,
12691,642590,3336,6.858182417853698E-4,
12692,642610,30511,0.002071819204024775,
12693,642620,31816,0.00208311696258018,
12694,642630,2194,0.0021853396864432192,
12695,642640,12268,0.0015311534948447242,
12696,642650,4622,0.002749001703553049,
12697,642660,11410,0.0026345036385918064,
12698,642670,1117,0.003367736532018358,
12699,642680,10836,0.0017701340833175695,
12700,642690,24446,0.002618320417923712,
12701,642710,13605,0.001087600782544085,
12702,642721,3709,1.791053129230177E-4,
12703,642722,17262,0.0010733905084528677,
12704,642723,9368,8.131108298738456E-5,
12705,642724,780,6.055886532921244E-5,
12706,642725,691,1.5526275278534746E-4,
12707,642726,5639,4.88998974313902E-4,
12708,642727,2016,8.836391192432496E-5,
12709,642728,928,1.142412315482711E-4,
12710,642729,1516,1.2523821079292344E-4,
12711,642730,19780,0.0027534999253864523,
12712,642740,27872,1.1286429865013389E-4,
12713,642750,18341,0.002729540377119564,
12714,642760,31171,1.483716530701461E-4,
12715,642770,809,0.0013336200426360431,
12716,642781,30551,0.0031009060143763934,
12717,642782,3525,0.003833543806358128,
12718,642783,784,0.002068872327446568,
12719,642784,5091,0.005367907902949384,
12720,642785,10004,0.0044897027947111805,
12721,642786,15935,0.008694722754206784,
12722,642787,4369,0.0025880142876922975,
12723,642788,6691,0.009442380658672672,
12724,642789,13872,0.0470434727695089,
12725,642790,15260,0.0017450482293568318,
12726,642811,7333,3.1299465691696796E-4,
12727,642812,8862,2.1706793941604836E-4,
12728,642813,1348,4.716845159166555E-4,
12729,642814,9205,1.5448592993964547E-4,
12730,642815,5079,3.4063395581171923E-4,
12731,642816,14715,2.5805352544910654E-4,
12732,642817,90,3.107492246465948E-4,
12733,642818,16628,4.78862787127221E-4,
12734,642819,10845,5.199315493558495E-4,
12735,642820,17799,6.97442524858545E-4,
12736,642830,188,4.592181982909428E-4,
12737,642841,2784,5.33920646620045E-4,
12738,642842,1904,4.2070134886268976E-4,
12739,642843,928,4.1123533756275593E-4,
12740,642844,15760,4.7125606353055064E-4,
12741,642845,627,3.2389183509719683E-4,
12742,642846,9891,5.5046192381541E-4,
12743,642847,6566,5.080049245434067E-4,
12744,642848,2595,0.001626193299150286,
12745,642849,1528,6.950630289950027E-4,
12746,642850,24102,0.002748374528904005,
12747,642861,240,1.3220914711113083E-4,
12748,642862,5775,5.650016396570104E-4,
12749,642863,4619,6.031957449025359E-4,
12750,642864,4113,4.6535821897378444E-4,
12751,642865,1577,6.853651035113122E-4,
12752,642866,5246,5.127401170042811E-4,
12753,642867,2390,3.2118655662811827E-4,
12754,642868,6654,0.01182456724014373,
12755,642869,10829,0.0032039715422522877,
12756,642870,830,7.19854704054135E-4,
12757,642880,27271,0.001290449865748905,
12758,642891,1094,4.684920141900345E-4,
12759,642892,5542,4.568357055885676E-4,
12760,642893,3849,0.001246474251493919,
12761,642894,1693,7.025293171592482E-4,
12762,642895,2083,0.0011953881161714487,
12763,642896,3017,9.690959992478776E-4,
12764,642897,714,4.773274704595878E-4,
12765,642898,12915,9.51521671588972E-4,
12766,642899,14698,4.126100572661723E-4,
12767,642910,10321,0.0021964688452896786,
12768,642920,12342,0.00460830885165014,
12769,642930,15122,9.381207608721164E-4,
12770,642941,6497,0.003135101732048669,
12771,642942,15833,0.004267576888241038,
12772,642943,1483,0.0058670514530013125,
12773,642944,1264,0.0032785588757718157,
12774,642945,7674,0.0046489088750528,
12775,642946,2757,0.004859108350979496,
12776,642947,4444,0.007356842930037541,
12777,642948,2174,0.004279339424543564,
12778,642949,2566,0.0018319501002178821,
12779,642950,3187,0.0019007931266176881,
12780,642960,8299,0.003471101892058933,
12781,642970,20482,0.0017358697005847063,
12782,642980,31610,0.0016523898463654597,
12783,642990,33030,0.0012944176223987057,
12784,643000,27558,0.02076687670273378,
12785,644011,13529,2.4657190120437855E-4,
12786,644012,14340,4.885915773114786E-4,
12787,644013,20082,0.0026316287458958095,
12788,644014,32449,6.16046599123503E-4,
12789,644015,15697,1.8045565258021688E-4,
12790,644016,33927,1.6158524464896293E-4,
12791,644017,11977,0.0011144428103175372,
12792,644018,13260,6.555622683528835E-4,
12793,644019,18439,0.0023630467882099384,
12794,644020,4367,1.2427175716095764E-5,
12795,644021,21990,2.0766786576668981E-4,
12796,644022,54718,2.3545303169996296E-4,
12797,644023,116,7.386511792715944E-6,
12798,644024,16257,4.3447969232311115E-4,
12799,644025,13120,9.287445852223016E-5,
12800,644026,28734,2.564082091035958E-4,
12801,644027,6246,7.076410184261461E-5,
12802,644028,31459,7.090373951939836E-5,
12803,644029,30712,9.523145947760086E-5,
12804,644030,31759,9.469676602419033E-5,
12805,651010,40390,3.2101408912049657E-4,
12806,651020,17564,3.0152153733988793E-4,
12807,651030,34597,1.2513056126161324E-4,
12808,651040,33450,9.433641517954352E-5,
12809,651051,17773,5.021288564962476E-4,
12810,651052,14864,1.7064303858514552E-4,
12811,651053,12823,3.4809660134774167E-4,
12812,651054,811,1.7290126509542672E-4,
12813,651061,33637,3.853951527502773E-4,
12814,651062,18663,3.801609316628144E-4,
12815,651063,15322,6.325201643794619E-4,
12816,651064,698,5.990334403613485E-4,
12817,651070,10663,9.103701695050817E-4,
12818,651080,25566,5.844140585799519E-4,
12819,651100,2,0.0029326897964148313,
12820,651201,2723,6.947192317707425E-4,
12821,651202,15028,4.239007257127342E-4,
12822,651203,11201,6.860499541440305E-4,
12823,651204,33540,6.710795396250792E-4,
12824,651205,206,4.179841068118761E-4,
12825,651206,22575,0.0013440427472563767,
12826,651207,26356,5.967757075619209E-4,
12827,651208,9441,3.4716021886184765E-4,
12828,651209,3110,2.8070287086935175E-4,
12829,651300,2569,1.8811397802970945E-4,
12830,651400,25388,5.891028202674776E-4,
12831,651500,25892,0.001296200229154011,
12832,651600,15244,6.829942048764524E-4,
12833,651700,17422,6.465550685702628E-4,
12834,651800,14639,2.9704689503244353E-4,
12835,651900,33984,8.309333316995523E-5,
12836,651901,3760,3.194615045653233E-4,
12837,651902,6892,2.3909972021993913E-4,
12838,651903,505,5.157359051616837E-4,
12839,651904,1995,0.0010135304233937102,
12840,651905,1243,0.004815559780334596,
12841,651906,1928,0.002728388178207905,
12842,651907,1314,0.0025459373259215045,
12843,651908,2427,3.3484856950800597E-4,
12844,651909,11335,2.13716871105E-4,
12845,652001,23913,1.4123362704160185E-5,
12846,652002,7618,1.2277371870444839E-5,
12847,652003,4680,1.8547907098035236E-5,
12848,652004,2962,9.714808785050274E-6,
12849,652005,12001,7.760636075254839E-5,
12850,652100,41280,6.52585674018567E-5,
12851,652200,5198,1.7503192172112585E-4,
12852,652201,8840,7.876923116777057E-5,
12853,652202,1404,2.253201736236555E-5,
12854,652203,4884,2.192362573688777E-4,
12855,652204,3625,1.0764408031884118E-4,
12856,652205,17426,1.9690703737270773E-4,
12857,652206,5166,4.613783436180521E-5,
12858,652207,7705,2.2436664205596753E-5,
12859,652208,1282,0.0,
12860,652209,5788,2.9249294288478463E-6,
12861,652300,22543,5.170910081334299E-6,
12862,652301,23012,3.167621216449377E-6,
12863,652302,9434,7.413792207274604E-6,
12864,652303,6448,3.1786028255628605E-6,
12865,652304,5634,1.0890828402044579E-5,
12866,652305,2162,8.252230092655925E-6,
12867,652306,13878,4.821087630747581E-5,
12868,652307,429,1.3024246491687971E-5,
12869,652308,1453,3.6696567671706684E-6,
12870,652309,1223,2.2747381314220997E-5,
12871,652401,15538,1.2188459179555112E-4,
12872,652402,5007,9.858505369091809E-5,
12873,652403,851,0.001862353469437134,
12874,652404,8522,2.5756860729484864E-4,
12875,652405,2480,2.826001674534858E-4,
12876,652406,2060,1.0689512052825117E-4,
12877,652407,82,5.755641456662056E-4,
12878,652408,3345,1.806532116645529E-4,
12879,652409,7489,6.173711642808982E-5,
12880,652500,10809,5.828804672077595E-4,
12881,652501,19548,9.122086865731083E-5,
12882,652502,12795,4.201059567803817E-4,
12883,652503,583,2.0396601908809642E-4,
12884,652504,16751,1.6079928141267595E-4,
12885,652505,3824,1.0024360578036712E-4,
12886,652506,21463,3.702642018617016E-4,
12887,652507,6826,2.2195207598850258E-4,
12888,652508,7589,5.19306999128919E-4,
12889,652509,9938,2.0503862452047033E-4,
12890,652600,4003,2.0902874521537966E-4,
12891,652601,3702,1.813608166423731E-4,
12892,652602,13598,6.336787144559717E-4,
12893,652603,31,1.8235611682636849E-4,
12894,652604,13091,0.0028057520033547625,
12895,652605,9889,0.001379225242257979,
12896,652606,9937,3.558670107094126E-5,
12897,652607,9748,1.0802930952696197E-4,
12898,652608,4911,3.190933235061463E-5,
12899,652609,6660,9.908151718024009E-6,
12900,652700,10121,1.7639892590433888E-4,
12901,652800,36706,5.249454577551532E-5,
12902,652900,2003,9.963458174098922E-5,
12903,652901,33,1.1961023587947993E-4,
12904,652902,5373,1.298529296714086E-4,
12905,652903,7928,1.0780723815282287E-4,
12906,652904,4195,8.769509447799852E-5,
12907,652905,7569,5.1481200372212865E-5,
12908,652906,7529,8.41540403714501E-6,
12909,652907,10089,3.175881529339523E-5,
12910,652908,2459,3.418138898973518E-6,
12911,652909,2481,1.8462095615538342E-7,
12912,653000,11900,3.969121550063003E-5,
12913,653010,5307,7.147586920933498E-6,
12914,653020,40526,6.024516255033012E-6,
12915,653030,7034,9.101298954249327E-6,
12916,653040,5453,1.1930787795652949E-5,
12917,653050,24720,3.450787232655557E-5,
12918,653060,29505,3.314645731429248E-5,
12919,653070,40842,2.3098307881458793E-5,
12920,653080,5857,3.934237333228409E-5,
12921,653090,33321,1.8478214977759852E-5,
12922,653100,14641,4.1595906270567235E-5,
12923,653200,13846,2.2705175786798424E-5,
12924,653210,40241,3.997527129770475E-4,
12925,653220,1875,3.312247549058632E-4,
12926,653221,1539,0.0026536917581341884,
12927,653222,3297,3.3726757036174615E-4,
12928,653223,3245,1.8592322945337368E-4,
12929,653224,8124,2.830250963111937E-4,
12930,653225,406,8.815535542976454E-6,
12931,653226,14322,9.775299380922256E-5,
12932,653227,8120,7.147082839425802E-5,
12933,653228,3237,1.5827382910883002E-4,
12934,653229,12490,9.956569371537231E-5,
12935,653230,18067,6.076235609030915E-4,
12936,653240,6441,1.1578778489628593E-4,
12937,653250,21468,5.5567706647236045E-5,
12938,653260,6995,2.4552613488606227E-5,
12939,653270,1053,8.838118803551741E-6,
12940,653280,15422,4.355666146965169E-4,
12941,653290,24519,1.1732408678162307E-4,
12942,653300,24701,1.3511179390899992E-5,
12943,653301,11187,1.1086327729969495E-4,
12944,653302,2879,5.325925422175458E-5,
12945,653303,2823,9.79833114533333E-5,
12946,653304,7053,5.514883128774437E-5,
12947,653305,1322,6.602898904998826E-5,
12948,653306,6133,3.300142045029409E-5,
12949,653307,12700,1.976427947686812E-4,
12950,653308,1812,8.052359934484735E-5,
12951,653309,496,4.461352641002057E-4,
12952,653401,8396,3.3763177573637377E-6,
12953,653402,6914,4.397756720077406E-5,
12954,653403,6056,1.642129541830412E-6,
12955,653404,7205,8.949851009310047E-6,
12956,653405,4792,1.3414019024804739E-5,
12957,653406,12299,1.7657344776123006E-5,
12958,653407,10121,1.2297442506119194E-5,
12959,653410,9782,6.108657668266237E-4,
12960,653421,1484,0.0,
12961,653422,5088,2.2131402788545735E-6,
12962,653423,21180,2.7056269767812066E-6,
12963,653424,1191,5.1451818146469246E-5,
12964,653425,2409,1.075998074921627E-5,
12965,653426,16884,7.033229092052442E-5,
12966,653427,1178,2.933507253735811E-5,
12967,653428,8389,8.191208985738825E-5,
12968,653429,7594,3.654415631935357E-5,
12969,653430,17716,3.816189654016879E-5,
12970,653440,14189,7.247334858877703E-5,
12971,653450,15674,3.8758016425804304E-5,
12972,653460,14579,2.9794489643691813E-5,
12973,653470,9436,3.284648017879451E-5,
12974,653480,13917,1.4934717071448641E-5,
12975,653490,8151,4.0359791391801535E-5,
12976,653500,49564,1.6879653234771512E-4,
12977,653600,3330,1.386604586859363E-5,
12978,653601,10240,3.243221717120822E-5,
12979,653602,8545,6.800070376358159E-6,
12980,653603,6874,4.122387991856753E-5,
12981,653604,1906,1.2022770240546307E-6,
12982,653605,5259,2.7629362874909677E-6,
12983,653606,3843,2.1492561674114252E-5,
12984,653607,5560,0.0,
12985,653608,2695,8.687857239498999E-6,
12986,653609,3088,0.0,
12987,653701,25646,2.099845891945655E-5,
12988,653702,17116,1.2373918195088289E-5,
12989,653703,18799,6.667884520665918E-6,
12990,653704,2852,5.999389301487481E-6,
12991,653705,9265,1.7906281406174223E-6,
12992,653706,4413,2.899978055043708E-7,
12993,653707,15492,6.706681427786395E-6,
12994,653708,5684,2.852968568998125E-6,
12995,653710,1883,3.398674290683978E-5,
12996,653720,3523,1.2751697010080036E-5,
12997,653730,5804,2.4062857182101576E-5,
12998,653740,3843,2.6991523044828623E-5,
12999,653750,5646,3.052637796708725E-5,
13000,653760,3511,1.5427975199415266E-5,
13001,653770,58,2.333192570303156E-5,
13002,653780,13584,3.1720448867294964E-6,
13003,653781,2165,1.1014781070739709E-5,
13004,653782,1525,6.989291935498056E-6,
13005,653783,558,2.077000803952664E-5,
13006,653784,14837,7.434875059361226E-6,
13007,653785,1,3.814807247997262E-5,
13008,653786,1284,8.735869547570067E-6,
13009,653787,16534,1.0592559862810595E-5,
13010,653788,3165,4.808072935325174E-6,
13011,653789,3061,8.89360172243129E-6,
13012,653790,80,3.4133331261040157E-6,
13013,653800,52319,1.2576582413007363E-5,
13014,653900,14171,1.6561911656553904E-5,
13015,653901,5581,4.0101774492897605E-5,
13016,653902,31969,1.583163873905299E-5,
13017,653903,4513,7.746888288296088E-5,
13018,653904,21474,1.5782256608428055E-5,
13019,653905,967,0.003272173144574344,
13020,653906,7915,3.9019834193692125E-6,
13021,653907,8581,4.7587421417875826E-5,
13022,653908,1636,1.1537064777878139E-7,
13023,653909,2401,0.0,
13024,654000,25603,6.542955667544133E-6,
13025,661001,1221,0.0,
13026,661002,97498,7.137596904639048E-5,
13027,661003,24321,1.4667905940501746E-5,
13028,661004,3449,0.0,
13029,661005,7818,0.0,
13030,661006,14478,0.0,
13031,661100,34030,2.245544446020732E-5,
13032,661101,2497,0.0018156786279897447,
13033,661102,1602,0.0,
13034,661103,50746,3.854316813188601E-6,
13035,661104,2170,7.897984861134405E-7,
13036,661105,1739,4.253617851797983E-5,
13037,661106,16013,6.790330022485964E-5,
13038,661107,45126,2.351182526142342E-5,
13039,661108,6008,8.890366897159816E-6,
13040,661109,10549,7.625448173227993E-8,
13041,661200,24703,3.092266373838809E-6,
13042,661300,5187,1.6201860200444869E-6,
13043,661400,49948,2.274294697571699E-5,
13044,661500,15247,8.380399421165765E-6,
13045,661501,494,0.0,
13046,661502,2147,0.0,
13047,661503,8583,0.0,
13048,661504,2064,0.0,
13049,661505,16512,1.5179107301933621E-5,
13050,661506,2867,1.427264987081594E-5,
13051,661507,6186,8.375938033006305E-6,
13052,661508,3066,0.0,
13053,661509,8580,6.987213205331662E-6,
13054,661600,20437,1.510884999823951E-4,
13055,661700,21315,1.3801133124983798E-5,
13056,661800,21288,3.567137358037266E-5,
13057,661900,15545,5.908632002732306E-4,
13058,661901,5396,3.723564360212971E-5,
13059,661902,18123,1.1448047221228368E-4,
13060,661903,9606,5.7057006781406545E-5,
13061,661904,14300,6.342532858894616E-5,
13062,661905,753,1.0307788293703173E-4,
13063,661906,4123,1.2883737911318667E-4,
13064,661907,4303,8.783539626591423E-4,
13065,661908,5047,0.0010557061660332401,
13066,661909,1268,5.158201369081919E-4,
13067,662101,5273,4.139047137222451E-4,
13068,662102,23129,6.719960624783473E-4,
13069,662103,2870,8.251930335212848E-4,
13070,662104,15497,7.655456313115374E-4,
13071,662105,2152,6.7840787021997E-4,
13072,662106,12900,5.609361460689496E-4,
13073,662107,1009,7.792869414047633E-4,
13074,662108,18049,0.001458332999341956,
13075,662109,9919,0.0014221245174837992,
13076,662200,35717,0.0011993227761100715,
13077,662300,22384,0.0019524468837641903,
13078,662400,30331,0.0010212862162883925,
13079,662510,16365,0.0010490670089839333,
13080,662520,19463,0.001737942608407522,
13081,662530,1499,0.001073908276328557,
13082,662540,21106,0.01256026485777651,
13083,662550,36564,0.0018770898123724432,
13084,662560,15852,4.315063093181205E-4,
13085,662570,27859,3.6858008536408345E-4,
13086,662580,13029,1.307671823830002E-4,
13087,662590,14114,9.416335428824476E-5,
13088,662600,24273,1.9267455880541534E-4,
13089,662700,20286,5.59145338556135E-5,
13090,662701,7829,8.673101735709733E-5,
13091,662702,14359,8.778388030215091E-5,
13092,662703,986,8.830610678799043E-5,
13093,662704,7477,6.847713580483438E-5,
13094,662705,5188,8.970374943723535E-5,
13095,662706,7492,7.334271172507333E-5,
13096,662707,12012,2.362807811391951E-4,
13097,662708,14725,2.3291593835107494E-4,
13098,662709,9633,2.693775047604252E-4,
13099,662801,1627,0.0,
13100,662802,11886,3.107289291844635E-5,
13101,662803,10689,5.003341395433424E-5,
13102,662804,3843,8.952305821940654E-5,
13103,662805,46,9.551920270408864E-5,
13104,662806,2391,8.75231710035188E-4,
13105,662807,3945,4.048605885252566E-4,
13106,662808,2992,9.840213529703478E-5,
13107,662809,7837,5.311958538329814E-5,
13108,662900,18352,8.572781851181954E-5,
13109,662901,7273,6.377401355417311E-4,
13110,662902,5229,7.248825891954233E-5,
13111,662903,1340,2.319343726233773E-5,
13112,662904,5791,8.827301451592034E-5,
13113,662905,2999,2.554596983390288E-4,
13114,662906,4036,3.618492761789402E-4,
13115,662907,116,0.010899152016881195,
13116,662908,4155,1.4065260428939826E-4,
13117,662909,966,1.5550207889686028E-4,
13118,663000,193,0.0,
13119,664010,5351,4.212937464176433E-5,
13120,664021,11465,8.527830039702886E-6,
13121,664022,16439,7.430648540745097E-7,
13122,664023,6858,8.187861369972648E-6,
13123,664024,17798,3.60004571266343E-5,
13124,664025,21378,5.675949173027168E-6,
13125,664026,12080,2.1007907904520577E-5,
13126,664027,13045,2.539202817361856E-5,
13127,664028,13167,1.3585300816685302E-6,
13128,664030,35278,3.090984598811243E-5,
13129,664041,60082,3.5006545452216316E-5,
13130,664042,1590,1.2418661074916497E-5,
13131,664043,6293,7.74878043218223E-6,
13132,664044,8657,1.0193484773293461E-4,
13133,664051,17,0.0,
