system:index,PfafIDDomWW_yearY2014M12,countDomWW_yearY2014M12,meanDomWW_yearY2014M12,.geo
12761,642894,1693,0.0014566495129328294,
12762,642895,2083,0.003249502409054385,
12763,642896,3017,0.0018175518336265646,
12764,642897,714,4.773274704595878E-4,
12765,642898,12915,0.002429089886493487,
12766,642899,14698,6.078528318959078E-4,
12767,642910,10321,0.0034951418907693157,
12768,642920,12342,0.010503049478310735,
12769,642930,15122,0.001546253479712429,
12770,642941,6497,0.007438197710883895,
12771,642942,15833,0.012795443409794771,
12772,642943,1483,0.01481511479780154,
12773,642944,1264,0.005614198994029619,
12774,642945,7674,0.009417358204136996,
12775,642946,2757,0.011106975277269214,
12776,642947,4444,0.017126214727805737,
12777,642948,2174,0.010876453394744415,
12778,642949,2566,0.007686586844429991,
12779,642950,3187,0.0070979396636303,
12780,642960,8299,0.008908682280514934,
12781,642970,20482,0.0045778822674561615,
12782,642980,31610,0.006880669121225795,
12783,642990,33030,0.0043051650853579955,
12784,643000,27558,0.09465065012639706,
12785,644011,13529,7.647110032031611E-4,
12786,644012,14340,0.0017002403139746553,
12787,644013,20082,0.012558757355462963,
12788,644014,32449,0.0025714544826328433,
12789,644015,15697,5.688540035897246E-4,
12790,644016,33927,4.578035096554896E-4,
12791,644017,11977,0.005251663122376506,
12792,644018,13260,0.002037109798030262,
12793,644019,18439,0.010036786099119874,
12794,644020,4367,1.2427175716095764E-5,
12795,644021,21990,5.910849020005917E-4,
12796,644022,54718,7.673922834518229E-4,
12797,644023,116,7.386511792715944E-6,
12798,644024,16257,0.0020323622395592464,
12799,644025,13120,2.608500998171169E-4,
12800,644026,28734,0.001155177934890729,
12801,644027,6246,2.0509810776427067E-4,
12802,644028,31459,2.1451617925372476E-4,
12803,644029,30712,2.8579734302341936E-4,
12804,644030,31759,2.0317103397050516E-4,
12805,651010,40390,6.199960100954949E-4,
12806,651020,17564,0.0013188682397329975,
12807,651030,34597,4.4677283954736583E-4,
12808,651040,33450,2.9564367398548087E-4,
12809,651051,17773,0.0014031206921081409,
12810,651052,14864,4.6567233009632385E-4,
12811,651053,12823,0.001365629300420341,
12812,651054,811,4.547657318707269E-4,
12813,651061,33637,7.749729850804704E-4,
12814,651062,18663,7.338538248390975E-4,
12815,651063,15322,0.0010781981267502432,
12816,651064,698,5.990334403613485E-4,
12817,651070,10663,0.0018302990732845831,
12818,651080,25566,0.001324485271063072,
12819,651100,2,0.0029326897964148313,
12820,651201,2723,9.127583106694798E-4,
12821,651202,15028,5.788713312495942E-4,
12822,651203,11201,0.0014055670098164935,
12823,651204,33540,0.0014023498780866214,
12824,651205,206,4.179841068118761E-4,
12825,651206,22575,0.0029357627072880755,
12826,651207,26356,8.751976813190345E-4,
12827,651208,9441,5.351637143061007E-4,
12828,651209,3110,4.650875530240555E-4,
12829,651300,2569,1.8811397802970945E-4,
12830,651400,25388,0.0012628615457578414,
12831,651500,25892,0.004801417284455537,
12832,651600,15244,0.001570522533025191,
12833,651700,17422,0.0011654640415786975,
12834,651800,14639,5.10464725868479E-4,
12835,651900,33984,1.2961916076454657E-4,
12836,651901,3760,7.620958820383272E-4,
12837,651902,6892,4.3244901097272263E-4,
12838,651903,505,0.0015148161236854547,
12839,651904,1995,0.003420338704233577,
12840,651905,1243,0.021915547527862053,
12841,651906,1928,0.011417336650219802,
12842,651907,1314,0.009630642230894881,
12843,651908,2427,7.343630080271358E-4,
12844,651909,11335,5.173047870132724E-4,
12845,652001,23913,2.3075741133834152E-5,
12846,652002,7618,2.799098816095607E-5,
12847,652003,4680,1.8547907098035236E-5,
12848,652004,2962,9.714808785050274E-6,
12849,652005,12001,2.3597414711287637E-4,
12850,652100,41280,1.4778385802185625E-4,
12851,652200,5198,2.7100488239964753E-4,
12852,652201,8840,1.42688531187051E-4,
12853,652202,1404,6.753945218925871E-5,
12854,652203,4884,7.974584396751041E-4,
12855,652204,3625,3.517585887876093E-4,
12856,652205,17426,8.285900979626822E-4,
12857,652206,5166,4.613783436180521E-5,
12858,652207,7705,2.2436664205596753E-5,
12859,652208,1282,0.0,
12860,652209,5788,2.9249294288478463E-6,
12861,652300,22543,1.16238865572805E-5,
12862,652301,23012,1.1106795084465497E-5,
12863,652302,9434,8.55541384789845E-6,
12864,652303,6448,9.428230491420318E-6,
12865,652304,5634,1.0890828402044579E-5,
12866,652305,2162,8.252230092655925E-6,
12867,652306,13878,5.7456543532296455E-5,
12868,652307,429,1.3024246491687971E-5,
12869,652308,1453,3.6696567671706684E-6,
12870,652309,1223,2.2747381314220997E-5,
12871,652401,15538,2.8550297050934854E-4,
12872,652402,5007,1.4569581134562634E-4,
12873,652403,851,0.0080454712977203,
12874,652404,8522,9.396817165325299E-4,
12875,652405,2480,9.134156967360619E-4,
12876,652406,2060,1.1438374046887604E-4,
12877,652407,82,0.002826831165820389,
12878,652408,3345,1.806532116645529E-4,
12879,652409,7489,6.173711642808982E-5,
12880,652500,10809,0.0026662270005079433,
12881,652501,19548,1.71155038191269E-4,
12882,652502,12795,0.00130556703947239,
12883,652503,583,2.903129441597926E-4,
12884,652504,16751,2.746360850164334E-4,
12885,652505,3824,2.2132646753702032E-4,
12886,652506,21463,0.001279959426789477,
12887,652507,6826,7.137722668764903E-4,
12888,652508,7589,0.001648186774681546,
12889,652509,9938,2.671317766945692E-4,
12890,652600,4003,7.648355359230691E-4,
12891,652601,3702,3.0919124097098004E-4,
12892,652602,13598,0.0024901712386600446,
12893,652603,31,4.40312308970275E-4,
12894,652604,13091,0.013451483580973537,
12895,652605,9889,0.006642978660718828,
12896,652606,9937,4.014842787975883E-5,
12897,652607,9748,3.15950386364424E-4,
12898,652608,4911,3.190933235061463E-5,
12899,652609,6660,9.908151718024009E-6,
12900,652700,10121,3.769470047480991E-4,
12901,652800,36706,1.0200729397168917E-4,
12902,652900,2003,1.1622247846767096E-4,
12903,652901,33,5.98051265908905E-4,
12904,652902,5373,2.3520549220813755E-4,
12905,652903,7928,2.2366090099507302E-4,
12906,652904,4195,1.1292462254710412E-4,
12907,652905,7569,5.6876055104302E-5,
12908,652906,7529,8.41540403714501E-6,
12909,652907,10089,4.428469918659917E-5,
12910,652908,2459,6.602478143837866E-6,
12911,652909,2481,3.3424899453226483E-7,
12912,653000,11900,3.969121550063003E-5,
12913,653010,5307,2.0180683451495956E-5,
12914,653020,40526,7.635448415938725E-6,
12915,653030,7034,9.101298954249327E-6,
12916,653040,5453,1.1930787795652949E-5,
12917,653050,24720,4.377886566207529E-5,
12918,653060,29505,8.184672911450509E-5,
12919,653070,40842,5.149021259664991E-5,
12920,653080,5857,3.934237333228409E-5,
12921,653090,33321,3.2153468748689544E-5,
12922,653100,14641,4.675996396233689E-5,
12923,653200,13846,5.4745672873897854E-5,
12924,653210,40241,0.0018009814805893221,
12925,653220,1875,0.0013777884458580658,
12926,653221,1539,0.013181426433638278,
12927,653222,3297,0.0014605602199058761,
12928,653223,3245,6.444461638666828E-4,
12929,653224,8124,9.903515424673829E-4,
12930,653225,406,8.815535542976454E-6,
12931,653226,14322,1.8993885732629414E-4,
12932,653227,8120,1.6491637536281416E-4,
12933,653228,3237,3.9433701855907065E-4,
12934,653229,12490,2.1449023433719872E-4,
12935,653230,18067,0.00292602033882709,
12936,653240,6441,1.7463520222929643E-4,
12937,653250,21468,8.83954356048141E-5,
12938,653260,6995,5.854983355515609E-5,
12939,653270,1053,8.838118803551741E-6,
12940,653280,15422,0.001988107220761845,
12941,653290,24519,2.924326025252038E-4,
12942,653300,24701,1.399467300112314E-5,
12943,653301,11187,4.208552765626643E-4,
12944,653302,2879,5.325925422175458E-5,
12945,653303,2823,2.890371764866129E-4,
12946,653304,7053,1.947394138420465E-4,
12947,653305,1322,2.0340675499168527E-4,
12948,653306,6133,3.8871337684089954E-5,
12949,653307,12700,9.124636720557577E-4,
12950,653308,1812,3.433357228069644E-4,
12951,653309,496,0.002225210007742491,
12952,653401,8396,3.3763177573637377E-6,
12953,653402,6914,4.397756720077406E-5,
12954,653403,6056,1.642129541830412E-6,
12955,653404,7205,1.6904431475984397E-5,
12956,653405,4792,5.671484669140126E-5,
12957,653406,12299,1.7657344776123006E-5,
12958,653407,10121,1.2297442506119194E-5,
12959,653410,9782,0.0028549883267963657,
12960,653421,1484,0.0,
12961,653422,5088,2.2131402788545735E-6,
12962,653423,21180,3.0064431297538625E-6,
12963,653424,1191,5.1451818146469246E-5,
12964,653425,2409,1.075998074921627E-5,
12965,653426,16884,1.3963206946561349E-4,
12966,653427,1178,2.933507253735811E-5,
12967,653428,8389,2.1426158698778088E-4,
12968,653429,7594,3.654415631935357E-5,
12969,653430,17716,5.7973220143844115E-5,
12970,653440,14189,3.1077823750087487E-4,
12971,653450,15674,1.1626548796448109E-4,
12972,653460,14579,5.6378246195609006E-5,
12973,653470,9436,3.284648017879451E-5,
12974,653480,13917,1.4934717071448641E-5,
12975,653490,8151,1.0373918066744612E-4,
12976,653500,49564,7.734430978789216E-4,
12977,653600,3330,1.9238721580424845E-5,
12978,653601,10240,1.1270547157947313E-4,
12979,653602,8545,6.800070376358159E-6,
12980,653603,6874,1.7967199384135316E-4,
12981,653604,1906,1.2022770240546307E-6,
12982,653605,5259,2.7629362874909677E-6,
12983,653606,3843,1.0746282239777692E-4,
12984,653607,5560,0.0,
12985,653608,2695,8.687857239498999E-6,
12986,653609,3088,0.0,
12987,653701,25646,2.153016921915798E-5,
12988,653702,17116,2.5393690598122215E-5,
12989,653703,18799,1.0541954116633317E-5,
12990,653704,2852,5.999389301487481E-6,
12991,653705,9265,1.7906281406174223E-6,
12992,653706,4413,2.899978055043708E-7,
12993,653707,15492,6.71544183081883E-6,
12994,653708,5684,2.852968568998125E-6,
12995,653710,1883,1.1328360449153351E-4,
12996,653720,3523,1.6573913971281682E-5,
12997,653730,5804,6.238137245110717E-5,
12998,653740,3843,1.1030920511584703E-4,
12999,653750,5646,4.485626265965426E-5,
13000,653760,3511,1.5427975199415266E-5,
13001,653770,58,2.333192570303156E-5,
13002,653780,13584,3.1720448867294964E-6,
13003,653781,2165,2.832517783299568E-5,
13004,653782,1525,6.989291935498056E-6,
13005,653783,558,2.077000803952664E-5,
13006,653784,14837,8.301504071427284E-6,
13007,653785,1,3.814807247997262E-5,
13008,653786,1284,8.735869547570067E-6,
13009,653787,16534,2.0184452848139408E-5,
13010,653788,3165,4.851152608221468E-6,
13011,653789,3061,1.0267153004629286E-5,
13012,653790,80,3.4133331261040157E-6,
13013,653800,52319,3.83803372646319E-5,
13014,653900,14171,1.7114612426312617E-5,
13015,653901,5581,1.41105068495494E-4,
13016,653902,31969,2.8396846657348136E-5,
13017,653903,4513,3.827778851307802E-4,
13018,653904,21474,3.866792445000593E-5,
13019,653905,967,0.016348423406302538,
13020,653906,7915,6.663792853593994E-6,
13021,653907,8581,1.8187753597438057E-4,
13022,653908,1636,5.768533150527495E-7,
13023,653909,2401,0.0,
13024,654000,25603,1.8959998485516367E-5,
13025,661001,1221,0.0,
13026,661002,97498,2.6973168306812934E-4,
13027,661003,24321,1.4899389122430691E-5,
13028,661004,3449,0.0,
13029,661005,7818,0.0,
13030,661006,14478,0.0,
13031,661100,34030,2.245544446020732E-5,
13032,661101,2497,0.009078393754021438,
13033,661102,1602,0.0,
13034,661103,50746,3.854316813188601E-6,
13035,661104,2170,7.897984861134405E-7,
13036,661105,1739,5.001323014625289E-5,
13037,661106,16013,1.0430330568078072E-4,
13038,661107,45126,2.484440233669958E-5,
13039,661108,6008,9.074508539136968E-6,
13040,661109,10549,7.625448173227993E-8,
13041,661200,24703,3.092266373838809E-6,
13042,661300,5187,1.6201860200444869E-6,
13043,661400,49948,5.9352202159307656E-5,
13044,661500,15247,9.975287244124372E-6,
13045,661501,494,0.0,
13046,661502,2147,0.0,
13047,661503,8583,0.0,
13048,661504,2064,0.0,
13049,661505,16512,1.5179107301933621E-5,
13050,661506,2867,1.427264987081594E-5,
13051,661507,6186,8.375938033006305E-6,
13052,661508,3066,0.0,
13053,661509,8580,2.942475215237732E-5,
13054,661600,20437,6.440642095009862E-4,
13055,661700,21315,2.913224759487443E-5,
13056,661800,21288,1.0058769812105211E-4,
13057,661900,15545,0.0014737356665052476,
13058,661901,5396,5.902054128779519E-5,
13059,661902,18123,4.7391718908236416E-4,
13060,661903,9606,1.357741097459017E-4,
13061,661904,14300,1.7849227870068494E-4,
13062,661905,753,2.4478811116220993E-4,
13063,661906,4123,1.3174777579401907E-4,
13064,661907,4303,0.003352090853637841,
13065,661908,5047,0.004918107251865335,
13066,661909,1268,9.621505752850952E-4,
13067,662101,5273,8.594162681728131E-4,
13068,662102,23129,0.002296769758182097,
13069,662103,2870,0.0025071313936335052,
13070,662104,15497,0.0032468096796896004,
13071,662105,2152,0.0011995545871151222,
13072,662106,12900,0.001904035826155959,
13073,662107,1009,0.00377807845646317,
13074,662108,18049,0.00556691097613389,
13075,662109,9919,0.004594676067185319,
13076,662200,35717,0.0038117257064926133,
13077,662300,22384,0.007027630469920489,
13078,662400,30331,0.0034386916577813847,
13079,662510,16365,0.00310613987394381,
13080,662520,19463,0.005821664637068017,
13081,662530,1499,0.00167269590860056,
13082,662540,21106,0.043937569553730335,
13083,662550,36564,0.006176219230822372,
13084,662560,15852,0.0013081642799140814,
13085,662570,27859,0.0013575435522828233,
13086,662580,13029,4.3464762303515323E-4,
13087,662590,14114,2.2110418484154804E-4,
13088,662600,24273,8.696131068646333E-4,
13089,662700,20286,6.554628895936047E-5,
13090,662701,7829,2.410903469123918E-4,
13091,662702,14359,2.036059690203079E-4,
13092,662703,986,1.7912190569775252E-4,
13093,662704,7477,1.1784089234981654E-4,
13094,662705,5188,1.1897047332361523E-4,
13095,662706,7492,7.457696515424803E-5,
13096,662707,12012,8.669973510228113E-4,
13097,662708,14725,8.937891593888428E-4,
13098,662709,9633,0.0010718000448919948,
13099,662801,1627,0.0,
13100,662802,11886,3.107289291844635E-5,
13101,662803,10689,1.2285482939965788E-4,
13102,662804,3843,9.580412443744777E-5,
13103,662805,46,9.551920270408864E-5,
13104,662806,2391,0.004090855777132679,
13105,662807,3945,0.0018781237159775383,
13106,662808,2992,9.840213529703478E-5,
13107,662809,7837,5.311958538329814E-5,
13108,662900,18352,1.0195036067840388E-4,
13109,662901,7273,0.0031060212532700786,
13110,662902,5229,8.598500966411517E-5,
13111,662903,1340,2.319343726233773E-5,
13112,662904,5791,8.827301451592034E-5,
13113,662905,2999,5.580525027747809E-4,
13114,662906,4036,0.0012588148762002714,
13115,662907,116,0.053850668658780514,
13116,662908,4155,2.8435416899029946E-4,
13117,662909,966,1.678671861652673E-4,
13118,663000,193,0.0,
13119,664010,5351,4.212937464176432E-5,
13120,664021,11465,8.527830039702886E-6,
13121,664022,16439,7.430648540745097E-7,
13122,664023,6858,8.187861369972648E-6,
13123,664024,17798,3.60004571266343E-5,
13124,664025,21378,5.675949173027168E-6,
13125,664026,12080,2.1007907904520577E-5,
13126,664027,13045,2.539202817361856E-5,
13127,664028,13167,1.3585300816685302E-6,
13128,664030,35278,3.9194203207398646E-5,
13129,664041,60082,3.968222460968631E-5,
13130,664042,1590,1.2418661074916497E-5,
13131,664043,6293,7.74878043218223E-6,
13132,664044,8657,1.0801799126467786E-4,
13133,664051,17,0.0,
13134,664052,20433,6.174800508389001E-5,
13135,664053,65260,3.057720163474057E-4,
13136,664054,12111,3.2744559591866266E-4,
13137,664055,20445,0.0021203361977114804,
13138,664056,14416,0.0018263178217917625,
13139,664057,163,0.002079421857019783,
13140,664058,12579,0.0016470620375129473,
13141,664059,32932,0.002251174295879857,
13142,671011,5262,0.004186263718612271,
13143,671012,6263,3.1771747497697894E-4,
13144,671013,336,3.7853430730927225E-4,
13145,671014,7083,3.8114421137187143E-4,
13146,671015,617,0.002192983921716056,
13147,671016,4337,0.0015870097418311828,
13148,671017,2542,3.287595884639471E-4,
13149,671018,16011,3.5475640344417126E-4,
13150,671019,2029,1.64641165871634E-4,
13151,671020,16469,0.005693340896443822,
13152,671030,546,0.003998199363060413,
13153,671040,20683,5.160767697854978E-4,
13154,671050,2998,4.198992971984045E-4,
13155,671060,19404,3.9691418619954813E-4,
13156,671071,26977,3.5728922139987933E-4,
13157,671072,13382,7.47126131935161E-4,
13158,671073,175,6.974199963999433E-4,
13159,671074,8771,0.003446594662088018,
13160,671075,79596,0.009395227734276675,
13161,671076,14121,0.0025500005325428906,
13162,671077,54960,0.005060672078549357,
13163,671078,11193,0.007499048553198225,
13164,671079,1083,0.004578966913118948,
13165,671080,20760,0.005542434097197695,
13166,671090,13114,0.00383223039741808,
13167,672000,0,0.0,
13168,672010,19223,0.010151048450786506,
13169,672021,422,0.31815227910251304,
13170,672022,21846,0.017163178347086087,
13171,672023,310,0.36604932765232334,
13172,672024,1850,0.023088518828890195,
13173,672025,3279,0.018621550478955553,
13174,672026,1770,0.009631033695810207,
13175,672027,300,0.011824897152168135,
13176,672028,1758,0.011769114719498982,
13177,672029,6554,0.010925376892626466,
13178,672030,24478,0.01896956286889889,
13179,672040,25163,0.025804915370701422,
13180,672050,26398,0.007081007341254759,
13181,672060,26126,0.01382984699931069,
13182,672070,26043,0.0038273088906367967,
13183,672080,18000,0.003047933928754375,
13184,672090,486,6.407618850387027E-4,
13185,672091,2920,7.342852790229377E-4,
13186,672092,4780,0.0014666732045036893,
13187,672093,7110,7.100025954371181E-4,
13188,672094,1636,4.2822650324638134E-4,
13189,672095,797,7.209696669594705E-4,
13190,672096,12708,7.068223685629977E-4,
13191,672097,4060,0.0013152887975865384,
13192,672098,5788,0.0018826982390067874,
13193,672099,917,0.016728733859644882,
13194,673000,9654,0.0,
13195,711100,6283,0.0,
13196,711200,18132,0.0,
13197,711300,5303,0.0,
13198,711401,13199,0.0,
13199,711402,15488,1.2692658658227762E-7,
13200,711403,4779,0.0,
13201,711404,42307,4.3347996646924336E-8,
13202,711405,18416,0.0,
13203,711406,6603,0.0,
13204,711407,3098,0.0,
13205,711408,3253,0.0,
13206,711409,5526,0.0,
13207,711500,1285,0.0,
13208,711600,31041,0.0,
13209,711700,1513,2.2163342407940178E-5,
13210,711811,31379,0.0,
13211,711812,20165,0.0,
13212,711813,44887,1.469810673271628E-7,
13213,711814,14015,2.699041917564637E-5,
13214,711815,9205,1.0511824390689549E-7,
13215,711816,13596,0.0,
13216,711817,4420,2.989405620485565E-5,
13217,711818,19894,2.802629519883288E-5,
13218,711819,41960,1.1077729928009797E-5,
13219,711821,2835,4.6551146430634415E-6,
13220,711822,7711,6.035938845600468E-6,
13221,711823,17622,1.6373392235402897E-5,
13222,711824,5620,4.5273995790911114E-6,
13223,711825,998,0.0,
13224,711826,37225,9.457774896090093E-7,
13225,711827,60887,3.970215001863273E-5,
13226,711828,6183,1.9309884768003102E-5,
13227,711829,10577,5.322397234534066E-4,
13228,711830,7773,2.491307826056122E-6,
13229,711840,31067,1.1460191645319969E-4,
13230,711851,18342,3.7279334221239694E-5,
13231,711852,9543,0.0,
13232,711853,4582,0.0,
13233,711854,19694,2.102881195869767E-5,
13234,711855,1907,2.8131668661534852E-6,
13235,711856,10905,4.649760581858687E-6,
13236,711857,7920,0.0,
13237,711858,13301,0.0,
13238,711859,3909,8.396935911797818E-6,
13239,711860,55884,4.421654269707073E-5,
13240,711870,11106,2.5911250614025426E-5,
13241,711880,22592,1.2559281848767168E-4,
13242,711891,505,0.0,
13243,711892,13257,3.3879802343414543E-4,
13244,711893,3008,2.9245390095422902E-5,
13245,711894,8892,5.857651809745737E-4,
13246,711895,1154,3.428214771061481E-4,
13247,711896,5205,2.337844642119089E-4,
13248,711897,12279,0.0013076045583993964,
13249,711898,12387,5.036102954292528E-4,
13250,711899,10064,8.815173708939525E-5,
13251,711900,38833,1.5370593742651602E-5,
13252,712000,27494,2.534451736775204E-4,
13253,712110,40619,1.3317267906309713E-4,
13254,712120,41908,3.628068052499953E-5,
13255,712130,97,0.0019317732812066857,
13256,712140,32704,1.0763387186871082E-4,
13257,712150,20309,4.815140878915557E-5,
13258,712160,13754,6.647017318325037E-5,
13259,712170,51077,1.0781058549990375E-4,
13260,712180,17703,6.38080396554733E-5,
13261,712190,1,0.0,
13262,712200,17644,5.017715131278793E-4,
13263,712210,20716,2.787211568119541E-5,
13264,712221,16050,8.580912281871518E-5,
13265,712222,34729,5.797584811866315E-4,
13266,712223,11845,1.0468312964413519E-4,
13267,712224,18551,5.587911027908851E-4,
13268,712225,23369,4.0235479269194166E-5,
13269,712226,7972,1.503514226897729E-4,
13270,712227,58,1.8395805020277838E-5,
13271,712228,20940,3.5207256692452294E-4,
13272,712229,29295,3.325106521424127E-4,
13273,712231,6113,0.0,
13274,712232,8996,1.0581812427823229E-4,
13275,712233,512,0.0,
13276,712234,36619,1.537113063992609E-5,
13277,712235,1732,1.1466320024428747E-5,
13278,712236,8048,4.5670931137262877E-4,
13279,712237,4218,2.996802714775658E-5,
13280,712238,18210,2.056547882754463E-6,
13281,712239,14850,8.31918839309493E-5,
13282,712241,27933,2.321496409711331E-4,
13283,712242,94647,1.8037840898147225E-4,
13284,712243,42179,2.997455129725399E-4,
13285,712244,9331,2.4168619565630983E-4,
13286,712245,619,5.69314995930792E-4,
13287,712246,8281,5.718575160159206E-4,
13288,712247,9188,0.0011240677010233482,
13289,712248,22911,2.0018484132731525E-4,
13290,712249,35230,2.3107180252813554E-4,
13291,712250,23303,0.008368778572695124,
13292,712260,17503,6.602678182719428E-4,
13293,712261,22496,0.006224183059829248,
13294,712262,10442,8.347916547066395E-4,
13295,712263,612,0.0033562706143934126,
13296,712264,17052,5.916237597405823E-4,
13297,712265,28388,0.0012132682049565708,
13298,712266,25098,9.89171630060061E-4,
13299,712267,27068,0.0013866376451906778,
13300,712268,29699,0.003399510515964857,
13301,712269,32822,0.0010182558329390613,
13302,712270,10307,0.01319084848303316,
13303,712280,7353,7.794740588507301E-4,
13304,712281,4637,0.005755838041867642,
13305,712282,7398,8.532262989056447E-4,
13306,712283,17151,7.294214463505199E-4,
13307,712284,38931,8.16632287402226E-4,
13308,712285,32184,6.659450020115712E-4,
13309,712286,20655,7.405686925586302E-4,
13310,712287,901,0.0047400130368259194,
13311,712288,6773,0.015484046687467664,
13312,712289,24327,0.001131592820885452,
13313,712291,3966,5.032987069788789E-4,
13314,712292,9964,5.321532266476538E-4,
13315,712293,23348,5.468384921393168E-4,
13316,712294,8018,8.079032388700726E-4,
13317,712295,312,2.6200418789916767E-4,
13318,712296,7658,0.0010965281679734323,
13319,712297,15956,0.0015259967300434948,
13320,712298,9838,5.144992596470746E-4,
13321,712299,28790,6.310896547562612E-4,
13322,712300,4998,6.439455034526022E-4,
13323,712301,14192,1.6582571942358023E-4,
13324,712302,19566,1.1991684894668274E-4,
13325,712303,11038,3.735409588716447E-4,
13326,712304,26224,4.8199279678051894E-4,
13327,712305,7868,1.520799321991204E-4,
13328,712306,39877,1.1000291595866538E-4,
13329,712307,14828,4.331620006725086E-7,
13330,712308,21623,9.187458775191672E-5,
13331,712309,6863,5.094334762196614E-4,
13332,712400,35669,3.137025828082801E-4,
13333,712410,44624,9.156418774900406E-4,
13334,712420,19219,5.484791294034026E-4,
13335,712430,3742,6.825406775341357E-4,
13336,712440,56668,0.0011018914994001814,
13337,712450,27181,0.0012468079384504226,
13338,712460,15820,0.0011189511452741384,
13339,712470,53561,0.010980564177015468,
13340,712480,13552,4.122067117088755E-5,
13341,712490,25273,2.4693382941116677E-4,
13342,712500,14135,3.9558128112749313E-4,
13343,712501,8438,9.499861627840746E-4,
13344,712502,4058,5.07508478206963E-4,
13345,712503,4132,0.029630406469026174,
13346,712504,5470,7.357118061006722E-4,
13347,712505,15409,3.6826718334899384E-4,
13348,712506,7136,9.744702844300465E-4,
13349,712507,2466,3.532623760206453E-4,
13350,712508,1619,2.7840337410667585E-4,
13351,712509,7468,2.509107069722685E-4,
13352,712600,5917,2.717624842762625E-4,
13353,712601,14961,3.4030949232249235E-4,
13354,712602,7176,4.158869024597975E-5,
13355,712603,11689,4.914415860567777E-4,
13356,712604,7860,0.0019125262523754369,
13357,712605,26676,0.003240577894435749,
13358,712606,5366,0.0016659889875668544,
13359,712607,13,9.298864746446929E-4,
13360,712608,4785,0.0020433520171347155,
13361,712609,10402,5.536158156489896E-4,
13362,712700,32317,0.0012288660911764005,
13363,712800,51507,0.0018073377721709364,
13364,712900,45873,0.01201196998526529,
13365,713000,5999,3.1926323006946615E-5,
13366,713100,529,0.0,
13367,713210,10258,0.0,
13368,713221,1873,0.0,
13369,713222,33615,1.8658463548020833E-5,
13370,713223,14014,1.0585421402978949E-4,
13371,713224,3456,9.457624301430162E-6,
13372,713225,794,0.0,
13373,713226,1568,1.5581015292324968E-5,
13374,713227,4365,2.1241419772327784E-5,
13375,713228,1812,4.2222522331618854E-4,
13376,713229,2392,4.006404919107807E-5,
13377,713230,11068,9.032165193009944E-6,
13378,713240,38284,1.8813501917626163E-6,
13379,713250,3905,2.760714553926637E-6,
13380,713260,30932,1.6379635914584608E-5,
13381,713270,13630,6.979982936951291E-5,
13382,713280,10312,1.2642591149731476E-5,
13383,713290,35680,4.8171542771022E-5,
13384,713300,62700,3.720894128151189E-6,
13385,713410,429,3.337675611333581E-5,
13386,713420,15150,0.0,
13387,713430,6264,0.0,
13388,713440,29540,2.1258513345019307E-5,
13389,713450,8865,0.0,
13390,713460,41022,1.0830109996540811E-5,
13391,713470,28741,1.4089606165735902E-5,
13392,713480,23166,1.560776269731043E-5,
13393,713490,46795,7.863196234028715E-6,
13394,713510,22702,3.7702022182231226E-6,
13395,713521,1215,4.041138397755957E-5,
13396,713522,5666,1.746049697564422E-5,
13397,713523,384,5.713687159484787E-4,
13398,713524,13516,4.611585255047058E-6,
13399,713525,17250,1.2446022828617866E-5,
13400,713526,28583,3.649901551487372E-5,
13401,713527,3368,0.0,
13402,713528,9164,0.0,
13403,713529,49534,2.606331011292982E-5,
13404,713531,8696,5.9309925220242743E-5,
13405,713532,9569,1.9102472239212273E-6,
13406,713533,332,0.0,
13407,713534,5429,8.643137123979838E-6,
13408,713535,12168,6.459586610837771E-5,
13409,713536,5626,7.60986900075328E-5,
13410,713537,13983,2.4568242986225026E-5,
13411,713538,5694,0.0,
13412,713539,1759,0.0,
13413,713540,36407,0.0,
13414,713550,2230,0.0,
13415,713561,18782,0.0,
13416,713562,7327,0.0,
13417,713563,689,0.0,
13418,713564,7487,0.0,
13419,713565,25513,1.829019733430153E-5,
13420,713566,12851,3.7919355637647614E-5,
13421,713567,6137,2.5854712567067848E-5,
13422,713568,3979,5.577991745269458E-4,
13423,713569,12433,3.815006420846354E-5,
13424,713570,12923,0.0,
13425,713580,26917,0.0,
13426,713590,6212,1.8479082941893283E-5,
13427,713610,281,0.0010437389642941667,
13428,713620,12190,4.259887668817088E-6,
13429,713630,8820,0.0,
13430,713640,6354,0.0,
13431,713650,6522,0.0,
13432,713661,1373,0.0,
13433,713662,20526,4.3708747407490494E-5,
13434,713663,111,0.0,
13435,713664,8097,5.130880137832928E-6,
13436,713665,7516,0.0,
13437,713666,15251,3.5508438607631286E-5,
13438,713667,2,0.0,
13439,713668,16008,7.859817441770627E-5,
13440,713669,23914,1.36696255247113E-4,
13441,713670,14431,1.2036387502176107E-5,
13442,713680,41111,1.0600359632024773E-5,
13443,713691,14700,5.777975390624024E-7,
13444,713692,5288,0.0,
13445,713693,16139,3.058668246182645E-6,
13446,713694,4571,1.8134911922272297E-5,
13447,713695,4592,1.0834774743773745E-5,
13448,713696,5217,1.3176245636726627E-6,
13449,713697,6898,1.2495775470227355E-6,
13450,713698,5764,9.016143177754225E-5,
13451,713699,2459,1.9057125170785463E-5,
13452,713700,12800,4.1175748204281915E-5,
13453,713810,25162,7.042032489539645E-5,
13454,713820,51167,5.395632759715176E-4,
