BasinID,dwnBasinID,Area_km2,Shape_Leng,Shape_Area,AreaV01,area_r_m2
1530,1508,1575,0.00000000000,0.00000000000,1575000000.00000000000,1574999211.05999990000
1531,1509,4501,0.00000000000,0.00000000000,4500990000.00000000000,4500992613.63000010000
1532,1512,241,0.00000000000,0.00000000000,241001000.00000000000,241000564.30599999000
1533,1507,6268,0.00000000000,0.00000000000,6268000000.00000000000,6268000440.64999960000
1534,1510,10019,0.00000000000,0.00000000000,10019000000.00000000000,10018998434.40000000000
1535,1511,4664,0.00000000000,0.00000000000,4660490000.00000000000,4660490204.23999980000
1536,1506,34731,0.00000000000,0.00000000000,34731000000.00000000000,34730996251.90000200000
1537,362,39840,0.00000000000,0.00000000000,39840000000.00000000000,39840030764.30000300000
1538,1337,46011,0.00000000000,0.00000000000,46010800000.00000000000,46010817538.30000300000
1539,1350,39837,0.00000000000,0.00000000000,39837000000.00000000000,39837006392.30000300000
1540,1533,22279,0.00000000000,0.00000000000,22279000000.00000000000,22279005111.00000000000
1541,1530,6893,0.00000000000,0.00000000000,6893000000.00000000000,6892995789.13000010000
1542,367,32275,0.00000000000,0.00000000000,32275000000.00000000000,32275006799.29999900000
1543,1534,71032,0.00000000000,0.00000000000,71032000000.00000000000,71031974953.00000000000
1544,1535,8716,0.00000000000,0.00000000000,8716000000.00000000000,8716000202.81999970000
1545,1046,88714,0.00000000000,0.00000000000,88714000000.00000000000,88714003519.80000300000
1546,1536,30311,0.00000000000,0.00000000000,30311000000.00000000000,30310998883.50000000000
1547,1532,13143,0.00000000000,0.00000000000,13143000000.00000000000,13143003073.20000100000
1548,1531,26029,0.00000000000,0.00000000000,26029000000.00000000000,26028999342.79999900000
1549,1530,21903,0.00000000000,0.00000000000,21903000000.00000000000,21902983849.59999800000
1550,1531,33126,0.00000000000,0.00000000000,33126000000.00000000000,33126002884.00000000000
1551,1535,14067,0.00000000000,0.00000000000,14066200000.00000000000,14066178993.50000000000
1552,1532,13308,0.00000000000,0.00000000000,13308000000.00000000000,13307999986.20000100000
1553,1536,66983,0.00000000000,0.00000000000,66983000000.00000000000,66983003248.00000000000
1554,1534,18812,0.00000000000,0.00000000000,18812000000.00000000000,18812006925.20000100000
1555,1554,19726,0.00000000000,0.00000000000,19726000000.00000000000,19725996599.40000200000
1556,1554,836,0.00000000000,0.00000000000,836001000.00000000000,836001283.87199998000
1557,1556,19843,0.00000000000,0.00000000000,19843000000.00000000000,19843000106.09999800000
1558,1556,1845,0.00000000000,0.00000000000,1845000000.00000000000,1845000006.56999990000
1559,1533,39121,0.00000000000,0.00000000000,39121000000.00000000000,39121001888.80000300000
1560,1558,46621,0.00000000000,0.00000000000,46621000000.00000000000,46620997820.40000200000
1561,1558,4540,0.00000000000,0.00000000000,4540000000.00000000000,4539999750.05000020000
1562,1561,10727,0.00000000000,0.00000000000,10727000000.00000000000,10727000048.40000000000
1563,1561,45542,0.00000000000,0.00000000000,45542000000.00000000000,45542000748.40000200000
1564,1370,376,0.00000000000,0.00000000000,376035000.00000000000,376035461.03200001000
1565,1324,827,0.00000000000,0.00000000000,827007000.00000000000,827006713.89800000000
1566,108,1116,0.00000000000,0.00000000000,1116000000.00000000000,1116000167.34999990000
1567,364,12,0.00000000000,0.00000000000,12000000.00000000000,12000032.04830000000
1568,383,8,0.00000000000,0.00000000000,8000080.00000000000,8000079.26446999980
1569,0,6861,0.00000000000,0.00000000000,6861040000.00000000000,6861044869.11999990000
1570,430,1649,0.00000000000,0.00000000000,1649010000.00000000000,1649006214.26000000000
1571,1348,107,0.00000000000,0.00000000000,107334000.00000000000,107333728.25900000000
1572,1349,13,0.00000000000,0.00000000000,13000200.00000000000,13000162.74330000000
1573,0,13258,0.00000000000,0.00000000000,13258000000.00000000000,13258001706.00000000000
1574,0,28621,0.00000000000,0.00000000000,28621000000.00000000000,28621002553.70000100000
1575,0,25130,0.00000000000,0.00000000000,25130000000.00000000000,25130000495.50000000000
1576,1391,1630,0.00000000000,0.00000000000,1629970000.00000000000,1629968235.94000010000
1577,1367,2967,0.00000000000,0.00000000000,2967000000.00000000000,2966998002.92999980000
1578,0,12237,0.00000000000,0.00000000000,12237000000.00000000000,12236995280.90000000000
1579,1382,36290,0.00000000000,0.00000000000,36290200000.00000000000,36290245791.30000300000
1580,14,4586,0.00000000000,0.00000000000,4585990000.00000000000,4585990942.47000030000
1581,1322,11585,0.00000000000,0.00000000000,11585000000.00000000000,11585011588.70000100000
1582,1323,29135,0.00000000000,0.00000000000,29135000000.00000000000,29135013045.40000200000
1583,1328,5291,0.00000000000,0.00000000000,5291000000.00000000000,5290999474.05000020000
1584,1409,3987,0.00000000000,0.00000000000,3987000000.00000000000,3987001620.44000010000
1585,1334,19029,0.00000000000,0.00000000000,19029000000.00000000000,19029027902.79999900000
1586,367,6295,0.00000000000,0.00000000000,6294960000.00000000000,6294960292.77000050000
1587,1339,16084,0.00000000000,0.00000000000,16084600000.00000000000,16084612546.90000000000
1588,1341,1521,0.00000000000,0.00000000000,1521120000.00000000000,1521118073.74000000000
1589,1344,12411,0.00000000000,0.00000000000,12411100000.00000000000,12411099083.79999900000
1590,0,63101,0.00000000000,0.00000000000,63101000000.00000000000,63101001740.80000300000
1591,1350,3154,0.00000000000,0.00000000000,3154000000.00000000000,3154001795.30000020000
1592,1352,898,0.00000000000,0.00000000000,898002000.00000000000,898001952.83099997000
1593,1357,14097,0.00000000000,0.00000000000,14097000000.00000000000,14096998764.40000000000
1594,1372,70085,0.00000000000,0.00000000000,70085000000.00000000000,70085019225.89999400000
1595,1360,6670,0.00000000000,0.00000000000,6670000000.00000000000,6670001332.93999960000
1596,1398,3502,0.00000000000,0.00000000000,3502030000.00000000000,3502031179.46000000000
1597,1384,68344,0.00000000000,0.00000000000,68344000000.00000000000,68344028761.19999700000
1598,1365,10168,0.00000000000,0.00000000000,10168000000.00000000000,10168000115.90000000000
1599,1046,65699,0.00000000000,0.00000000000,65699000000.00000000000,65699003655.40000200000
1600,1345,7209,0.00000000000,0.00000000000,7209020000.00000000000,7209023229.22000030000
1601,458,59798,0.00000000000,0.00000000000,59798000000.00000000000,59798024028.30000300000
1602,1371,36900,0.00000000000,0.00000000000,36899900000.00000000000,36899881819.80000300000
1603,1355,29455,0.00000000000,0.00000000000,29455000000.00000000000,29454992539.00000000000
1604,1359,31198,0.00000000000,0.00000000000,31198000000.00000000000,31198004236.59999800000
1605,1418,36975,0.00000000000,0.00000000000,36975000000.00000000000,36975002181.80000300000
1606,1362,26167,0.00000000000,0.00000000000,26167000000.00000000000,26166999896.70000100000
1607,1335,29069,0.00000000000,0.00000000000,29069000000.00000000000,29068980145.20000100000
1608,0,91795,0.00000000000,0.00000000000,91795000000.00000000000,91795006116.00000000000
1609,1337,7448,0.00000000000,0.00000000000,7447450000.00000000000,7447452049.64000030000
1610,369,59405,0.00000000000,0.00000000000,59404800000.00000000000,59404821595.00000000000
1611,1342,4048,0.00000000000,0.00000000000,4048020000.00000000000,4048019145.21000000000
1612,0,32289,0.00000000000,0.00000000000,32289000000.00000000000,32289004882.79999900000
1613,1600,9377,0.00000000000,0.00000000000,9376940000.00000000000,9376938266.46999930000
1614,1592,14807,0.00000000000,0.00000000000,14807000000.00000000000,14806988098.90000000000
1615,1606,55227,0.00000000000,0.00000000000,55227000000.00000000000,55227001540.59999800000
1616,1606,1182,0.00000000000,0.00000000000,1182000000.00000000000,1181999602.93000010000
1617,1600,2664,0.00000000000,0.00000000000,2663970000.00000000000,2663973358.23000000000
1618,1592,6189,0.00000000000,0.00000000000,6189000000.00000000000,6189002960.52999970000
1619,1617,24439,0.00000000000,0.00000000000,24439000000.00000000000,24439001273.20000100000
1620,1618,9540,0.00000000000,0.00000000000,9540000000.00000000000,9540000992.54999920000
1621,1616,16606,0.00000000000,0.00000000000,16606000000.00000000000,16606000032.10000000000
1622,1617,11952,0.00000000000,0.00000000000,11952000000.00000000000,11952023091.79999900000
1623,1618,8038,0.00000000000,0.00000000000,8038000000.00000000000,8038001840.38000010000
1624,1616,9263,0.00000000000,0.00000000000,9263000000.00000000000,9262999554.20999910000
1625,1622,23037,0.00000000000,0.00000000000,23037000000.00000000000,23037003695.00000000000
1626,1624,30155,0.00000000000,0.00000000000,30155000000.00000000000,30154999380.59999800000
1627,1623,66593,0.00000000000,0.00000000000,66593000000.00000000000,66593001601.50000000000
1628,1622,19262,0.00000000000,0.00000000000,19262000000.00000000000,19262001354.20000100000
1629,1623,35973,0.00000000000,0.00000000000,35973000000.00000000000,35973009670.19999700000
1630,1624,31277,0.00000000000,0.00000000000,31277000000.00000000000,31276999641.70000100000
1631,1629,11460,0.00000000000,0.00000000000,11460000000.00000000000,11459998232.40000000000
1632,1630,24991,0.00000000000,0.00000000000,24991000000.00000000000,24991004980.29999900000
1633,1628,30021,0.00000000000,0.00000000000,30021000000.00000000000,30020994019.50000000000
1634,1628,402,0.00000000000,0.00000000000,402001000.00000000000,402000720.03100002000
1635,1629,33910,0.00000000000,0.00000000000,33910000000.00000000000,33909991977.29999900000
1636,1630,3948,0.00000000000,0.00000000000,3948000000.00000000000,3947995642.02000000000
1637,0,13203,0.00000000000,0.00000000000,13203100000.00000000000,13203081358.00000000000
1638,1596,7218,0.00000000000,0.00000000000,7218000000.00000000000,7218001647.88000010000
1639,0,15084,0.00000000000,0.00000000000,15084000000.00000000000,15084000779.10000000000
1640,1580,10704,0.00000000000,0.00000000000,10704000000.00000000000,10704000945.60000000000
1641,1581,34808,0.00000000000,0.00000000000,34808100000.00000000000,34808060849.09999800000
1642,1564,15217,0.00000000000,0.00000000000,15217000000.00000000000,15216979725.10000000000
1643,1582,24969,0.00000000000,0.00000000000,24969000000.00000000000,24969001976.50000000000
1644,0,37558,0.00000000000,0.00000000000,37558000000.00000000000,37558000012.59999800000
1645,1585,84878,0.00000000000,0.00000000000,84878000000.00000000000,84877954293.10000600000
1646,1607,8098,0.00000000000,0.00000000000,8097990000.00000000000,8097989058.96000000000
1647,362,33102,0.00000000000,0.00000000000,33102000000.00000000000,33101977607.70000100000
1648,1567,27028,0.00000000000,0.00000000000,27028200000.00000000000,27028170674.29999900000
1649,1587,6565,0.00000000000,0.00000000000,6564400000.00000000000,6564404585.71000000000
1650,1588,51004,0.00000000000,0.00000000000,51003800000.00000000000,51003836247.80000300000
1651,1571,26297,0.00000000000,0.00000000000,26297100000.00000000000,26297079296.20000100000
1652,1572,32423,0.00000000000,0.00000000000,32422900000.00000000000,32422886929.70000100000
1653,1591,12615,0.00000000000,0.00000000000,12615000000.00000000000,12615000699.60000000000
1654,1603,20014,0.00000000000,0.00000000000,20014000000.00000000000,20013992086.79999900000
1655,1593,12561,0.00000000000,0.00000000000,12561000000.00000000000,12561010357.60000000000
1656,1594,101,0.00000000000,0.00000000000,101000000.00000000000,101000045.56600000000
1657,1595,9938,0.00000000000,0.00000000000,9938000000.00000000000,9937999626.84000020000
1658,1576,21011,0.00000000000,0.00000000000,21011000000.00000000000,21010990098.20000100000
1659,1598,8043,0.00000000000,0.00000000000,8043000000.00000000000,8043000049.06000040000
1660,1577,81513,0.00000000000,0.00000000000,81513000000.00000000000,81513001776.50000000000
1661,1579,17562,0.00000000000,0.00000000000,17563200000.00000000000,17563175434.09999800000
1662,1565,75605,0.00000000000,0.00000000000,75606000000.00000000000,75606017292.39999400000
1663,1584,7716,0.00000000000,0.00000000000,7714710000.00000000000,7714709530.42000010000
1664,1586,48457,0.00000000000,0.00000000000,48456900000.00000000000,48456858514.50000000000
1665,1610,43277,0.00000000000,0.00000000000,43277000000.00000000000,43277017709.90000200000
1666,1570,13623,0.00000000000,0.00000000000,13623100000.00000000000,13623115389.79999900000
1667,1634,81209,0.00000000000,0.00000000000,81208800000.00000000000,81208828755.80000300000
1668,1601,15907,0.00000000000,0.00000000000,15907000000.00000000000,15907000941.70000100000
1669,1602,4169,0.00000000000,0.00000000000,4168990000.00000000000,4168985618.09999990000
1670,1635,12957,0.00000000000,0.00000000000,12957000000.00000000000,12957001659.50000000000
1671,1604,27361,0.00000000000,0.00000000000,27361000000.00000000000,27361000151.29999900000
1672,1636,7842,0.00000000000,0.00000000000,7842000000.00000000000,7842000024.21000000000
1673,1599,15726,0.00000000000,0.00000000000,15726000000.00000000000,15726000882.00000000000
1674,1605,34847,0.00000000000,0.00000000000,34847000000.00000000000,34847000636.19999700000
1675,1566,46501,0.00000000000,0.00000000000,46501000000.00000000000,46500997649.59999800000
1676,1609,94555,0.00000000000,0.00000000000,94555000000.00000000000,94554981282.69999700000
1677,0,54327,0.00000000000,0.00000000000,54327000000.00000000000,54326969409.40000200000
1678,1568,17487,0.00000000000,0.00000000000,17486800000.00000000000,17486813087.90000200000
1679,1611,34106,0.00000000000,0.00000000000,34105900000.00000000000,34105937796.09999800000
1680,0,20564,0.00000000000,0.00000000000,20564000000.00000000000,20563999896.29999900000
1681,1674,42946,0.00000000000,0.00000000000,42946000000.00000000000,42946004138.40000200000
1682,1675,16476,0.00000000000,0.00000000000,16476000000.00000000000,16475999282.70000100000
1683,1666,6380,0.00000000000,0.00000000000,6380000000.00000000000,6379996379.42000010000
1684,1668,10552,0.00000000000,0.00000000000,10552000000.00000000000,10552002890.40000000000
1685,1669,6531,0.00000000000,0.00000000000,6531000000.00000000000,6530999652.85999970000
1686,1670,15672,0.00000000000,0.00000000000,15672000000.00000000000,15671997849.00000000000
1687,1656,73803,0.00000000000,0.00000000000,73803000000.00000000000,73803002142.89999400000
1688,1672,44499,0.00000000000,0.00000000000,44499000000.00000000000,44498996161.40000200000
1689,1663,42940,0.00000000000,0.00000000000,42940200000.00000000000,42940198675.19999700000
1690,1597,89092,0.00000000000,0.00000000000,89092000000.00000000000,89091968753.50000000000
1691,1583,75508,0.00000000000,0.00000000000,75508000000.00000000000,75508001175.60000600000
1692,1673,38371,0.00000000000,0.00000000000,38371000000.00000000000,38370996114.69999700000
1693,1674,488,0.00000000000,0.00000000000,488000000.00000000000,487999592.65799999000
1694,0,64947,0.00000000000,0.00000000000,64947000000.00000000000,64947002866.69999700000
1695,0,13681,0.00000000000,0.00000000000,13681000000.00000000000,13681004084.00000000000
1696,1656,686,0.00000000000,0.00000000000,686001000.00000000000,686000823.02400005000
1697,1673,35,0.00000000000,0.00000000000,35000000.00000000000,35000009.69370000100
1698,1675,11527,0.00000000000,0.00000000000,11527000000.00000000000,11527000393.79999900000
1699,1663,11047,0.00000000000,0.00000000000,11052500000.00000000000,11052471164.40000000000
1700,1666,2998,0.00000000000,0.00000000000,2998010000.00000000000,2998006153.42000010000
1701,1668,4590,0.00000000000,0.00000000000,4590000000.00000000000,4590001347.22999950000
1702,1669,9519,0.00000000000,0.00000000000,9519000000.00000000000,9518999020.64999960000
1703,1670,15848,0.00000000000,0.00000000000,15848000000.00000000000,15847999600.60000000000
1704,1672,23930,0.00000000000,0.00000000000,23930000000.00000000000,23929999576.09999800000
1705,0,36071,0.00000000000,0.00000000000,36071000000.00000000000,36070996143.19999700000
1706,1702,5334,0.00000000000,0.00000000000,5334000000.00000000000,5333996631.52999970000
1707,1699,27270,0.00000000000,0.00000000000,27270000000.00000000000,27270015744.79999900000
1708,1701,25741,0.00000000000,0.00000000000,25741000000.00000000000,25741000440.70000100000
1709,1703,13129,0.00000000000,0.00000000000,13129000000.00000000000,13129005045.40000000000
1710,1704,10749,0.00000000000,0.00000000000,10749000000.00000000000,10749002952.00000000000
1711,1693,36418,0.00000000000,0.00000000000,36418000000.00000000000,36417998674.69999700000
1712,1700,19177,0.00000000000,0.00000000000,19177000000.00000000000,19176992464.70000100000
1713,1697,10379,0.00000000000,0.00000000000,10379000000.00000000000,10379000332.00000000000
1714,1713,14717,0.00000000000,0.00000000000,14717000000.00000000000,14717001574.10000000000
1715,1713,18175,0.00000000000,0.00000000000,18175000000.00000000000,18174999490.29999900000
1716,1698,64979,0.00000000000,0.00000000000,64979000000.00000000000,64979004034.50000000000
1717,1715,24964,0.00000000000,0.00000000000,24964000000.00000000000,24963998396.09999800000
1718,1715,265,0.00000000000,0.00000000000,265000000.00000000000,264999802.26100001000
1719,1696,24099,0.00000000000,0.00000000000,24099000000.00000000000,24099024493.29999900000
1720,1718,17042,0.00000000000,0.00000000000,17042100000.00000000000,17042105831.79999900000
1721,1718,671,0.00000000000,0.00000000000,671000000.00000000000,671000272.78799999000
1722,1721,10191,0.00000000000,0.00000000000,10191000000.00000000000,10190999432.10000000000
1723,1721,14047,0.00000000000,0.00000000000,14047000000.00000000000,14047000063.50000000000
1724,1698,322,0.00000000000,0.00000000000,322000000.00000000000,322000200.27800000000
1725,1700,16,0.00000000000,0.00000000000,16000000.00000000000,15999990.70350000100
1726,1701,3512,0.00000000000,0.00000000000,3512000000.00000000000,3512001325.63000010000
1727,1702,1172,0.00000000000,0.00000000000,1172000000.00000000000,1171999091.61999990000
1728,1697,758,0.00000000000,0.00000000000,758001000.00000000000,758000596.26400006000
1729,1699,9006,0.00000000000,0.00000000000,9005360000.00000000000,9005361474.20999910000
1730,1703,10836,0.00000000000,0.00000000000,10836000000.00000000000,10836006611.00000000000
1731,1696,23101,0.00000000000,0.00000000000,23101000000.00000000000,23100969285.00000000000
1732,1704,13623,0.00000000000,0.00000000000,13623000000.00000000000,13622996871.29999900000
1733,1693,65241,0.00000000000,0.00000000000,65241000000.00000000000,65241002131.59999800000
1734,1733,28619,0.00000000000,0.00000000000,28619000000.00000000000,28619000953.50000000000
1735,1724,24569,0.00000000000,0.00000000000,24569000000.00000000000,24569001562.59999800000
1736,1725,30475,0.00000000000,0.00000000000,30475000000.00000000000,30474984520.90000200000
1737,1726,42062,0.00000000000,0.00000000000,42062000000.00000000000,42061996328.80000300000
1738,1727,22702,0.00000000000,0.00000000000,22702000000.00000000000,22702001051.09999800000
1739,1728,43397,0.00000000000,0.00000000000,43397000000.00000000000,43396995214.30000300000
1740,1729,59792,0.00000000000,0.00000000000,59788300000.00000000000,59788281830.00000000000
1741,1730,50936,0.00000000000,0.00000000000,50935900000.00000000000,50935941400.50000000000
1742,1731,74348,0.00000000000,0.00000000000,74348000000.00000000000,74348002057.80000300000
1743,1732,6294,0.00000000000,0.00000000000,6294000000.00000000000,6294000008.57999990000
1744,1730,820,0.00000000000,0.00000000000,819999000.00000000000,819999452.41799998000
1745,1724,23088,0.00000000000,0.00000000000,23088000000.00000000000,23088000904.70000100000
1746,1725,16880,0.00000000000,0.00000000000,16880000000.00000000000,16879992822.50000000000
1747,1726,23078,0.00000000000,0.00000000000,23078000000.00000000000,23078005908.00000000000
1748,1727,5903,0.00000000000,0.00000000000,5903010000.00000000000,5903005725.06000040000
1749,1731,13630,0.00000000000,0.00000000000,13630000000.00000000000,13629987449.40000000000
1750,1728,12536,0.00000000000,0.00000000000,12536000000.00000000000,12536003704.00000000000
1751,1733,47860,0.00000000000,0.00000000000,47860000000.00000000000,47860005294.09999800000
1752,1729,44709,0.00000000000,0.00000000000,44708900000.00000000000,44708924913.50000000000
1753,1732,25779,0.00000000000,0.00000000000,25779000000.00000000000,25779000713.70000100000
1754,1751,15423,0.00000000000,0.00000000000,15423000000.00000000000,15423003199.20000100000
1755,1745,15636,0.00000000000,0.00000000000,15636000000.00000000000,15636007220.29999900000
1756,1752,13010,0.00000000000,0.00000000000,13010000000.00000000000,13009972695.20000100000
1757,1747,9180,0.00000000000,0.00000000000,9180000000.00000000000,9179995129.62999920000
1758,1748,11290,0.00000000000,0.00000000000,11290000000.00000000000,11289997287.00000000000
1759,1744,29696,0.00000000000,0.00000000000,29696000000.00000000000,29695989712.59999800000
1760,1749,28488,0.00000000000,0.00000000000,28488000000.00000000000,28487965892.70000100000
1761,1753,9360,0.00000000000,0.00000000000,9360000000.00000000000,9360000373.64999960000
1762,1746,24190,0.00000000000,0.00000000000,24190000000.00000000000,24189996564.70000100000
1763,1750,26223,0.00000000000,0.00000000000,26223100000.00000000000,26223051569.29999900000
1764,1751,47357,0.00000000000,0.00000000000,47357000000.00000000000,47356998479.30000300000
1765,1745,19150,0.00000000000,0.00000000000,19150000000.00000000000,19149991464.00000000000
1766,1752,13107,0.00000000000,0.00000000000,13107000000.00000000000,13107018719.70000100000
1767,1746,33915,0.00000000000,0.00000000000,33915000000.00000000000,33914957274.29999900000
1768,1747,11409,0.00000000000,0.00000000000,11409000000.00000000000,11409001894.90000000000
1769,1744,40862,0.00000000000,0.00000000000,40862000000.00000000000,40861995152.90000200000
1770,1750,68316,0.00000000000,0.00000000000,68316000000.00000000000,68315951382.09999800000
1771,1749,42521,0.00000000000,0.00000000000,42521000000.00000000000,42521008245.00000000000
1772,1589,55760,0.00000000000,0.00000000000,55760000000.00000000000,55760015792.19999700000
1773,1748,45201,0.00000000000,0.00000000000,45201000000.00000000000,45201002401.19999700000
1774,1753,19531,0.00000000000,0.00000000000,19531000000.00000000000,19531005480.29999900000
1775,1564,29,0.00000000000,0.00000000000,29003100.00000000000,29003138.08810000100
1776,1586,228,0.00000000000,0.00000000000,228120000.00000000000,228120047.27599999000
1777,1588,741,0.00000000000,0.00000000000,740895000.00000000000,740895188.30400002000
1778,1589,2454,0.00000000000,0.00000000000,2453990000.00000000000,2453991982.13999990000
1779,1634,4047,0.00000000000,0.00000000000,4047000000.00000000000,4046999206.55999990000
1780,1572,686,0.00000000000,0.00000000000,685977000.00000000000,685977471.23800004000
1781,1601,1056,0.00000000000,0.00000000000,1056000000.00000000000,1056000299.17000000000
1782,0,13259,0.00000000000,0.00000000000,13259000000.00000000000,13258995574.00000000000
1783,1576,23,0.00000000000,0.00000000000,22997500.00000000000,22997527.09560000200
1784,1598,808,0.00000000000,0.00000000000,808000000.00000000000,807999883.17799997000
1785,1579,2280,0.00000000000,0.00000000000,2278690000.00000000000,2278686063.54000000000
1786,1580,11358,0.00000000000,0.00000000000,11358000000.00000000000,11357991283.50000000000
1787,1581,20802,0.00000000000,0.00000000000,20802000000.00000000000,20802015460.70000100000
1788,1582,3316,0.00000000000,0.00000000000,3316000000.00000000000,3315996026.92000010000
1789,1565,28269,0.00000000000,0.00000000000,28268000000.00000000000,28267984235.20000100000
1790,0,23872,0.00000000000,0.00000000000,23872000000.00000000000,23872001876.59999800000
1791,1566,39430,0.00000000000,0.00000000000,39430000000.00000000000,39430001076.40000200000
1792,1583,20778,0.00000000000,0.00000000000,20778000000.00000000000,20778002062.09999800000
1793,1584,16164,0.00000000000,0.00000000000,16164000000.00000000000,16163996328.50000000000
1794,1607,6796,0.00000000000,0.00000000000,6796010000.00000000000,6796006758.27000050000
1795,362,6266,0.00000000000,0.00000000000,6265990000.00000000000,6265993681.89000030000
1796,1609,4963,0.00000000000,0.00000000000,4963010000.00000000000,4963006157.43000030000
1797,1610,7178,0.00000000000,0.00000000000,7176290000.00000000000,7176291198.02999970000
1798,1587,11398,0.00000000000,0.00000000000,11398800000.00000000000,11398753712.10000000000
1799,1568,13438,0.00000000000,0.00000000000,13438100000.00000000000,13438086855.10000000000
1800,1611,48918,0.00000000000,0.00000000000,48918100000.00000000000,48918097002.00000000000
1801,1591,18452,0.00000000000,0.00000000000,18452000000.00000000000,18451980324.40000200000
1802,1603,9864,0.00000000000,0.00000000000,9864000000.00000000000,9864001247.86000060000
1803,1593,15338,0.00000000000,0.00000000000,15338000000.00000000000,15337960096.29999900000
1804,1594,15029,0.00000000000,0.00000000000,15029000000.00000000000,15028995732.40000000000
1805,1604,1594,0.00000000000,0.00000000000,1594000000.00000000000,1594002077.78000000000
1806,1596,8387,0.00000000000,0.00000000000,8387000000.00000000000,8386999675.29000000000
1807,1636,18957,0.00000000000,0.00000000000,18957000000.00000000000,18957001610.09999800000
1808,1597,39761,0.00000000000,0.00000000000,39761000000.00000000000,39760993018.90000200000
1809,1605,7989,0.00000000000,0.00000000000,7989000000.00000000000,7988999189.14000030000
1810,1570,11571,0.00000000000,0.00000000000,11571000000.00000000000,11570962652.90000000000
1811,1571,67393,0.00000000000,0.00000000000,67393500000.00000000000,67393456257.59999800000
1812,1602,52231,0.00000000000,0.00000000000,52231000000.00000000000,52231006390.19999700000
1813,1595,22138,0.00000000000,0.00000000000,22138000000.00000000000,22138000770.20000100000
1814,1577,77947,0.00000000000,0.00000000000,77947000000.00000000000,77946999272.30000300000
1815,1567,5469,0.00000000000,0.00000000000,5469020000.00000000000,5469015731.81999970000
1816,1810,38672,0.00000000000,0.00000000000,38672000000.00000000000,38671995357.40000200000
1817,1599,16193,0.00000000000,0.00000000000,16193000000.00000000000,16193000238.70000100000
1818,1809,15664,0.00000000000,0.00000000000,15664000000.00000000000,15663995711.70000100000
1819,1809,5936,0.00000000000,0.00000000000,5936010000.00000000000,5936008492.73999980000
1820,1810,13968,0.00000000000,0.00000000000,13967900000.00000000000,13967931739.70000100000
1821,1635,80543,0.00000000000,0.00000000000,80543000000.00000000000,80543005145.30000300000
1822,1819,65179,0.00000000000,0.00000000000,65179000000.00000000000,65179000287.80000300000
1823,1820,11471,0.00000000000,0.00000000000,11471000000.00000000000,11471023313.40000000000
1824,1820,7294,0.00000000000,0.00000000000,7294030000.00000000000,7294025646.64999960000
1825,1819,52345,0.00000000000,0.00000000000,52345000000.00000000000,52345008699.40000200000
1826,1825,16207,0.00000000000,0.00000000000,16207000000.00000000000,16207020654.70000100000
1827,1585,85357,0.00000000000,0.00000000000,85357000000.00000000000,85357027683.19999700000
1828,1824,45575,0.00000000000,0.00000000000,45575100000.00000000000,45575083846.40000200000
1829,1825,24748,0.00000000000,0.00000000000,24748000000.00000000000,24747968036.79999900000
1830,1824,3578,0.00000000000,0.00000000000,3577920000.00000000000,3577923564.02000000000
1831,1829,43067,0.00000000000,0.00000000000,43067000000.00000000000,43067004973.19999700000
1832,1830,23384,0.00000000000,0.00000000000,23384100000.00000000000,23384054916.40000200000
1833,1830,33,0.00000000000,0.00000000000,32998500.00000000000,32998545.80559999900
1834,1829,21891,0.00000000000,0.00000000000,21891000000.00000000000,21891014022.70000100000
1835,1798,5901,0.00000000000,0.00000000000,5899920000.00000000000,5899920827.38000010000
1836,1800,3876,0.00000000000,0.00000000000,3876000000.00000000000,3875997803.15000010000
1837,0,14193,0.00000000000,0.00000000000,14193000000.00000000000,14192982777.50000000000
1838,1784,7298,0.00000000000,0.00000000000,7298000000.00000000000,7298000286.44999980000
1839,1834,44,0.00000000000,0.00000000000,44005200.00000000000,44005221.83389999700
1840,1785,17355,0.00000000000,0.00000000000,17354800000.00000000000,17354818766.70000100000
1841,1786,3345,0.00000000000,0.00000000000,3345020000.00000000000,3345023484.92999980000
1842,1787,16219,0.00000000000,0.00000000000,16219700000.00000000000,16219670128.10000000000
1843,1775,10446,0.00000000000,0.00000000000,10446700000.00000000000,10446687532.79999900000
1844,1789,19729,0.00000000000,0.00000000000,19729000000.00000000000,19729000997.79999900000
1845,1791,37425,0.00000000000,0.00000000000,37425000000.00000000000,37424991866.59999800000
1846,1792,28639,0.00000000000,0.00000000000,28639000000.00000000000,28639008263.29999900000
1847,1793,76444,0.00000000000,0.00000000000,76444100000.00000000000,76444066155.19999700000
1848,1794,6568,0.00000000000,0.00000000000,6568020000.00000000000,6568018851.52999970000
1849,1795,13506,0.00000000000,0.00000000000,13505800000.00000000000,13505848406.60000000000
1850,1815,18960,0.00000000000,0.00000000000,18960000000.00000000000,18960026406.40000200000
1851,1799,26929,0.00000000000,0.00000000000,26929300000.00000000000,26929255360.29999900000
1852,1777,18283,0.00000000000,0.00000000000,18283000000.00000000000,18282987490.90000200000
1853,1778,7590,0.00000000000,0.00000000000,7589990000.00000000000,7589985277.36999990000
1854,1811,13968,0.00000000000,0.00000000000,13967400000.00000000000,13967372405.40000000000
1855,1780,51225,0.00000000000,0.00000000000,51225000000.00000000000,51225002668.69999700000
1856,1812,15230,0.00000000000,0.00000000000,15230000000.00000000000,15230007386.79999900000
