system:index,PfafIDIndWN_yearY2014M12,countIndWN_yearY2014M12,meanIndWN_yearY2014M12,.geo
14333,742973,1023,0.0026263758436366504,
14334,742974,24355,3.2755803942798544E-4,
14335,742975,18983,8.915065002880317E-4,
14336,742976,18693,3.322121798211024E-4,
14337,742977,54137,0.002327473533948567,
14338,742978,41140,5.033930680434357E-4,
14339,742979,28662,0.0015434593369156957,
14340,742981,30367,9.682959720856984E-4,
14341,742982,56978,5.721030458262605E-4,
14342,742983,6295,5.729099000030495E-4,
14343,742984,23159,0.0013841170990175422,
14344,742985,23983,7.572143686231576E-4,
14345,742986,62042,0.0017172745259798187,
14346,742987,17345,9.437820667854853E-4,
14347,742988,12623,0.0017112698290855247,
14348,742989,66023,9.268816350777836E-4,
14349,742991,3302,9.501334159217699E-4,
14350,742992,21351,5.464009329414801E-4,
14351,742993,35861,4.741171274097173E-4,
14352,742994,105841,4.2900893444716904E-4,
14353,742995,26702,1.1177702617094574E-4,
14354,742996,41569,1.6814702060848616E-4,
14355,742997,35961,4.953873897768953E-4,
14356,742998,41746,9.64289908787839E-4,
14357,742999,106189,0.001766473691177926,
14358,743001,5673,0.008648318232210682,
14359,743002,3622,0.014308627160726662,
14360,743003,5035,0.00446919217149001,
14361,743004,16292,0.00867068892338182,
14362,743005,7509,0.007356126375323639,
14363,743006,10081,0.007903698438965243,
14364,743007,157,0.008018910588883953,
14365,743008,13768,0.007388589921037972,
14366,743009,720,0.0044596719932677165,
14367,751100,61,0.004845330300990448,
14368,751201,88,0.015043725339282723,
14369,751202,2483,0.018687373979801886,
14370,751203,310,0.010411194676488043,
14371,751204,35410,0.005946147418586291,
14372,751205,6470,0.007177178648790069,
14373,751206,1604,0.008078706949726202,
14374,751207,20016,0.006582861808720183,
14375,751208,2427,0.006263429490285069,
14376,751209,5195,0.010177234597618432,
14377,751300,2433,0.00476476456480786,
14378,751401,19597,0.004787511006003012,
14379,751402,8385,0.008186237327099624,
14380,751403,615,0.003116724093484749,
14381,751404,3878,0.01173950178943971,
14382,751405,2560,0.013170959004675862,
14383,751406,4857,0.026121516245350203,
14384,751407,1772,0.04984692289400861,
14385,751408,9284,0.018268280164838224,
14386,751409,12536,0.020842528961575325,
14387,751500,19758,0.027581375776939632,
14388,751600,11133,0.001129124218787739,
14389,751610,8437,0.013474660345650454,
14390,751620,7740,0.005301800322523858,
14391,751630,7752,0.006032777978662095,
14392,751640,26920,0.006272293127654367,
14393,751650,31023,0.005764140101811823,
14394,751660,20632,0.0033090756001716106,
14395,751670,9093,7.056363120073173E-4,
14396,751680,21855,0.005671134630818108,
14397,751690,19148,0.002246371886606576,
14398,751700,5736,0.006438122269090585,
14399,751810,21078,0.00929936411902073,
14400,751820,15688,4.4102886065915055E-4,
14401,751830,2797,0.0013470884115704457,
14402,751840,11007,5.951846453342666E-4,
14403,751850,14796,0.0014214336139108015,
14404,751860,23805,0.0015408195869252548,
14405,751870,9082,7.366428831101331E-4,
14406,751880,16758,0.001846610264586714,
14407,751890,36504,0.004153924604589873,
14408,751910,3406,0.005548113801903048,
14409,751920,7841,0.003303966623596876,
14410,751930,3481,0.005738927592939143,
14411,751940,35565,0.009253666221387381,
14412,751950,9534,0.004764049427793464,
14413,751961,4611,0.004357682247379075,
14414,751962,23872,0.002086478342793151,
14415,751963,5171,7.546847781778008E-4,
14416,751964,1832,7.34188688376613E-4,
14417,751965,8343,4.783905053267796E-4,
14418,751966,6375,8.825189533197886E-4,
14419,751967,1673,0.0016366302363882443,
14420,751968,2892,2.47778547736752E-4,
14421,751969,3142,3.249254358051946E-5,
14422,751970,18972,0.004257725890321046,
14423,751980,7132,4.943435838698036E-4,
14424,751990,9294,0.013177280136248236,
14425,752101,10863,2.5806584409457145E-4,
14426,752102,13546,4.009658800998708E-5,
14427,752103,3702,5.614567696189583E-6,
14428,752104,4743,0.002312322087510499,
14429,752105,15370,9.138702613416534E-4,
14430,752106,4443,8.911503287696305E-4,
14431,752107,7370,2.5152589886976992E-5,
14432,752108,3589,0.0,
14433,752109,8264,0.0017355386172068733,
14434,752110,8965,0.007589691008634178,
14435,752121,4188,6.732179507225271E-4,
14436,752122,12055,0.0023815554162627925,
14437,752123,12028,0.0030889288368823836,
14438,752124,2192,0.0046450412293958885,
14439,752125,1958,4.027162388317975E-4,
14440,752126,2881,2.5987227472193115E-6,
14441,752127,1014,5.3435779270820465E-5,
14442,752128,3482,5.046928120858022E-4,
14443,752129,2929,2.3046896981414823E-5,
14444,752130,10915,8.831591757686809E-4,
14445,752140,3151,0.0,
14446,752141,928,1.0293335751289438E-4,
14447,752142,9670,2.6673731694594466E-4,
14448,752143,3722,2.2540684788309785E-5,
14449,752144,4025,3.169354245763268E-5,
14450,752145,7779,1.7297310112125285E-4,
14451,752146,22191,2.522881015427867E-4,
14452,752147,20616,5.174141969011955E-4,
14453,752148,5484,7.523801383402027E-5,
14454,752149,4765,4.1658626998246854E-5,
14455,752151,21060,0.0023194919046549485,
14456,752152,3980,9.036031318108607E-4,
14457,752153,1641,0.003006688883947203,
14458,752154,3487,6.556769108405563E-5,
14459,752155,9298,9.295972245528953E-4,
14460,752156,14890,4.271033206588371E-4,
14461,752157,499,4.0530626163611997E-4,
14462,752158,5341,0.0,
14463,752159,1073,4.504477337172843E-5,
14464,752160,5991,1.5683437800759895E-4,
14465,752161,37862,0.0010800535856411327,
14466,752162,8560,0.0018341852799855188,
14467,752163,2065,4.913168191611799E-4,
14468,752164,11344,2.1901508052349234E-4,
14469,752165,44928,0.0010975748651940414,
14470,752166,6132,0.0033654433105602915,
14471,752167,2208,5.905081415953648E-4,
14472,752168,9598,2.231974531238931E-5,
14473,752169,31142,4.181408355078356E-4,
14474,752170,9262,7.711070692281281E-7,
14475,752171,2672,0.0,
14476,752172,5911,1.4024313978604731E-5,
14477,752173,12159,5.380963268401887E-5,
14478,752174,6844,2.7826392466330282E-5,
14479,752175,7881,0.0,
14480,752176,6339,7.881011115162906E-6,
14481,752177,20891,2.2393925303286023E-5,
14482,752178,5394,1.8701612081121392E-4,
14483,752179,1428,0.0018573552907256887,
14484,752180,7257,1.0663570858828474E-5,
14485,752181,14979,1.0175049677659376E-4,
14486,752182,5874,0.002550104231097415,
14487,752183,3024,0.0010071864939878497,
14488,752184,16592,4.957294914699561E-4,
14489,752185,2036,0.00157657998128242,
14490,752186,17900,4.940594717490545E-4,
14491,752187,9320,1.8760505312482567E-4,
14492,752188,9054,1.0295170601936755E-4,
14493,752189,10762,7.772493726593333E-5,
14494,752190,7201,2.128428861216517E-6,
14495,752191,51498,0.003360999064522673,
14496,752192,5122,1.9809828748847697E-4,
14497,752193,328,2.9957430977394113E-4,
14498,752194,26913,9.456097021479601E-4,
14499,752195,20935,0.007897828149227355,
14500,752196,11935,4.6840609765005784E-4,
14501,752197,19410,9.670834146648114E-4,
14502,752198,11103,3.2100720846201506E-4,
14503,752199,8231,0.001176872401311717,
14504,752200,8679,7.002390115765922E-6,
14505,752210,13874,7.294990151239126E-4,
14506,752220,5449,1.4181460568414998E-4,
14507,752230,20788,4.024471459576981E-4,
14508,752240,969,4.508280595189287E-6,
14509,752241,1,0.0,
14510,752242,10421,1.822094652393305E-5,
14511,752243,8978,0.001211039401145681,
14512,752244,1988,1.9121055498242024E-5,
14513,752245,55,1.647214998054386E-4,
14514,752246,3387,4.996114427121578E-4,
14515,752247,14411,4.787177503728431E-4,
14516,752248,1747,3.289318141863042E-4,
14517,752249,1050,4.999672943806976E-4,
14518,752251,651,5.7540570229014155E-5,
14519,752252,7829,2.0134471584193394E-4,
14520,752253,15450,0.0010725654858727575,
14521,752254,4636,2.7754073304783354E-4,
14522,752255,7514,1.6269546908196498E-4,
14523,752256,10688,1.2772117532981153E-4,
14524,752257,4369,5.0850098037678835E-5,
14525,752258,4071,2.0207590292774626E-4,
14526,752259,4653,2.7714217130711213E-4,
14527,752260,3262,4.949802537403817E-4,
14528,752271,20835,3.2354106908183256E-5,
14529,752272,2110,0.0,
14530,752273,8366,9.671388049444335E-5,
14531,752274,5721,0.002014274184697798,
14532,752275,3747,2.931717481053274E-4,
14533,752276,4852,1.098461657344244E-4,
14534,752277,8425,3.425275661561114E-6,
14535,752280,7284,4.695530246628584E-6,
14536,752290,9482,5.1551854135087895E-5,
14537,752311,2667,5.5718037999462034E-5,
14538,752312,18976,0.0010379939291484989,
14539,752313,129,0.0,
14540,752314,3387,8.54781783128289E-6,
14541,752315,3747,4.777538895800262E-5,
14542,752316,2783,3.3616272511522097E-6,
14543,752317,3811,1.906458215213983E-4,
14544,752318,3105,7.68043000748682E-5,
14545,752319,6738,1.748721473816298E-4,
14546,752320,6160,0.0022485633759365526,
14547,752330,26224,4.778171696326991E-5,
14548,752340,5373,0.001135606252142114,
14549,752350,19110,1.7073807868072549E-4,
14550,752360,27704,2.1100691926266004E-4,
14551,752370,8152,6.0736778894206134E-5,
14552,753000,0,0.0,
14553,753101,2587,0.0012690880636322234,
14554,753102,2859,0.002383644721333305,
14555,753103,538,2.8291953551733634E-5,
14556,753104,3520,8.790315882960412E-4,
14557,753105,3730,1.878430376753945E-4,
14558,753106,24544,2.443028331273083E-4,
14559,753107,5873,3.1455922000669114E-5,
14560,753108,26966,3.467987373981858E-4,
14561,753109,8153,6.542890227260419E-4,
14562,753201,1953,2.6293389238267825E-4,
14563,753202,25826,0.0010930601907419538,
14564,753203,1140,7.909502549118547E-4,
14565,753204,1614,0.0015472490317104263,
14566,753205,10212,1.0957036969998023E-4,
14567,753206,3694,5.679421793269351E-5,
14568,753207,5077,3.3159301081371183E-4,
14569,753208,7490,1.3874918805551517E-4,
14570,753209,1592,3.764544327914212E-5,
14571,753210,1541,0.002290738495754967,
14572,753220,21993,6.163956363482963E-4,
14573,753230,7162,6.012099016923162E-4,
14574,753240,11882,0.010997914862828504,
14575,753241,769,5.287508287646834E-4,
14576,753242,7372,0.0012415255334068467,
14577,753243,3285,0.0015404360052378083,
14578,753244,8708,0.0017269608909945677,
14579,753245,1462,0.001056266030931532,
14580,753246,4888,9.722001082064838E-4,
14581,753247,1423,0.0015202829046486238,
14582,753248,6668,0.0036100971688868945,
14583,753249,8157,0.004823188131452545,
14584,753250,2642,9.764077761725481E-4,
14585,753260,5156,9.29728837892495E-4,
14586,753270,3585,5.685884489746687E-4,
14587,753280,22778,4.427466393965043E-4,
14588,753290,14673,6.227242088513207E-4,
14589,753301,4500,0.0012005510401596488,
14590,753302,7333,0.0017725456081823588,
14591,753303,4712,0.003116810165586573,
14592,753304,9782,0.002353161653306975,
14593,753305,14053,0.002342110065547023,
14594,753306,4814,0.003019697248233545,
14595,753307,274,0.0018878492993943997,
14596,753308,7067,0.002436564846508652,
14597,753309,329,4.715522034526563E-4,
14598,753401,1117,0.001427965704600023,
14599,753402,11923,7.770618605542914E-4,
14600,753403,130,0.0011682819295337338,
14601,753404,7212,5.48998418806099E-4,
14602,753405,2881,0.0023661527813514903,
14603,753406,6668,0.0015523428765022726,
14604,753407,5000,7.378102879218663E-4,
14605,753408,6046,2.9091137642326705E-4,
14606,753409,7571,0.0016858443847501475,
14607,753501,2289,7.556148660303316E-4,
14608,753502,26047,9.641372853523985E-4,
14609,753503,180,0.00728541225629098,
14610,753504,6890,0.0016026744404256273,
14611,753505,286,0.0018907164448488426,
14612,753506,876,0.001994282771650798,
14613,753507,2514,0.004526490734321808,
14614,753508,1943,0.005339034212210301,
14615,753509,194,0.0023207746078253914,
14616,753610,800,0.001452161983973755,
14617,753620,336,0.004932804802290845,
14618,753621,449,0.0010224743692455794,
14619,753622,9977,0.0010562834255714575,
14620,753623,1366,0.003221117054529376,
14621,753624,8306,0.0029804259291767816,
14622,753625,3991,0.002948014984848454,
14623,753626,7642,5.779386411667127E-4,
14624,753627,22735,0.0012508339841349593,
14625,753628,5363,0.0011110311364332587,
14626,753629,6345,8.531499388825804E-4,
14627,753630,6979,8.138486577448362E-4,
14628,753640,17003,1.83104544548537E-4,
14629,753650,8779,4.0343926424964036E-4,
14630,753660,23830,3.655741238382544E-4,
14631,753670,263,4.089265016689585E-4,
14632,753680,14650,1.2713014952609003E-4,
14633,753690,16036,4.7367987966756266E-4,
14634,753700,0,0.0,
14635,753710,44696,4.0724529276678134E-4,
14636,753711,9111,5.758409166764576E-4,
14637,753712,17965,1.69266541813521E-4,
14638,753713,5694,3.675566873836361E-4,
14639,753714,15775,1.3507042438110306E-4,
14640,753715,78497,8.666769245511919E-4,
14641,753716,15589,1.8640983940787688E-4,
14642,753717,42228,2.45802184040567E-4,
14643,753718,19687,0.001835396005997005,
14644,753719,6101,0.0027789023630900487,
14645,753720,26347,5.319587464245319E-4,
14646,753730,33037,2.5110010611068586E-4,
14647,753740,28325,9.664125151818325E-5,
14648,753750,9552,3.3893613637042946E-6,
14649,753760,29541,2.2374127593186277E-4,
14650,753770,29700,4.721083204037671E-5,
14651,753780,22035,4.4825054708212865E-4,
14652,753790,31312,8.463801952796328E-5,
14653,753801,1250,1.2950034041201946E-4,
14654,753802,3664,9.281795906518816E-4,
14655,753803,647,0.0,
14656,753804,3827,9.14333698694567E-4,
14657,753805,4094,1.2646110212639943E-4,
14658,753806,4997,6.501168892803654E-4,
14659,753807,7381,2.1367492798057572E-4,
14660,753808,7720,3.6010844920767745E-4,
14661,753809,15766,0.003962214722201677,
14662,753901,1603,7.11767107714388E-4,
14663,753902,3377,0.0019227467724809981,
14664,753903,5075,0.001319407185105175,
14665,753904,3386,3.7901950491641616E-4,
14666,753905,299,0.0021837635290113,
14667,753906,3811,1.3734803089076244E-4,
14668,753907,12857,7.765385605777355E-5,
14669,753908,4006,0.0029818089924926565,
14670,753909,1250,0.004241447914413584,
14671,761000,17272,3.4955359735121857E-4,
14672,762011,7789,4.094405824956447E-4,
14673,762012,11262,4.439422909174903E-4,
14674,762013,19957,3.4715354737136715E-4,
14675,762014,3196,6.730670009051957E-4,
14676,762015,15730,3.894470076388106E-4,
14677,762016,3282,3.883699390783121E-4,
14678,762017,39613,7.696467161441859E-4,
14679,762018,3172,5.148026332450501E-4,
14680,762019,35699,2.331078442326203E-4,
14681,762020,3231,1.2977234960161304E-4,
14682,762030,0,0.0,
14683,762040,44,6.239587440589658E-6,
14684,763000,13792,4.2225427205258895E-4,
14685,764001,92792,0.0010315410865330624,
14686,764002,892,0.0,
14687,764003,0,0.0,
14688,765000,16005,0.004154068755129226,
14689,771000,142,2.6938971654767503E-6,
14690,771100,0,0.0,
14691,771111,6221,0.006181543542885487,
14692,771112,4668,0.0013789261356045633,
14693,771113,29867,6.675675574671186E-4,
14694,771114,5916,6.371284159473097E-4,
14695,771115,12660,0.001930804795950056,
14696,771116,3874,0.0011897547877446877,
14697,771117,13736,0.0020757916116490825,
14698,771118,4415,4.917589115443817E-4,
14699,771119,2984,1.0980216723922608E-4,
14700,771120,9706,0.0010511948611294875,
14701,771130,12728,5.492403437161474E-4,
14702,771140,21953,6.584292116669496E-4,
14703,771150,668,0.003459767061620231,
14704,771151,5197,8.891500380248045E-4,
14705,771152,2618,0.0012610141812000007,
14706,771153,661,4.06434676294406E-4,
14707,771154,2513,0.001613471357710837,
14708,771155,347,4.84579345415041E-4,
14709,771156,3618,0.005577037179072801,
14710,771157,6095,0.0025940230903618235,
14711,771158,1857,0.0019411805819350017,
14712,771159,30595,0.0016392989908697124,
14713,771160,12421,3.385903264000544E-4,
14714,771170,12557,6.876758745418589E-4,
14715,771180,22317,0.0010219728490823488,
14716,771191,3017,9.952961588645009E-4,
14717,771192,8518,8.478074247981631E-4,
14718,771193,5727,0.0011239165208750538,
14719,771194,9284,0.0010297950994527458,
14720,771195,5019,0.002547218972661585,
14721,771196,1716,4.1966418254920566E-4,
14722,771197,2840,4.8603823369198547E-4,
14723,771198,1654,5.310438763373451E-4,
14724,771199,4478,8.217579857417146E-4,
14725,771200,6043,0.0025581624207008592,
14726,771210,4505,4.061752273599067E-4,
14727,771220,22638,8.731487563774765E-4,
14728,771230,16421,3.930275021736166E-4,
14729,771240,16574,0.0013016442415076997,
14730,771250,23743,9.9598967553705E-4,
14731,771260,11789,0.004874955849770738,
14732,771270,15957,0.0016382941002859941,
14733,771280,13639,9.864185089151188E-4,
14734,771290,12481,0.005696664271516442,
14735,771300,3382,0.0020204214932058075,
14736,771301,11537,3.5147235845173696E-4,
14737,771302,9405,0.0010302647282779053,
14738,771303,729,0.002301694958027611,
14739,771304,12044,8.805619473010588E-4,
14740,771305,8677,9.028975287987134E-4,
14741,771306,2948,3.2565306138803283E-5,
14742,771307,6654,4.8331450771653026E-4,
14743,771308,16086,0.0010868474064705759,
14744,771309,4153,0.0016255941575827595,
14745,771410,3009,0.002426541356604488,
14746,771420,22368,4.6382522638168E-5,
14747,771430,5060,2.772443621184283E-4,
14748,771440,18876,5.159586972223955E-4,
14749,771450,17258,0.0016567844006891727,
14750,771460,28814,0.002113880393050967,
14751,771470,35911,0.0034704179471687227,
14752,771480,15125,0.004061040293067372,
14753,771490,21147,0.004387409044756933,
14754,771510,30,3.3888921210072635E-4,
14755,771520,34120,6.26781810396268E-4,
14756,771530,351,3.5681088587124175E-4,
14757,771531,3389,6.922762422523271E-4,
14758,771532,6992,2.8596121757495506E-4,
14759,771533,2270,6.421692935062166E-4,
14760,771534,7237,4.266186983637292E-4,
14761,771535,837,8.871077796197253E-4,
14762,771536,7651,5.758946111728479E-4,
14763,771537,2512,0.0019323497995429222,
14764,771538,8855,1.2903508514401448E-4,
14765,771539,5575,6.1604402341111E-4,
14766,771540,12917,1.7737494757717243E-4,
14767,771550,2404,0.0027597150594512905,
14768,771560,21214,5.342030848398806E-4,
14769,771570,9927,0.0011939882973199605,
14770,771580,16734,3.101557430148031E-4,
14771,771590,5467,0.0023230631476483378,
14772,771601,2725,0.0014637681746012471,
14773,771602,3138,1.831110040113957E-4,
14774,771603,5441,3.690352599027619E-4,
14775,771604,10623,3.097709477755324E-5,
14776,771605,1321,5.210371501513745E-6,
14777,771606,6113,7.100665254603533E-5,
14778,771607,464,3.417856600647722E-7,
14779,771608,3106,5.186633108101263E-5,
14780,771609,12566,5.5509248152443594E-5,
14781,771700,33141,7.481198401106567E-4,
14782,771800,6013,0.0010120983881529294,
14783,771801,19271,1.7830012323691462E-4,
14784,771802,9526,2.2715891434559697E-4,
14785,771803,2263,4.477643215001502E-5,
14786,771804,3842,7.921627722411035E-5,
14787,771805,1229,0.0,
14788,771806,31015,2.9682747181613363E-4,
14789,771807,5339,1.0384294294420347E-5,
14790,771808,4438,2.4968605026644225E-5,
14791,771809,20639,1.7128310632328077E-4,
14792,771900,1729,1.3249367199131683E-6,
14793,771910,20093,3.6582699940944494E-4,
14794,771920,33939,5.467205334170255E-4,
14795,771930,70,8.057243211047205E-4,
14796,771940,11011,6.797772966583946E-5,
14797,771950,11044,2.772575100898409E-5,
14798,771960,35221,2.8129650645438087E-4,
14799,771970,6915,1.4786478202451973E-4,
14800,771980,17203,1.7452181112965917E-4,
14801,771990,19534,3.1172590372645907E-4,
14802,772000,37144,0.004830228596969133,
14803,772100,6968,0.006986165341996258,
14804,772200,8362,3.676164321916552E-4,
14805,772211,8677,0.0013020823255213048,
14806,772212,5603,1.1481693677392358E-4,
14807,772213,15156,5.463719345802346E-4,
14808,772214,6780,8.438666907426681E-4,
14809,772215,301,0.005131818885817565,
14810,772216,5250,0.0016318279042422555,
14811,772217,3350,0.009761065915038022,
14812,772218,8069,0.01038322118076442,
14813,772219,91,0.017361981111713106,
14814,772220,1361,1.447866937414987E-5,
14815,772221,2958,0.044078526808566255,
14816,772222,22643,9.932935338490781E-4,
14817,772223,9131,0.0024656965742622366,
14818,772224,1717,0.0037633820277803644,
14819,772225,632,0.0076235939841153314,
14820,772226,1759,6.215106010270234E-4,
14821,772227,5698,0.00249434726015094,
14822,772228,2029,3.051969256351548E-4,
14823,772229,2136,3.005629048915255E-4,
14824,772230,415,0.021951879099866352,
14825,772240,29079,0.005448858479995847,
14826,772250,11781,0.010563442611053945,
14827,772260,15821,0.00160637080064768,
14828,772270,23445,7.72416991350119E-4,
14829,772280,10221,4.6831428819862876E-4,
14830,772290,14437,2.152071488920719E-4,
14831,772300,5258,0.0019379664619543384,
14832,772310,21301,0.001014344536093696,
14833,772320,19745,2.1719499987086618E-4,
14834,772330,29051,0.007144664705144672,
14835,772340,904,0.005253069956493256,
14836,772341,1614,7.907079068357702E-4,
14837,772342,23186,0.001715175898215539,
14838,772343,1253,0.003860117736288135,
14839,772344,9538,2.787702286546789E-4,
14840,772345,31,0.007139848239670899,
14841,772346,1055,0.0029660863474808836,
14842,772347,9982,1.185201075838618E-4,
14843,772348,1382,6.286435913915537E-6,
14844,772349,3550,3.031075164947451E-4,
14845,772350,16954,5.608077507596022E-5,
14846,772360,11069,2.7415880207638685E-4,
14847,772370,403,0.0,
14848,772380,8881,2.9434920781675557E-4,
14849,772390,3194,7.757681715230843E-5,
14850,772401,2108,7.959226190521818E-5,
14851,772402,10204,6.464814718210829E-4,
14852,772403,17844,7.323797844362235E-4,
14853,772404,7862,8.035274247059837E-4,
14854,772405,19965,6.921145980155154E-4,
14855,772406,11174,0.0030318823649957125,
14856,772407,7235,0.0013630641602197058,
14857,772408,13295,4.039228648843613E-4,
14858,772409,9723,2.791128931019126E-4,
14859,772500,20913,3.639053853657227E-4,
14860,772601,9277,1.278854733806894E-4,
14861,772602,15425,8.846509967691528E-4,
14862,772603,21249,9.818845678070095E-4,
14863,772604,17138,7.981957020512151E-4,
14864,772605,3836,0.004641250762141114,
14865,772606,5214,0.004772549528018007,
14866,772607,2201,0.00614791453661129,
14867,772608,6419,1.2446568655569205E-4,
14868,772609,13382,0.001036157959893455,
14869,772700,35493,9.246711569580707E-5,
14870,772801,8729,5.482635218153531E-4,
14871,772802,17787,2.719727809802695E-4,
14872,772803,9584,0.0016909868116362114,
14873,772804,30937,0.0010659604166752706,
14874,772805,11072,0.002460752863990172,
14875,772806,5642,0.00305867163442739,
14876,772807,655,0.002848113195598277,
14877,772808,3831,0.005253934061685417,
14878,772809,13424,0.002973479668708571,
14879,772910,35330,6.364118368647691E-4,
14880,772920,19638,5.922235288507736E-4,
14881,772930,2,0.0,
14882,772940,15155,0.001143935141331344,
14883,772950,6489,0.0013143330251451188,
14884,772960,32767,9.251643860953374E-4,
14885,772970,12786,1.00484992062278E-4,
14886,772980,14822,0.00196274762967863,
14887,772990,40717,0.0010584279844841026,
14888,773100,30251,8.529387146794727E-4,
14889,773200,1733,0.004096610309568009,
14890,773201,30627,2.3279232052203098E-4,
14891,773202,15873,0.00515314539405704,
14892,773203,14408,6.627299638485158E-4,
14893,773204,10670,0.004003924170972541,
14894,773205,12943,0.007583337169773808,
14895,773206,9601,9.808722828435173E-4,
14896,773207,13914,0.0010587929552013566,
14897,773208,6274,0.0,
14898,773209,13304,7.583564597319491E-4,
14899,773301,18155,1.55456012239062E-5,
14900,773302,6354,0.0,
14901,773303,10918,5.892547638990911E-5,
14902,773304,12363,2.4162003677556865E-4,
14903,773305,14139,1.12830713616101E-4,
14904,773306,4275,7.21630702927627E-5,
14905,773307,6553,2.7159574521838344E-4,
14906,773308,3024,2.256498264007155E-4,
14907,773309,14505,5.687714416512696E-4,
14908,773401,82105,0.0012182029393997093,
14909,773402,18918,9.079364546965229E-5,
14910,773403,7448,3.9806002937086576E-4,
14911,773404,12144,1.6848786237044132E-4,
14912,773405,5661,2.6371663376697648E-5,
14913,773501,10823,0.008463024927059257,
14914,773502,7944,3.814681270103847E-4,
14915,773503,11265,0.0020727606796956117,
14916,773504,3332,2.5813683358559794E-5,
14917,773505,5744,1.099049914367549E-4,
14918,773506,28410,5.1647104026134714E-5,
14919,773507,2626,3.207013053880217E-5,
14920,773508,12248,1.140159033649269E-6,
14921,773509,1741,8.090967572497563E-7,
14922,773601,5941,1.0202461196398025E-4,
14923,773602,2913,0.0,
14924,773603,7678,2.2312189962902842E-5,
14925,773604,11802,0.0,
14926,773605,21859,2.4005319190038184E-4,
14927,773606,983,1.3928636222369037E-6,
14928,773607,15109,2.997627552896718E-5,
14929,773608,1685,2.1241095373912888E-5,
14930,773609,3672,4.8766442107872325E-5,
14931,773701,16271,1.5056450718964077E-5,
14932,773702,20835,4.1083524841218375E-4,
14933,773703,8325,0.0,
14934,773810,3823,0.0,
14935,773811,293,0.0,
14936,773812,59165,1.8370982755130081E-4,
14937,773813,6860,3.5986369264975963E-4,
14938,773814,7319,1.257748998154402E-4,
14939,773815,328,0.0,
14940,773816,22892,0.012740913057446434,
14941,773817,152,0.0,
14942,773818,8762,0.008518366509743856,
14943,773819,33247,0.0034676342015679215,
14944,773820,2819,0.0,
14945,773830,2215,0.0,
14946,773831,3343,6.933235342545239E-6,
14947,773832,12410,0.0013271298934588078,
14948,773833,25,0.0,
14949,773834,5638,7.325469430223705E-4,
14950,773835,437,0.0,
14951,773836,5906,4.3633368226964346E-4,
14952,773837,14989,0.0016526811048244168,
14953,773838,4657,1.608034905743392E-4,
14954,773839,4430,5.345736811410995E-4,
14955,773840,7950,9.087918613306695E-4,
14956,774000,0,0.0,
14957,774100,1330,6.740586556988941E-4,
14958,774110,2062,5.220343407154546E-6,
14959,774111,64703,2.3102288000509803E-4,
14960,774112,4664,1.53001125200219E-4,
14961,774113,593,3.537351122417041E-5,
14962,774114,5394,9.649518917112895E-5,
14963,774115,4072,1.049801067661005E-5,
14964,774116,3442,2.4850627605576606E-5,
14965,774117,8301,1.2564837477146696E-6,
14966,774118,4117,3.3664665573662476E-5,
14967,774119,15113,2.3226379134590704E-5,
14968,774120,5942,7.499743057070463E-5,
14969,774131,11275,8.638848531704335E-5,
14970,774132,2709,0.0,
14971,774133,13092,3.1485296070344513E-6,
14972,774134,3688,3.48300812169975E-5,
14973,774135,12730,3.2596859485728257E-4,
14974,774136,2485,1.240885412000516E-4,
14975,774137,5010,0.0026586932877710827,
14976,774138,3307,3.091532460561896E-4,
14977,774139,936,0.011823988836130506,
14978,774140,6123,0.005975867935193313,
14979,774150,12804,0.023193759397773128,
14980,774160,9131,0.0313229254227306,
14981,774170,21894,0.02398325587612408,
14982,774180,6722,0.0023872107312676006,
14983,774190,5273,0.0068767683238683186,
14984,774200,15964,0.0032092765544305666,
14985,774300,16644,0.023656734339769288,
14986,774401,35248,0.0062357128377649096,
14987,774402,8393,0.00837500588380409,
14988,774403,1524,1.8561907815367772E-4,
14989,774410,155,0.036306262489084855,
14990,774421,2388,0.018998174679443133,
14991,774422,8682,0.008028351496317487,
14992,774423,11222,0.010522020738898508,
14993,774424,7437,0.004076456047055881,
14994,774425,2778,0.012501561206836034,
14995,774426,5292,0.002548779665454519,
14996,774427,15487,0.005516186221638763,
14997,774428,7696,0.003365080207410543,
14998,774429,17319,0.00676673510946485,
14999,774430,5718,0.012670598582420945,
15000,774440,8943,0.012713468793705,
15001,774450,6742,0.008155894858720194,
15002,774460,24482,0.003001942158761966,
15003,774470,187,0.008771194540209333,
15004,774480,5947,0.002661367426020421,
15005,774491,4202,0.004627623416504696,
15006,774492,3126,3.525707233142091E-4,
15007,774493,10902,0.0025105628611545093,
15008,774494,3753,0.0012058116420316381,
15009,774495,6786,0.005201837742119242,
15010,774496,2712,5.742656465091694E-4,
15011,774497,5909,3.720052456633653E-4,
15012,774498,2886,7.561848499897736E-5,
15013,774499,16214,4.281587877987571E-4,
15014,774500,20865,0.008275781622808644,
15015,774600,14234,6.280072565492318E-4,
15016,774700,4645,0.0030279653589301994,
15017,774800,14872,5.593436458342841E-4,
15018,774801,1828,8.747714539464885E-5,
15019,774802,11772,2.6293201383513953E-4,
15020,774803,7747,4.859860956526351E-5,
15021,774804,3260,3.177423497106296E-4,
15022,774805,1497,1.609124959587019E-4,
15023,774806,3170,0.0021054976846856034,
15024,774807,7410,0.002055964346014342,
